YYYYMMDD, C024, G024,Pday_mm
20121115,0,-9999,0
20121116,0,-9999,0
20121117,8,-9999,0.8
20121118,117,-9999,11.7
20121119,0,-9999,0
20121120,0,-9999,0
20121121,6,-9999,0.6
20121122,0,-9999,0
20121123,0,-9999,0
20121124,0,-9999,0
20121125,25,-9999,2.5
20121126,106,-9999,10.6
20121127,51,-9999,5.1
20121128,368,-9999,36.8
20121129,184,-9999,18.4
20121130,5,-9999,0.5
20121201,0,-9999,0
20121202,154,-9999,15.4
20121203,26,-9999,2.6
20121204,116,-9999,11.6
20121205,141,-9999,14.1
20121206,7,-9999,0.7
20121207,41,-9999,4.1
20121208,77,-9999,7.7
20121209,1,-9999,0.1
20121210,0,-9999,0
20121211,6,-9999,0.6
20121212,0,-9999,0
20121213,54,-9999,5.4
20121214,153,-9999,15.3
20121215,0,-9999,0
20121216,43,-9999,4.3
20121217,0,-9999,0
20121218,22,-9999,2.2
20121219,0,-9999,0
20121220,22,-9999,2.2
20121221,0,-9999,0
20121222,0,-9999,0
20121223,0,-9999,0
20121224,0,-9999,0
20121225,0,-9999,0
20121226,3,-9999,0.3
20121227,0,-9999,0
20121228,0,-9999,0
20121229,2,-9999,0.2
20121230,0,-9999,0
20121231,39,-9999,3.9
20130101,62,-9999,6.2
20130102,16,-9999,1.6
20130103,0,-9999,0
20130104,0,-9999,0
20130105,0,-9999,0
20130106,0,-9999,0
20130107,0,-9999,0
20130108,0,-9999,0
20130109,59,-9999,5.9
20130110,15,-9999,1.5
20130111,0,-9999,0
20130112,25,-9999,2.5
20130113,63,-9999,6.3
20130114,52,-9999,5.2
20130115,985,-9999,98.5
20130116,448,-9999,44.8
20130117,114,-9999,11.4
20130118,315,-9999,31.5
20130119,205,-9999,20.5
20130120,158,-9999,15.8
20130121,41,-9999,4.1
20130122,6,-9999,0.6
20130123,123,-9999,12.3
20130124,299,-9999,29.9
20130125,68,-9999,6.8
20130126,78,-9999,7.8
20130127,140,-9999,14
20130128,6,-9999,0.6
20130129,0,-9999,0
20130130,0,-9999,0
20130131,0,-9999,0
20130201,102,-9999,10.2
20130202,254,-9999,25.4
20130203,15,-9999,1.5
20130204,67,-9999,6.7
20130205,61,-9999,6.1
20130206,213,-9999,21.3
20130207,207,-9999,20.7
20130208,338,-9999,33.8
20130209,111,-9999,11.1
20130210,69,-9999,6.9
20130211,59,-9999,5.9
20130212,247,-9999,24.7
20130213,335,-9999,33.5
20130214,4,-9999,0.4
20130215,12,-9999,1.2
20130216,0,-9999,0
20130217,0,-9999,0
20130218,27,-9999,2.7
20130219,4,-9999,0.4
20130220,0,-9999,0
20130221,1,-9999,0.1
20130222,0,-9999,0
20130223,12,-9999,1.2
20130224,62,-9999,6.2
20130225,85,-9999,8.5
20130226,202,-9999,20.2
20130227,0,-9999,0
20130228,0,-9999,0
20130301,0,-9999,0
20130302,0,-9999,0
20130303,0,-9999,0
20130304,37,-9999,3.7
20130305,294,-9999,29.4
20130306,15,-9999,1.5
20130307,132,-9999,13.2
20130308,4,-9999,0.4
20130309,0,-9999,0
20130310,0,-9999,0
20130311,19,-9999,1.9
20130312,188,-9999,18.8
20130313,135,-9999,13.5
20130314,271,-9999,27.1
20130315,40,-9999,4
20130316,5,-9999,0.5
20130317,101,-9999,10.1
20130318,2,-9999,0.2
20130319,6,-9999,0.6
20130320,0,-9999,0
20130321,0,-9999,0
20130322,22,-9999,2.2
20130323,0,-9999,0
20130324,31,-9999,3.1
20130325,266,-9999,26.6
20130326,59,-9999,5.9
20130327,134,-9999,13.4
20130328,23,-9999,2.3
20130329,204,-9999,20.4
20130330,34,-9999,3.4
20130331,0,-9999,0
20130401,245,-9999,24.5
20130402,37,-9999,3.7
20130403,67,-9999,6.7
20130404,112,-9999,11.2
20130405,39,-9999,3.9
20130406,231,-9999,23.1
20130407,3,-9999,0.3
20130408,1,-9999,0.1
20130409,9,-9999,0.9
20130410,0,-9999,0
20130411,39,-9999,3.9
20130412,0,-9999,0
20130413,0,-9999,0
20130414,0,-9999,0
20130415,13,-9999,1.3
20130416,0,-9999,0
20130417,0,-9999,0
20130418,0,-9999,0
20130419,22,-9999,2.2
20130420,22,-9999,2.2
20130421,0,-9999,0
20130422,0,-9999,0
20130423,0,-9999,0
20130424,0,-9999,0
20130425,0,-9999,0
20130426,73,-9999,7.3
20130427,39,-9999,3.9
20130428,120,-9999,12
20130429,166,-9999,16.6
20130430,99,-9999,9.9
20130501,16,-9999,1.6
20130502,62,-9999,6.2
20130503,3,-9999,0.3
20130504,0,-9999,0
20130505,0,-9999,0
20130506,4,-9999,0.4
20130507,2,-9999,0.2
20130508,10,-9999,1
20130509,124,-9999,12.4
20130510,13,-9999,1.3
20130511,0,-9999,0
20130512,6,-9999,0.6
20130513,0,-9999,0
20130514,29,-9999,2.9
20130515,57,-9999,5.7
20130516,42,-9999,4.2
20130517,132,-9999,13.2
20130518,346,-9999,34.6
20130519,20,-9999,2
20130520,0,-9999,0
20130521,20,-9999,2
20130522,78,-9999,7.8
20130523,73,-9999,7.3
20130524,32,-9999,3.2
20130525,21,-9999,2.1
20130526,6,-9999,0.6
20130527,94,-9999,9.4
20130528,150,-9999,15
20130529,55,-9999,5.5
20130530,100,-9999,10
20130531,181,-9999,18.1
20130601,33,-9999,3.3
20130602,8,-9999,0.8
20130603,0,-9999,0
20130604,0,-9999,0
20130605,0,-9999,0
20130606,3,-9999,0.3
20130607,156,-9999,15.6
20130608,316,-9999,31.6
20130609,271,-9999,27.1
20130610,0,-9999,0
20130611,0,-9999,0
20130612,0,-9999,0
20130613,0,-9999,0
20130614,0,-9999,0
20130615,0,-9999,0
20130616,0,-9999,0
20130617,0,-9999,0
20130618,322,-9999,32.2
20130619,112,-9999,11.2
20130620,19,-9999,1.9
20130621,128,-9999,12.8
20130622,0,-9999,0
20130623,18,-9999,1.8
20130624,0,-9999,0
20130625,0,-9999,0
20130626,0,-9999,0
20130627,0,-9999,0
20130628,0,-9999,0
20130629,0,-9999,0
20130630,0,-9999,0
20130701,0,-9999,0
20130702,0,-9999,0
20130703,1,-9999,0.1
20130704,0,-9999,0
20130705,0,-9999,0
20130706,0,-9999,0
20130707,0,-9999,0
20130708,0,-9999,0
20130709,0,-9999,0
20130710,0,-9999,0
20130711,0,-9999,0
20130712,36,-9999,3.6
20130713,0,-9999,0
20130714,0,-9999,0
20130715,2,-9999,0.2
20130716,22,-9999,2.2
20130717,0,-9999,0
20130718,0,-9999,0
20130719,21,-9999,2.1
20130720,0,-9999,0
20130721,0,-9999,0
20130722,92,-9999,9.2
20130723,2,-9999,0.2
20130724,0,-9999,0
20130725,0,-9999,0
20130726,0,-9999,0
20130727,0,-9999,0
20130728,0,-9999,0
20130729,0,-9999,0
20130730,0,-9999,0
20130731,0,-9999,0
20130801,0,-9999,0
20130802,0,-9999,0
20130803,0,-9999,0
20130804,0,-9999,0
20130805,0,-9999,0
20130806,39,-9999,3.9
20130807,112,-9999,11.2
20130808,50,-9999,5
20130809,0,-9999,0
20130810,0,-9999,0
20130811,0,-9999,0
20130812,138,-9999,13.8
20130813,0,-9999,0
20130814,0,-9999,0
20130815,0,-9999,0
20130816,0,-9999,0
20130817,0,-9999,0
20130818,0,-9999,0
20130819,1,-9999,0.1
20130820,0,-9999,0
20130821,0,-9999,0
20130822,0,-9999,0
20130823,0,-9999,0
20130824,7,-9999,0.7
20130825,20,-9999,2
20130826,26,-9999,2.6
20130827,1,-9999,0.1
20130828,0,-9999,0
20130829,0,-9999,0
20130830,0,-9999,0
20130831,0,-9999,0
20130901,0,-9999,0
20130902,0,-9999,0
20130903,0,-9999,0
20130904,0,-9999,0
20130905,161,-9999,16.1
20130906,14,-9999,1.4
20130907,10,-9999,1
20130908,6,-9999,0.6
20130909,0,-9999,0
20130910,25,-9999,2.5
20130911,1,-9999,0.1
20130912,0,-9999,0
20130913,5,-9999,0.5
20130914,9,-9999,0.9
20130915,2,-9999,0.2
20130916,16,-9999,1.6
20130917,25,-9999,2.5
20130918,12,-9999,1.2
20130919,13,-9999,1.3
20130920,20,-9999,2
20130921,0,-9999,0
20130922,0,-9999,0
20130923,0,-9999,0
20130924,0,-9999,0
20130925,0,-9999,0
20130926,0,-9999,0
20130927,0,-9999,0
20130928,0,-9999,0
20130929,1,-9999,0.1
20130930,0,-9999,0
20131001,16,-9999,1.6
20131002,48,-9999,4.8
20131003,2,-9999,0.2
20131004,223,-9999,22.3
20131005,1,-9999,0.1
20131006,18,-9999,1.8
20131007,0,-9999,0
20131008,0,-9999,0
20131009,0,-9999,0
20131010,5,-9999,0.5
20131011,25,-9999,2.5
20131012,0,-9999,0
20131013,0,-9999,0
20131014,19,-9999,1.9
20131015,10,-9999,1
20131016,0,-9999,0
20131017,0,-9999,0
20131018,0,-9999,0
20131019,0,-9999,0
20131020,0,-9999,0
20131021,0,-9999,0
20131022,27,-9999,2.7
20131023,0,-9999,0
20131024,3,-9999,0.3
20131025,139,-9999,13.9
20131026,1,-9999,0.1
20131027,0,-9999,0
20131028,8,-9999,0.8
20131029,93,-9999,9.3
20131030,37,-9999,3.7
20131031,0,-9999,0
20131101,1,-9999,0.1
20131102,67,-9999,6.7
20131103,64,-9999,6.4
20131104,424,-9999,42.4
20131105,238,-9999,23.8
20131106,0,-9999,0
20131107,0,-9999,0
20131108,41,-9999,4.1
20131109,23,-9999,2.3
20131110,180,-9999,18
20131111,144,-9999,14.4
20131112,101,-9999,10.1
20131113,243,-9999,24.3
20131114,16,-9999,1.6
20131115,248,-9999,24.8
20131116,0,-9999,0
20131117,12,-9999,1.2
20131118,209,-9999,20.9
20131119,133,-9999,13.3
20131120,132,-9999,13.2
20131121,390,-9999,39
20131122,85,-9999,8.5
20131123,39,-9999,3.9
20131124,9,-9999,0.9
20131125,20,-9999,2
20131126,0,-9999,0
20131127,0,-9999,0
20131128,0,-9999,0
20131129,0,-9999,0
20131130,51,-9999,5.1
20131201,0,-9999,0
20131202,0,-9999,0
20131203,0,-9999,0
20131204,0,-9999,0
20131205,0,-9999,0
20131206,0,-9999,0
20131207,0,-9999,0
20131208,0,-9999,0
20131209,0,-9999,0
20131210,0,-9999,0
20131211,0,-9999,0
20131212,0,-9999,0
20131213,85,-9999,8.5
20131214,4,-9999,0.4
20131215,0,-9999,0
20131216,0,-9999,0
20131217,0,-9999,0
20131218,19,-9999,1.9
20131219,160,-9999,16
20131220,148,-9999,14.8
20131221,0,-9999,0
20131222,0,-9999,0
20131223,0,-9999,0
20131224,202,-9999,20.2
20131225,5,-9999,0.5
20131226,45,-9999,4.5
20131227,2,-9999,0.2
20131228,21,-9999,2.1
20131229,2,-9999,0.2
20131230,0,-9999,0
20131231,0,-9999,0
20140101,45,-9999,4.5
20140102,21,-9999,2.1
20140103,5,-9999,0.5
20140104,111,-9999,11.1
20140105,5,-9999,0.5
20140106,0,-9999,0
20140107,1,-9999,0.1
20140108,0,-9999,0
20140109,0,-9999,0
20140110,0,-9999,0
20140111,0,-9999,0
20140112,6,-9999,0.6
20140113,5,-9999,0.5
20140114,145,-9999,14.5
20140115,12,-9999,1.2
20140116,23,-9999,2.3
20140117,1,-9999,0.1
20140118,135,-9999,13.5
20140119,11,-9999,1.1
20140120,164,-9999,16.4
20140121,43,-9999,4.3
20140122,197,-9999,19.7
20140123,124,-9999,12.4
20140124,321,-9999,32.1
20140125,103,-9999,10.3
20140126,59,-9999,5.9
20140127,135,-9999,13.5
20140128,43,-9999,4.3
20140129,48,-9999,4.8
20140130,169,-9999,16.9
20140131,66,-9999,6.6
20140201,252,-9999,25.2
20140202,8,-9999,0.8
20140203,4,-9999,0.4
20140204,18,-9999,1.8
20140205,41,-9999,4.1
20140206,78,-9999,7.8
20140207,14,-9999,1.4
20140208,68,-9999,6.8
20140209,67,-9999,6.7
20140210,145,-9999,14.5
20140211,63,-9999,6.3
20140212,1,-9999,0.1
20140213,0,-9999,0
20140214,17,-9999,1.7
20140215,0,-9999,0
20140216,0,-9999,0
20140217,0,-9999,0
20140218,5,-9999,0.5
20140219,27,-9999,2.7
20140220,14,-9999,1.4
20140221,60,-9999,6
20140222,0,-9999,0
20140223,0,-9999,0
20140224,0,-9999,0
20140225,60,-9999,6
20140226,12,-9999,1.2
20140227,40,-9999,4
20140228,178,-9999,17.8
20140301,287,-9999,28.7
20140302,101,-9999,10.1
20140303,286,-9999,28.6
20140304,199,-9999,19.9
20140305,123,-9999,12.3
20140306,3,-9999,0.3
20140307,0,-9999,0
20140308,0,-9999,0
20140309,0,-9999,0
20140310,0,-9999,0
20140311,0,-9999,0
20140312,0,-9999,0
20140313,0,-9999,0
20140314,0,-9999,0
20140315,0,-9999,0
20140316,0,-9999,0
20140317,0,-9999,0
20140318,0,-9999,0
20140319,0,-9999,0
20140320,0,-9999,0
20140321,6,-9999,0.6
20140322,117,-9999,11.7
20140323,77,-9999,7.7
20140324,191,-9999,19.1
20140325,215,-9999,21.5
20140326,388,-9999,38.8
20140327,35,-9999,3.5
20140328,0,-9999,0
20140329,0,-9999,0
20140330,0,-9999,0
20140331,4,-9999,0.4
20140401,0,-9999,0
20140402,58,-9999,5.8
20140403,20,-9999,2
20140404,19,-9999,1.9
20140405,2,-9999,0.2
20140406,0,-9999,0
20140407,0,-9999,0
20140408,0,-9999,0
20140409,0,-9999,0
20140410,60,-9999,6
20140411,0,-9999,0
20140412,0,-9999,0
20140413,0,-9999,0
20140414,0,-9999,0
20140415,0,-9999,0
20140416,0,-9999,0
20140417,0,-9999,0
20140418,0,-9999,0
20140419,35,-9999,3.5
20140420,87,-9999,8.7
20140421,142,-9999,14.2
20140422,8,-9999,0.8
20140423,0,-9999,0
20140424,121,-9999,12.1
20140425,5,-9999,0.5
20140426,107,-9999,10.7
20140427,0,-9999,0
20140428,21,-9999,2.1
20140429,55,-9999,5.5
20140430,13,-9999,1.3
20140501,19,-9999,1.9
20140502,47,-9999,4.7
20140503,10,-9999,1
20140504,0,-9999,0
20140505,0,-9999,0
20140506,0,-9999,0
20140507,0,-9999,0
20140508,0,-9999,0
20140509,0,-9999,0
20140510,0,-9999,0
20140511,17,-9999,1.7
20140512,6,-9999,0.6
20140513,0,-9999,0
20140514,0,-9999,0
20140515,0,-9999,0
20140516,0,-9999,0
20140517,0,-9999,0
20140518,0,-9999,0
20140519,41,-9999,4.1
20140520,114,-9999,11.4
20140521,90,-9999,9
20140522,30,-9999,3
20140523,22,-9999,2.2
20140524,0,-9999,0
20140525,206,-9999,20.6
20140526,6,-9999,0.6
20140527,0,-9999,0
20140528,102,-9999,10.2
20140529,15,-9999,1.5
20140530,136,-9999,13.6
20140531,41,-9999,4.1
20140601,7,-9999,0.7
20140602,0,-9999,0
20140603,0,-9999,0
20140604,39,-9999,3.9
20140605,0,-9999,0
20140606,3,-9999,0.3
20140607,0,-9999,0
20140608,0,-9999,0
20140609,0,-9999,0
20140610,2,-9999,0.2
20140611,0,-9999,0
20140612,0,-9999,0
20140613,0,-9999,0
20140614,0,-9999,0
20140615,0,-9999,0
20140616,9,-9999,0.9
20140617,0,-9999,0
20140618,0,-9999,0
20140619,0,-9999,0
20140620,35,-9999,3.5
20140621,33,-9999,3.3
20140622,27,-9999,2.7
20140623,219,-9999,21.9
20140624,29,-9999,2.9
20140625,0,-9999,0
20140626,2,-9999,0.2
20140627,0,-9999,0
20140628,0,-9999,0
20140629,0,-9999,0
20140630,0,-9999,0
20140701,1,-9999,0.1
20140702,9,-9999,0.9
20140703,59,-9999,5.9
20140704,136,-9999,13.6
20140705,0,-9999,0
20140706,116,-9999,11.6
20140707,0,-9999,0
20140708,22,-9999,2.2
20140709,9,-9999,0.9
20140710,2,-9999,0.2
20140711,37,-9999,3.7
20140712,20,-9999,2
20140713,0,-9999,0
20140714,5,-9999,0.5
20140715,0,-9999,0
20140716,0,-9999,0
20140717,0,-9999,0
20140718,0,-9999,0
20140719,21,-9999,2.1
20140720,1,-9999,0.1
20140721,5,-9999,0.5
20140722,0,-9999,0
20140723,0,-9999,0
20140724,9,-9999,0.9
20140725,45,-9999,4.5
20140726,0,-9999,0
20140727,0,-9999,0
20140728,25,-9999,2.5
20140729,2,-9999,0.2
20140730,18,-9999,1.8
20140731,0,-9999,0
20140801,1,-9999,0.1
20140802,43,-9999,4.3
20140803,13,-9999,1.3
20140804,1,-9999,0.1
20140805,0,-9999,0
20140806,0,-9999,0
20140807,0,-9999,0
20140808,0,-9999,0
20140809,0,-9999,0
20140810,0,-9999,0
20140811,0,-9999,0
20140812,0,-9999,0
20140813,91,-9999,9.1
20140814,0,-9999,0
20140815,0,-9999,0
20140816,0,-9999,0
20140817,0,-9999,0
20140818,0,-9999,0
20140819,0,-9999,0
20140820,0,-9999,0
20140821,0,-9999,0
20140822,21,-9999,2.1
20140823,0,-9999,0
20140824,0,-9999,0
20140825,0,-9999,0
20140826,0,-9999,0
20140827,0,-9999,0
20140828,0,-9999,0
20140829,0,-9999,0
20140830,0,-9999,0
20140831,0,-9999,0
20140901,0,-9999,0
20140902,0,-9999,0
20140903,0,-9999,0
20140904,0,-9999,0
20140905,0,-9999,0
20140906,0,-9999,0
20140907,109,-9999,10.9
20140908,3,-9999,0.3
20140909,0,-9999,0
20140910,7,-9999,0.7
20140911,0,-9999,0
20140912,0,-9999,0
20140913,0,-9999,0
20140914,52,-9999,5.2
20140915,5,-9999,0.5
20140916,0,-9999,0
20140917,96,-9999,9.6
20140918,0,-9999,0
20140919,5,-9999,0.5
20140920,0,-9999,0
20140921,0,-9999,0
20140922,138,-9999,13.8
20140923,1,-9999,0.1
20140924,0,-9999,0
20140925,0,-9999,0
20140926,0,-9999,0
20140927,0,-9999,0
20140928,11,-9999,1.1
20140929,50,-9999,5
20140930,3,-9999,0.3
20141001,0,-9999,0
20141002,0,-9999,0
20141003,0,-9999,0
20141004,19,-9999,1.9
20141005,16,-9999,1.6
20141006,1,-9999,0.1
20141007,0,-9999,0
20141008,60,-9999,6
20141009,95,-9999,9.5
20141010,0,-9999,0
20141011,30,-9999,3
20141012,64,-9999,6.4
20141013,39,-9999,3.9
20141014,0,-9999,0
20141015,45,-9999,4.5
20141016,6,-9999,0.6
20141017,0,-9999,0
20141018,0,-9999,0
20141019,0,-9999,0
20141020,0,-9999,0
20141021,5,-9999,0.5
20141022,7,-9999,0.7
20141023,0,-9999,0
20141024,0,-9999,0
20141025,0,-9999,0
20141026,0,-9999,0
20141027,0,-9999,0
20141028,0,-9999,0
20141029,0,-9999,0
20141030,0,-9999,0
20141031,0,-9999,0
20141101,1,-9999,0.1
20141102,35,-9999,3.5
20141103,196,-9999,19.6
20141104,188,-9999,18.8
20141105,365,-9999,36.5
20141106,7,-9999,0.7
20141107,56,-9999,5.6
20141108,1,-9999,0.1
20141109,3,-9999,0.3
20141110,0,-9999,0
20141111,7,-9999,0.7
20141112,0,-9999,0
20141113,0,-9999,0
20141114,116,-9999,11.6
20141115,16,-9999,1.6
20141116,205,-9999,20.5
20141117,23,-9999,2.3
20141118,1,-9999,0.1
20141119,0,-9999,0
20141120,0,-9999,0
20141121,0,-9999,0
20141122,5,-9999,0.5
20141123,0,-9999,0
20141124,3,-9999,0.3
20141125,82,-9999,8.2
20141126,5,-9999,0.5
20141127,217,-9999,21.7
20141128,379,-9999,37.9
20141129,378,-9999,37.8
20141130,308,-9999,30.8
20141201,105,-9999,10.5
20141202,13,-9999,1.3
20141203,3,-9999,0.3
20141204,0,-9999,0
20141205,11,-9999,1.1
20141206,368,-9999,36.8
20141207,50,-9999,5
20141208,135,-9999,13.5
20141209,63,-9999,6.3
20141210,7,-9999,0.7
20141211,36,-9999,3.6
20141212,0,-9999,0
20141213,31,-9999,3.1
20141214,92,-9999,9.2
20141215,7,-9999,0.7
20141216,128,-9999,12.8
20141217,70,-9999,7
20141218,1,-9999,0.1
20141219,0,-9999,0
20141220,20,-9999,2
20141221,0,-9999,0
20141222,0,-9999,0
20141223,0,-9999,0
20141224,0,-9999,0
20141225,34,-9999,3.4
20141226,56,-9999,5.6
20141227,189,-9999,18.9
20141228,217,-9999,21.7
20141229,0,-9999,0
20141230,0,-9999,0
20141231,0,-9999,0
20150101,0,-9999,0
20150102,0,-9999,0
20150103,0,-9999,0
20150104,0,-9999,0
20150105,0,-9999,0
20150106,0,-9999,0
20150107,0,-9999,0
20150108,0,-9999,0
20150109,0,-9999,0
20150110,0,-9999,0
20150111,18,-9999,1.8
20150112,0,-9999,0
20150113,0,-9999,0
20150114,0,-9999,0
20150115,44,-9999,4.4
20150116,36,-9999,3.6
20150117,34,-9999,3.4
20150118,45,-9999,4.5
20150119,151,-9999,15.1
20150120,13,-9999,1.3
20150121,88,-9999,8.8
20150122,308,-9999,30.8
20150123,29,-9999,2.9
20150124,7,-9999,0.7
20150125,0,-9999,0
20150126,0,-9999,0
20150127,69,-9999,6.9
20150128,26,-9999,2.6
20150129,0,-9999,0
20150130,748,-9999,74.8
20150131,350,-9999,35
20150201,279,-9999,27.9
20150202,44,-9999,4.4
20150203,62,-9999,6.2
20150204,92,-9999,9.2
20150205,102,-9999,10.2
20150206,20,-9999,2
20150207,5,-9999,0.5
20150208,0,-9999,0
20150209,0,-9999,0
20150210,0,-9999,0
20150211,0,-9999,0
20150212,0,-9999,0
20150213,7,-9999,0.7
20150214,132,-9999,13.2
20150215,175,-9999,17.5
20150216,103,-9999,10.3
20150217,189,-9999,18.9
20150218,5,-9999,0.5
20150219,0,-9999,0
20150220,53,-9999,5.3
20150221,413,-9999,41.3
20150222,123,-9999,12.3
20150223,185,-9999,18.5
20150224,293,-9999,29.3
20150225,364,-9999,36.4
20150226,242,-9999,24.2
20150227,105,-9999,10.5
20150228,51,-9999,5.1
20150301,0,-9999,0
20150302,39,-9999,3.9
20150303,10,-9999,1
20150304,72,-9999,7.2
20150305,7,-9999,0.7
20150306,0,-9999,0
20150307,0,-9999,0
20150308,0,-9999,0
20150309,0,-9999,0
20150310,0,-9999,0
20150311,0,-9999,0
20150312,0,-9999,0
20150313,59,-9999,5.9
20150314,186,-9999,18.6
20150315,10,-9999,1
20150316,0,-9999,0
20150317,0,-9999,0
20150318,19,-9999,1.9
20150319,56,-9999,5.6
20150320,27,-9999,2.7
20150321,64,-9999,6.4
20150322,33,-9999,3.3
20150323,374,-9999,37.4
20150324,78,-9999,7.8
20150325,151,-9999,15.1
20150326,53,-9999,5.3
20150327,43,-9999,4.3
20150328,1,-9999,0.1
20150329,0,-9999,0
20150330,0,-9999,0
20150331,1,-9999,0.1
20150401,1,-9999,0.1
20150402,0,-9999,0
20150403,0,-9999,0
20150404,1,-9999,0.1
20150405,5,-9999,0.5
20150406,0,-9999,0
20150407,0,-9999,0
20150408,0,-9999,0
20150409,0,-9999,0
20150410,10,-9999,1
20150411,0,-9999,0
20150412,0,-9999,0
20150413,0,-9999,0
20150414,0,-9999,0
20150415,0,-9999,0
20150416,4,-9999,0.4
20150417,14,-9999,1.4
20150418,149,-9999,14.9
20150419,15,-9999,1.5
20150420,0,-9999,0
20150421,0,-9999,0
20150422,24,-9999,2.4
20150423,0,-9999,0
20150424,2,-9999,0.2
20150425,6,-9999,0.6
20150426,247,-9999,24.7
20150427,57,-9999,5.7
20150428,6,-9999,0.6
20150429,0,-9999,0
20150430,0,-9999,0
20150501,31,-9999,3.1
20150502,0,-9999,0
20150503,0,-9999,0
20150504,0,-9999,0
20150505,0,-9999,0
20150506,0,-9999,0
20150507,0,-9999,0
20150508,0,-9999,0
20150509,0,-9999,0
20150510,0,-9999,0
20150511,0,-9999,0
20150512,0,-9999,0
20150513,0,-9999,0
20150514,0,-9999,0
20150515,241,-9999,24.1
20150516,46,-9999,4.6
20150517,12,-9999,1.2
20150518,0,-9999,0
20150519,36,-9999,3.6
20150520,192,-9999,19.2
20150521,13,-9999,1.3
20150522,0,-9999,0
20150523,28,-9999,2.8
20150524,93,-9999,9.3
20150525,12,-9999,1.2
20150526,2,-9999,0.2
20150527,0,-9999,0
20150528,0,-9999,0
20150529,0,-9999,0
20150530,0,-9999,0
20150531,0,-9999,0
20150601,0,-9999,0
20150602,0,-9999,0
20150603,0,-9999,0
20150604,0,-9999,0
20150605,0,-9999,0
20150606,0,-9999,0
20150607,0,-9999,0
20150608,0,-9999,0
20150609,21,-9999,2.1
20150610,151,-9999,15.1
20150611,237,-9999,23.7
20150612,3,-9999,0.3
20150613,103,-9999,10.3
20150614,24,-9999,2.4
20150615,3,-9999,0.3
20150616,17,-9999,1.7
20150617,0,-9999,0
20150618,0,-9999,0
20150619,8,-9999,0.8
20150620,0,-9999,0
20150621,0,-9999,0
20150622,18,-9999,1.8
20150623,1,-9999,0.1
20150624,0,-9999,0
20150625,0,-9999,0
20150626,0,-9999,0
20150627,0,-9999,0
20150628,0,-9999,0
20150629,0,-9999,0
20150630,0,-9999,0
20150701,0,-9999,0
20150702,0,-9999,0
20150703,0,-9999,0
20150704,6,-9999,0.6
20150705,0,-9999,0
20150706,0,-9999,0
20150707,0,-9999,0
20150708,10,-9999,1
20150709,0,-9999,0
20150710,0,-9999,0
20150711,0,-9999,0
20150712,0,-9999,0
20150713,0,-9999,0
20150714,0,-9999,0
20150715,0,-9999,0
20150716,0,-9999,0
20150717,94,-9999,9.4
20150718,83,-9999,8.3
20150719,1,-9999,0.1
20150720,0,-9999,0
20150721,131,-9999,13.1
20150722,11,-9999,1.1
20150723,0,-9999,0
20150724,0,-9999,0
20150725,14,-9999,1.4
20150726,0,-9999,0
20150727,2,-9999,0.2
20150728,0,-9999,0
20150729,1,-9999,0.1
20150730,245,-9999,24.5
20150731,15,-9999,1.5
20150801,0,-9999,0
20150802,0,-9999,0
20150803,60,-9999,6
20150804,0,-9999,0
20150805,0,-9999,0
20150806,0,-9999,0
20150807,0,-9999,0
20150808,26,-9999,2.6
20150809,13,-9999,1.3
20150810,0,-9999,0
20150811,0,-9999,0
20150812,0,-9999,0
20150813,32,-9999,3.2
20150814,9,-9999,0.9
20150815,10,-9999,1
20150816,0,-9999,0
20150817,0,-9999,0
20150818,0,-9999,0
20150819,0,-9999,0
20150820,0,-9999,0
20150821,0,-9999,0
20150822,174,-9999,17.4
20150823,13,-9999,1.3
20150824,4,-9999,0.4
20150825,0,-9999,0
20150826,0,-9999,0
20150827,0,-9999,0
20150828,0,-9999,0
20150829,0,-9999,0
20150830,36,-9999,3.6
20150831,370,-9999,37
20150901,23,-9999,2.3
20150902,136,-9999,13.6
20150903,8,-9999,0.8
20150904,1,-9999,0.1
20150905,0,-9999,0
20150906,0,-9999,0
20150907,0,-9999,0
20150908,0,-9999,0
20150909,0,-9999,0
20150910,0,-9999,0
20150911,0,-9999,0
20150912,0,-9999,0
20150913,3,-9999,0.3
20150914,0,-9999,0
20150915,27,-9999,2.7
20150916,72,-9999,7.2
20150917,52,-9999,5.2
20150918,2,-9999,0.2
20150919,0,-9999,0
20150920,0,-9999,0
20150921,0,-9999,0
20150922,3,-9999,0.3
20150923,71,-9999,7.1
20150924,0,-9999,0
20150925,0,-9999,0
20150926,0,-9999,0
20150927,0,-9999,0
20150928,0,-9999,0
20150929,4,-9999,0.4
20150930,5,-9999,0.5
20151001,0,-9999,0
20151002,4,-9999,0.4
20151003,0,-9999,0
20151004,12,-9999,1.2
20151005,10,-9999,1
20151006,96,-9999,9.6
20151007,5,-9999,0.5
20151008,3,-9999,0.3
20151009,0,-9999,0
20151010,0,-9999,0
20151011,0,-9999,0
20151012,418,-9999,41.8
20151013,10,-9999,1
20151014,0,-9999,0
20151015,0,-9999,0
20151016,0,-9999,0
20151017,10,-9999,1
20151018,19,-9999,1.9
20151019,103,-9999,10.3
20151020,41,-9999,4.1
20151021,1,-9999,0.1
20151022,3,-9999,0.3
20151023,0,-9999,0
20151024,0,-9999,0
20151025,0,-9999,0
20151026,13,-9999,1.3
20151027,60,-9999,6
