YYYYMMDD, C024, G024,TminDay_C
20111104,59,-9999,5.9
20111105,44,-9999,4.4
20111106,45,-9999,4.5
20111107,71,-9999,7.1
20111108,14,-9999,1.4
20111109,9,-9999,0.9
20111110,78,-9999,7.8
20111111,90,-9999,9
20111112,93,-9999,9.3
20111113,94,-9999,9.4
20111114,90,-9999,9
20111115,47,-9999,4.7
20111116,30,-9999,3
20111117,6,-9999,0.6
20111118,62,-9999,6.2
20111119,62,-9999,6.2
20111120,80,-9999,8
20111121,46,-9999,4.6
20111122,46,-9999,4.6
20111123,78,-9999,7.8
20111124,3,-9999,0.3
20111125,-9,-9999,-0.9
20111126,-2,-9999,-0.2
20111127,-20,-9999,-2
20111128,-24,-9999,-2.4
20111129,-5,-9999,-0.5
20111130,-13,-9999,-1.3
20111201,-5,-9999,-0.5
20111202,11,-9999,1.1
20111203,25,-9999,2.5
20111204,-7,-9999,-0.7
20111205,46,-9999,4.6
20111206,44,-9999,4.4
20111207,21,-9999,2.1
20111208,-4,-9999,-0.4
20111209,-12,-9999,-1.2
20111210,3,-9999,0.3
20111211,-14,-9999,-1.4
20111212,35,-9999,3.5
20111213,43,-9999,4.3
20111214,34,-9999,3.4
20111215,29,-9999,2.9
20111216,4,-9999,0.4
20111217,-1,-9999,-0.1
20111218,-8,-9999,-0.8
20111219,-2,-9999,-0.2
20111220,-3,-9999,-0.3
20111221,55,-9999,5.5
20111222,28,-9999,2.8
20111223,-7,-9999,-0.7
20111224,7,-9999,0.7
20111225,-17,-9999,-1.7
20111226,-34,-9999,-3.4
20111227,7,-9999,0.7
20111228,-36,-9999,-3.6
20111229,6,-9999,0.6
20111230,10,-9999,1
20111231,26,-9999,2.6
20120101,-6,-9999,-0.6
20120102,18,-9999,1.8
20120103,-25,-9999,-2.5
20120104,12,-9999,1.2
20120105,2,-9999,0.2
20120106,37,-9999,3.7
20120107,35,-9999,3.5
20120108,31,-9999,3.1
20120109,-13,-9999,-1.3
20120110,-34,-9999,-3.4
20120111,-48,-9999,-4.8
20120112,-24,-9999,-2.4
20120113,-8,-9999,-0.8
20120114,-37,-9999,-3.7
20120115,-28,-9999,-2.8
20120116,12,-9999,1.2
20120117,-47,-9999,-4.7
20120118,-47,-9999,-4.7
20120119,52,-9999,5.2
20120120,46,-9999,4.6
20120121,50,-9999,5
20120122,48,-9999,4.8
20120123,45,-9999,4.5
20120124,-23,-9999,-2.3
20120125,-37,-9999,-3.7
20120126,-41,-9999,-4.1
20120127,2,-9999,0.2
20120128,-1,-9999,-0.1
20120129,-16,-9999,-1.6
20120130,-33,-9999,-3.3
20120131,-74,-9999,-7.4
20120201,-40,-9999,-4
20120202,-70,-9999,-7
20120203,-74,-9999,-7.4
20120204,-85,-9999,-8.5
20120205,-23,-9999,-2.3
20120206,-39,-9999,-3.9
20120207,-55,-9999,-5.5
20120208,-71,-9999,-7.1
20120209,-59,-9999,-5.9
20120210,-68,-9999,-6.8
20120211,-78,-9999,-7.8
20120212,-85,-9999,-8.5
20120213,-46,-9999,-4.6
20120214,-12,-9999,-1.2
20120215,-15,-9999,-1.5
20120216,0,-9999,0
20120217,-34,-9999,-3.4
20120218,-80,-9999,-8
20120219,-13,-9999,-1.3
20120220,-24,-9999,-2.4
20120221,-92,-9999,-9.2
20120222,-108,-9999,-10.8
20120223,-65,-9999,-6.5
20120224,-3,-9999,-0.3
20120225,-25,-9999,-2.5
20120226,28,-9999,2.8
20120227,-2,-9999,-0.2
20120228,-29,-9999,-2.9
20120229,-3,-9999,-0.3
20120301,-21,-9999,-2.1
20120302,27,-9999,2.7
20120303,-10,-9999,-1
20120304,5,-9999,0.5
20120305,-7,-9999,-0.7
20120306,-8,-9999,-0.8
20120307,-12,-9999,-1.2
20120308,8,-9999,0.8
20120309,-5,-9999,-0.5
20120310,-4,-9999,-0.4
20120311,18,-9999,1.8
20120312,8,-9999,0.8
20120313,-7,-9999,-0.7
20120314,13,-9999,1.3
20120315,41,-9999,4.1
20120316,66,-9999,6.6
20120317,30,-9999,3
20120318,2,-9999,0.2
20120319,-8,-9999,-0.8
20120320,1,-9999,0.1
20120321,4,-9999,0.4
20120322,-12,-9999,-1.2
20120323,-30,-9999,-3
20120324,55,-9999,5.5
20120325,34,-9999,3.4
20120326,17,-9999,1.7
20120327,26,-9999,2.6
20120328,-3,-9999,-0.3
20120329,7,-9999,0.7
20120330,3,-9999,0.3
20120331,3,-9999,0.3
20120401,6,-9999,0.6
20120402,1,-9999,0.1
20120403,30,-9999,3
20120404,27,-9999,2.7
20120405,29,-9999,2.9
20120406,12,-9999,1.2
20120407,16,-9999,1.6
20120408,22,-9999,2.2
20120409,40,-9999,4
20120410,-3,-9999,-0.3
20120411,-6,-9999,-0.6
20120412,16,-9999,1.6
20120413,14,-9999,1.4
20120414,3,-9999,0.3
20120415,-3,-9999,-0.3
20120416,-3,-9999,-0.3
20120417,-8,-9999,-0.8
20120418,12,-9999,1.2
20120419,23,-9999,2.3
20120420,26,-9999,2.6
20120421,32,-9999,3.2
20120422,23,-9999,2.3
20120423,15,-9999,1.5
20120424,13,-9999,1.3
20120425,51,-9999,5.1
20120426,44,-9999,4.4
20120427,25,-9999,2.5
20120428,28,-9999,2.8
20120429,28,-9999,2.8
20120430,22,-9999,2.2
20120501,7,-9999,0.7
20120502,44,-9999,4.4
20120503,61,-9999,6.1
20120504,52,-9999,5.2
20120505,24,-9999,2.4
20120506,13,-9999,1.3
20120507,11,-9999,1.1
20120508,107,-9999,10.7
20120509,100,-9999,10
20120510,136,-9999,13.6
20120511,136,-9999,13.6
20120512,95,-9999,9.5
20120513,35,-9999,3.5
20120514,15,-9999,1.5
20120515,53,-9999,5.3
20120516,35,-9999,3.5
20120517,111,-9999,11.1
20120518,85,-9999,8.5
20120519,76,-9999,7.6
20120520,50,-9999,5
20120521,47,-9999,4.7
20120522,79,-9999,7.9
20120523,42,-9999,4.2
20120524,78,-9999,7.8
20120525,116,-9999,11.6
20120526,84,-9999,8.4
20120527,42,-9999,4.2
20120528,42,-9999,4.2
20120529,88,-9999,8.8
20120530,63,-9999,6.3
20120531,88,-9999,8.8
20120601,102,-9999,10.2
20120602,118,-9999,11.8
20120603,106,-9999,10.6
20120604,75,-9999,7.5
20120605,49,-9999,4.9
20120606,84,-9999,8.4
20120607,94,-9999,9.4
20120608,45,-9999,4.5
20120609,19,-9999,1.9
20120610,119,-9999,11.9
20120611,89,-9999,8.9
20120612,73,-9999,7.3
20120613,75,-9999,7.5
20120614,95,-9999,9.5
20120615,100,-9999,10
20120616,101,-9999,10.1
20120617,92,-9999,9.2
20120618,120,-9999,12
20120619,134,-9999,13.4
20120620,124,-9999,12.4
20120621,46,-9999,4.6
20120622,23,-9999,2.3
20120623,60,-9999,6
20120624,63,-9999,6.3
20120625,61,-9999,6.1
20120626,88,-9999,8.8
20120627,133,-9999,13.3
20120628,139,-9999,13.9
20120629,124,-9999,12.4
20120630,84,-9999,8.4
20120701,35,-9999,3.5
20120702,12,-9999,1.2
20120703,87,-9999,8.7
20120704,92,-9999,9.2
20120705,89,-9999,8.9
20120706,98,-9999,9.8
20120707,99,-9999,9.9
20120708,91,-9999,9.1
20120709,60,-9999,6
20120710,121,-9999,12.1
20120711,95,-9999,9.5
20120712,67,-9999,6.7
20120713,95,-9999,9.5
20120714,107,-9999,10.7
20120715,101,-9999,10.1
20120716,37,-9999,3.7
20120717,56,-9999,5.6
20120718,83,-9999,8.3
20120719,96,-9999,9.6
20120720,100,-9999,10
20120721,107,-9999,10.7
20120722,92,-9999,9.2
20120723,83,-9999,8.3
20120724,76,-9999,7.6
20120725,169,-9999,16.9
20120726,157,-9999,15.7
20120727,138,-9999,13.8
20120728,129,-9999,12.9
20120729,102,-9999,10.2
20120730,66,-9999,6.6
20120731,84,-9999,8.4
20120801,100,-9999,10
20120802,104,-9999,10.4
20120803,95,-9999,9.5
20120804,90,-9999,9
20120805,106,-9999,10.6
20120806,95,-9999,9.5
20120807,81,-9999,8.1
20120808,184,-9999,18.4
20120809,162,-9999,16.2
20120810,151,-9999,15.1
20120811,129,-9999,12.9
20120812,120,-9999,12
20120813,102,-9999,10.2
20120814,121,-9999,12.1
20120815,80,-9999,8
20120816,68,-9999,6.8
20120817,205,-9999,20.5
20120818,216,-9999,21.6
20120819,230,-9999,23
20120820,188,-9999,18.8
20120821,168,-9999,16.8
20120822,153,-9999,15.3
20120823,138,-9999,13.8
20120824,129,-9999,12.9
20120825,114,-9999,11.4
20120826,94,-9999,9.4
20120827,116,-9999,11.6
20120828,112,-9999,11.2
20120829,131,-9999,13.1
20120830,105,-9999,10.5
20120831,95,-9999,9.5
20120901,80,-9999,8
20120902,88,-9999,8.8
20120903,113,-9999,11.3
20120904,111,-9999,11.1
20120905,114,-9999,11.4
20120906,82,-9999,8.2
20120907,106,-9999,10.6
20120908,113,-9999,11.3
20120909,95,-9999,9.5
20120910,149,-9999,14.9
20120911,147,-9999,14.7
20120912,99,-9999,9.9
20120913,95,-9999,9.5
20120914,57,-9999,5.7
20120915,34,-9999,3.4
20120916,78,-9999,7.8
20120917,100,-9999,10
20120918,124,-9999,12.4
20120919,38,-9999,3.8
20120920,41,-9999,4.1
20120921,144,-9999,14.4
20120922,138,-9999,13.8
20120923,150,-9999,15
20120924,113,-9999,11.3
20120925,103,-9999,10.3
20120926,60,-9999,6
20120927,44,-9999,4.4
20120928,88,-9999,8.8
20120929,83,-9999,8.3
20120930,16,-9999,1.6
20121001,6,-9999,0.6
20121002,24,-9999,2.4
20121003,46,-9999,4.6
20121004,53,-9999,5.3
20121005,112,-9999,11.2
20121006,128,-9999,12.8
20121007,111,-9999,11.1
20121008,113,-9999,11.3
20121009,85,-9999,8.5
20121010,121,-9999,12.1
20121011,102,-9999,10.2
20121012,24,-9999,2.4
20121013,9,-9999,0.9
20121014,60,-9999,6
20121015,36,-9999,3.6
20121016,52,-9999,5.2
20121017,92,-9999,9.2
20121018,122,-9999,12.2
20121019,90,-9999,9
20121020,91,-9999,9.1
20121021,100,-9999,10
20121022,60,-9999,6
20121023,45,-9999,4.5
20121024,103,-9999,10.3
20121025,116,-9999,11.6
20121026,104,-9999,10.4
20121027,7,-9999,0.7
20121028,6,-9999,0.6
20121029,-35,-9999,-3.5
20121030,19,-9999,1.9
20121031,-7,-9999,-0.7
20121101,58,-9999,5.8
20121102,67,-9999,6.7
20121103,91,-9999,9.1
20121104,18,-9999,1.8
20121105,-2,-9999,-0.2
20121106,29,-9999,2.9
20121107,-19,-9999,-1.9
20121108,57,-9999,5.7
20121109,86,-9999,8.6
20121110,38,-9999,3.8
20121111,27,-9999,2.7
20121112,32,-9999,3.2
20121113,0,-9999,0
20121114,99,-9999,9.9
20121115,104,-9999,10.4
20121116,88,-9999,8.8
20121117,82,-9999,8.2
20121118,32,-9999,3.2
20121119,2,-9999,0.2
20121120,23,-9999,2.3
20121121,4,-9999,0.4
20121122,-27,-9999,-2.7
20121123,41,-9999,4.1
20121124,70,-9999,7
20121125,72,-9999,7.2
20121126,25,-9999,2.5
20121127,8,-9999,0.8
20121128,7,-9999,0.7
20121129,5,-9999,0.5
20121130,-9,-9999,-0.9
20121201,-18,-9999,-1.8
20121202,-17,-9999,-1.7
20121203,12,-9999,1.2
20121204,22,-9999,2.2
20121205,8,-9999,0.8
20121206,11,-9999,1.1
20121207,29,-9999,2.9
20121208,22,-9999,2.2
20121209,-21,-9999,-2.1
20121210,-30,-9999,-3
20121211,-55,-9999,-5.5
20121212,-71,-9999,-7.1
20121213,11,-9999,1.1
20121214,51,-9999,5.1
20121215,67,-9999,6.7
20121216,58,-9999,5.8
20121217,-9,-9999,-0.9
20121218,-25,-9999,-2.5
20121219,57,-9999,5.7
20121220,60,-9999,6
20121221,49,-9999,4.9
20121222,38,-9999,3.8
20121223,16,-9999,1.6
20121224,73,-9999,7.3
20121225,45,-9999,4.5
20121226,-17,-9999,-1.7
20121227,-22,-9999,-2.2
20121228,-16,-9999,-1.6
20121229,-2,-9999,-0.2
20121230,-36,-9999,-3.6
20121231,-37,-9999,-3.7
20130101,29,-9999,2.9
20130102,31,-9999,3.1
20130103,-11,-9999,-1.1
20130104,-19,-9999,-1.9
20130105,21,-9999,2.1
20130106,-9,-9999,-0.9
20130107,-20,-9999,-2
20130108,-48,-9999,-4.8
20130109,-71,-9999,-7.1
20130110,22,-9999,2.2
20130111,-5,-9999,-0.5
20130112,8,-9999,0.8
20130113,-8,-9999,-0.8
20130114,4,-9999,0.4
20130115,9,-9999,0.9
20130116,18,-9999,1.8
20130117,-1,-9999,-0.1
20130118,23,-9999,2.3
20130119,10,-9999,1
20130120,5,-9999,0.5
20130121,-9,-9999,-0.9
20130122,-20,-9999,-2
20130123,-9,-9999,-0.9
20130124,5,-9999,0.5
20130125,-30,-9999,-3
20130126,-10,-9999,-1
20130127,-2,-9999,-0.2
20130128,-9,-9999,-0.9
20130129,9,-9999,0.9
20130130,25,-9999,2.5
20130131,21,-9999,2.1
20130201,37,-9999,3.7
20130202,-6,-9999,-0.6
20130203,-6,-9999,-0.6
20130204,22,-9999,2.2
20130205,1,-9999,0.1
20130206,-6,-9999,-0.6
20130207,-10,-9999,-1
20130208,-6,-9999,-0.6
20130209,-10,-9999,-1
20130210,-12,-9999,-1.2
20130211,-15,-9999,-1.5
20130212,-6,-9999,-0.6
20130213,11,-9999,1.1
20130214,27,-9999,2.7
20130215,-25,-9999,-2.5
20130216,-54,-9999,-5.4
20130217,4,-9999,0.4
20130218,24,-9999,2.4
20130219,41,-9999,4.1
20130220,24,-9999,2.4
20130221,17,-9999,1.7
20130222,-31,-9999,-3.1
20130223,-53,-9999,-5.3
20130224,-35,-9999,-3.5
20130225,-30,-9999,-3
20130226,-31,-9999,-3.1
20130227,-53,-9999,-5.3
20130228,-71,-9999,-7.1
20130301,4,-9999,0.4
20130302,-7,-9999,-0.7
20130303,10,-9999,1
20130304,29,-9999,2.9
20130305,57,-9999,5.7
20130306,54,-9999,5.4
20130307,68,-9999,6.8
20130308,53,-9999,5.3
20130309,37,-9999,3.7
20130310,46,-9999,4.6
20130311,38,-9999,3.8
20130312,-8,-9999,-0.8
20130313,-36,-9999,-3.6
20130314,-14,-9999,-1.4
20130315,-9,-9999,-0.9
20130316,9,-9999,0.9
20130317,7,-9999,0.7
20130318,-25,-9999,-2.5
20130319,-31,-9999,-3.1
20130320,17,-9999,1.7
20130321,26,-9999,2.6
20130322,7,-9999,0.7
20130323,5,-9999,0.5
20130324,-4,-9999,-0.4
20130325,39,-9999,3.9
20130326,63,-9999,6.3
20130327,67,-9999,6.7
20130328,67,-9999,6.7
20130329,81,-9999,8.1
20130330,51,-9999,5.1
20130331,29,-9999,2.9
20130401,47,-9999,4.7
20130402,29,-9999,2.9
20130403,5,-9999,0.5
20130404,0,-9999,0
20130405,-6,-9999,-0.6
20130406,-5,-9999,-0.5
20130407,10,-9999,1
20130408,40,-9999,4
20130409,34,-9999,3.4
20130410,33,-9999,3.3
20130411,76,-9999,7.6
20130412,47,-9999,4.7
20130413,67,-9999,6.7
20130414,98,-9999,9.8
20130415,80,-9999,8
20130416,52,-9999,5.2
20130417,96,-9999,9.6
20130418,45,-9999,4.5
20130419,24,-9999,2.4
20130420,-28,-9999,-2.8
20130421,-23,-9999,-2.3
20130422,35,-9999,3.5
20130423,34,-9999,3.4
20130424,41,-9999,4.1
20130425,84,-9999,8.4
20130426,28,-9999,2.8
20130427,2,-9999,0.2
20130428,-5,-9999,-0.5
20130429,20,-9999,2
20130430,32,-9999,3.2
20130501,46,-9999,4.6
20130502,41,-9999,4.1
20130503,30,-9999,3
20130504,13,-9999,1.3
20130505,14,-9999,1.4
20130506,12,-9999,1.2
20130507,112,-9999,11.2
20130508,100,-9999,10
20130509,68,-9999,6.8
20130510,35,-9999,3.5
20130511,47,-9999,4.7
20130512,29,-9999,2.9
20130513,1,-9999,0.1
20130514,25,-9999,2.5
20130515,34,-9999,3.4
20130516,22,-9999,2.2
20130517,37,-9999,3.7
20130518,24,-9999,2.4
20130519,44,-9999,4.4
20130520,15,-9999,1.5
20130521,7,-9999,0.7
20130522,60,-9999,6
20130523,47,-9999,4.7
20130524,31,-9999,3.1
20130525,1,-9999,0.1
20130526,-17,-9999,-1.7
20130527,67,-9999,6.7
20130528,38,-9999,3.8
20130529,31,-9999,3.1
20130530,43,-9999,4.3
20130531,60,-9999,6
20130601,69,-9999,6.9
20130602,59,-9999,5.9
20130603,17,-9999,1.7
20130604,7,-9999,0.7
20130605,43,-9999,4.3
20130606,124,-9999,12.4
20130607,96,-9999,9.6
20130608,85,-9999,8.5
20130609,96,-9999,9.6
20130610,97,-9999,9.7
20130611,112,-9999,11.2
20130612,100,-9999,10
20130613,110,-9999,11
20130614,88,-9999,8.8
20130615,67,-9999,6.7
20130616,107,-9999,10.7
20130617,88,-9999,8.8
20130618,72,-9999,7.2
20130619,74,-9999,7.4
20130620,83,-9999,8.3
20130621,82,-9999,8.2
20130622,55,-9999,5.5
20130623,70,-9999,7
20130624,45,-9999,4.5
20130625,55,-9999,5.5
20130626,70,-9999,7
20130627,75,-9999,7.5
20130628,64,-9999,6.4
20130629,64,-9999,6.4
20130630,94,-9999,9.4
20130701,114,-9999,11.4
20130702,144,-9999,14.4
20130703,142,-9999,14.2
20130704,123,-9999,12.3
20130705,92,-9999,9.2
20130706,94,-9999,9.4
20130707,68,-9999,6.8
20130708,93,-9999,9.3
20130709,159,-9999,15.9
20130710,169,-9999,16.9
20130711,123,-9999,12.3
20130712,149,-9999,14.9
20130713,152,-9999,15.2
20130714,126,-9999,12.6
20130715,96,-9999,9.6
20130716,138,-9999,13.8
20130717,98,-9999,9.8
20130718,85,-9999,8.5
20130719,85,-9999,8.5
20130720,163,-9999,16.3
20130721,171,-9999,17.1
20130722,143,-9999,14.3
20130723,160,-9999,16
20130724,149,-9999,14.9
20130725,151,-9999,15.1
20130726,158,-9999,15.8
20130727,102,-9999,10.2
20130728,78,-9999,7.8
20130729,66,-9999,6.6
20130730,110,-9999,11
20130731,124,-9999,12.4
20130801,203,-9999,20.3
20130802,163,-9999,16.3
20130803,147,-9999,14.7
20130804,148,-9999,14.8
20130805,155,-9999,15.5
20130806,142,-9999,14.2
20130807,113,-9999,11.3
20130808,69,-9999,6.9
20130809,60,-9999,6
20130810,95,-9999,9.5
20130811,79,-9999,7.9
20130812,152,-9999,15.2
20130813,134,-9999,13.4
20130814,78,-9999,7.8
20130815,72,-9999,7.2
20130816,123,-9999,12.3
20130817,104,-9999,10.4
20130818,100,-9999,10
20130819,126,-9999,12.6
20130820,110,-9999,11
20130821,76,-9999,7.6
20130822,160,-9999,16
20130823,136,-9999,13.6
20130824,116,-9999,11.6
20130825,110,-9999,11
20130826,105,-9999,10.5
20130827,112,-9999,11.2
20130828,115,-9999,11.5
20130829,94,-9999,9.4
20130830,69,-9999,6.9
20130831,60,-9999,6
20130901,130,-9999,13
20130902,95,-9999,9.5
20130903,67,-9999,6.7
20130904,160,-9999,16
20130905,127,-9999,12.7
20130906,122,-9999,12.2
20130907,113,-9999,11.3
20130908,39,-9999,3.9
20130909,32,-9999,3.2
20130910,93,-9999,9.3
20130911,84,-9999,8.4
20130912,85,-9999,8.5
20130913,79,-9999,7.9
20130914,55,-9999,5.5
20130915,44,-9999,4.4
20130916,41,-9999,4.1
20130917,97,-9999,9.7
20130918,106,-9999,10.6
20130919,111,-9999,11.1
20130920,117,-9999,11.7
20130921,59,-9999,5.9
20130922,59,-9999,5.9
20130923,129,-9999,12.9
20130924,143,-9999,14.3
20130925,171,-9999,17.1
20130926,170,-9999,17
20130927,166,-9999,16.6
20130928,114,-9999,11.4
20130929,112,-9999,11.2
20130930,130,-9999,13
20131001,149,-9999,14.9
20131002,150,-9999,15
20131003,138,-9999,13.8
20131004,90,-9999,9
20131005,81,-9999,8.1
20131006,76,-9999,7.6
20131007,34,-9999,3.4
20131008,22,-9999,2.2
20131009,32,-9999,3.2
20131010,25,-9999,2.5
20131011,15,-9999,1.5
20131012,-10,-9999,-1
20131013,29,-9999,2.9
20131014,75,-9999,7.5
20131015,124,-9999,12.4
20131016,128,-9999,12.8
20131017,87,-9999,8.7
20131018,139,-9999,13.9
20131019,124,-9999,12.4
20131020,71,-9999,7.1
20131021,65,-9999,6.5
20131022,120,-9999,12
20131023,70,-9999,7
20131024,107,-9999,10.7
20131025,135,-9999,13.5
20131026,60,-9999,6
20131027,100,-9999,10
20131028,77,-9999,7.7
20131029,52,-9999,5.2
20131030,49,-9999,4.9
20131031,15,-9999,1.5
20131101,21,-9999,2.1
20131102,110,-9999,11
20131103,62,-9999,6.2
20131104,71,-9999,7.1
20131105,99,-9999,9.9
20131106,91,-9999,9.1
20131107,85,-9999,8.5
20131108,55,-9999,5.5
20131109,0,-9999,0
20131110,80,-9999,8
20131111,83,-9999,8.3
20131112,79,-9999,7.9
20131113,71,-9999,7.1
20131114,43,-9999,4.3
20131115,-6,-9999,-0.6
20131116,-39,-9999,-3.9
20131117,39,-9999,3.9
20131118,44,-9999,4.4
20131119,5,-9999,0.5
20131120,1,-9999,0.1
20131121,14,-9999,1.4
20131122,2,-9999,0.2
20131123,6,-9999,0.6
20131124,14,-9999,1.4
20131125,7,-9999,0.7
20131126,-13,-9999,-1.3
20131127,-57,-9999,-5.7
20131128,-66,-9999,-6.6
20131129,-7,-9999,-0.7
20131130,4,-9999,0.4
20131201,-2,-9999,-0.2
20131202,-20,-9999,-2
20131203,-20,-9999,-2
20131204,-9,-9999,-0.9
20131205,23,-9999,2.3
20131206,-14,-9999,-1.4
20131207,-31,-9999,-3.1
20131208,-35,-9999,-3.5
20131209,-19,-9999,-1.9
20131210,-65,-9999,-6.5
20131211,15,-9999,1.5
20131212,-23,-9999,-2.3
20131213,-30,-9999,-3
20131214,-17,-9999,-1.7
20131215,-27,-9999,-2.7
20131216,33,-9999,3.3
20131217,33,-9999,3.3
20131218,33,-9999,3.3
20131219,4,-9999,0.4
20131220,-12,-9999,-1.2
20131221,-45,-9999,-4.5
20131222,-18,-9999,-1.8
20131223,5,-9999,0.5
20131224,46,-9999,4.6
20131225,11,-9999,1.1
20131226,2,-9999,0.2
20131227,57,-9999,5.7
20131228,-11,-9999,-1.1
20131229,-34,-9999,-3.4
20131230,-34,-9999,-3.4
20131231,12,-9999,1.2
20140101,59,-9999,5.9
20140102,80,-9999,8
20140103,79,-9999,7.9
20140104,-6,-9999,-0.6
20140105,-7,-9999,-0.7
20140106,59,-9999,5.9
20140107,65,-9999,6.5
20140108,71,-9999,7.1
20140109,24,-9999,2.4
20140110,28,-9999,2.8
20140111,-13,-9999,-1.3
20140112,33,-9999,3.3
20140113,16,-9999,1.6
20140114,34,-9999,3.4
20140115,52,-9999,5.2
20140116,11,-9999,1.1
20140117,-12,-9999,-1.2
20140118,6,-9999,0.6
20140119,-34,-9999,-3.4
20140120,0,-9999,0
20140121,-17,-9999,-1.7
20140122,14,-9999,1.4
20140123,18,-9999,1.8
20140124,36,-9999,3.6
20140125,73,-9999,7.3
20140126,54,-9999,5.4
20140127,4,-9999,0.4
20140128,-6,-9999,-0.6
20140129,-7,-9999,-0.7
20140130,0,-9999,0
20140131,10,-9999,1
20140201,-22,-9999,-2.2
20140202,-75,-9999,-7.5
20140203,-13,-9999,-1.3
20140204,-4,-9999,-0.4
20140205,25,-9999,2.5
20140206,40,-9999,4
20140207,18,-9999,1.8
20140208,17,-9999,1.7
20140209,4,-9999,0.4
20140210,-8,-9999,-0.8
20140211,-53,-9999,-5.3
20140212,-40,-9999,-4
20140213,36,-9999,3.6
20140214,69,-9999,6.9
20140215,4,-9999,0.4
20140216,-28,-9999,-2.8
20140217,-25,-9999,-2.5
20140218,18,-9999,1.8
20140219,-12,-9999,-1.2
20140220,-10,-9999,-1
20140221,-30,-9999,-3
20140222,-27,-9999,-2.7
20140223,-24,-9999,-2.4
20140224,28,-9999,2.8
20140225,-18,-9999,-1.8
20140226,-52,-9999,-5.2
20140227,-7,-9999,-0.7
20140228,6,-9999,0.6
20140301,8,-9999,0.8
20140302,44,-9999,4.4
20140303,-8,-9999,-0.8
20140304,8,-9999,0.8
20140305,47,-9999,4.7
20140306,5,-9999,0.5
20140307,7,-9999,0.7
20140308,7,-9999,0.7
20140309,55,-9999,5.5
20140310,3,-9999,0.3
20140311,3,-9999,0.3
20140312,2,-9999,0.2
20140313,28,-9999,2.8
20140314,-22,-9999,-2.2
20140315,18,-9999,1.8
20140316,10,-9999,1
20140317,0,-9999,0
20140318,45,-9999,4.5
20140319,39,-9999,3.9
20140320,25,-9999,2.5
20140321,74,-9999,7.4
20140322,7,-9999,0.7
20140323,-20,-9999,-2
20140324,-41,-9999,-4.1
20140325,5,-9999,0.5
20140326,-3,-9999,-0.3
20140327,6,-9999,0.6
20140328,25,-9999,2.5
20140329,40,-9999,4
20140330,63,-9999,6.3
20140331,63,-9999,6.3
20140401,76,-9999,7.6
20140402,67,-9999,6.7
20140403,25,-9999,2.5
20140404,45,-9999,4.5
20140405,66,-9999,6.6
20140406,39,-9999,3.9
20140407,81,-9999,8.1
20140408,62,-9999,6.2
20140409,6,-9999,0.6
20140410,49,-9999,4.9
20140411,63,-9999,6.3
20140412,59,-9999,5.9
20140413,56,-9999,5.6
20140414,36,-9999,3.6
20140415,46,-9999,4.6
20140416,12,-9999,1.2
20140417,18,-9999,1.8
20140418,-6,-9999,-0.6
20140419,63,-9999,6.3
20140420,23,-9999,2.3
20140421,37,-9999,3.7
20140422,24,-9999,2.4
20140423,29,-9999,2.9
20140424,42,-9999,4.2
20140425,39,-9999,3.9
20140426,48,-9999,4.8
20140427,25,-9999,2.5
20140428,60,-9999,6
20140429,70,-9999,7
20140430,89,-9999,8.9
20140501,71,-9999,7.1
20140502,53,-9999,5.3
20140503,38,-9999,3.8
20140504,17,-9999,1.7
20140505,9,-9999,0.9
20140506,102,-9999,10.2
20140507,60,-9999,6
20140508,32,-9999,3.2
20140509,75,-9999,7.5
20140510,63,-9999,6.3
20140511,57,-9999,5.7
20140512,8,-9999,0.8
20140513,37,-9999,3.7
20140514,32,-9999,3.2
20140515,29,-9999,2.9
20140516,-5,-9999,-0.5
20140517,17,-9999,1.7
20140518,6,-9999,0.6
20140519,92,-9999,9.2
20140520,65,-9999,6.5
20140521,78,-9999,7.8
20140522,35,-9999,3.5
20140523,46,-9999,4.6
20140524,30,-9999,3
20140525,57,-9999,5.7
20140526,51,-9999,5.1
20140527,28,-9999,2.8
20140528,76,-9999,7.6
20140529,70,-9999,7
20140530,75,-9999,7.5
20140531,74,-9999,7.4
20140601,83,-9999,8.3
20140602,32,-9999,3.2
20140603,30,-9999,3
20140604,37,-9999,3.7
20140605,28,-9999,2.8
20140606,132,-9999,13.2
20140607,97,-9999,9.7
20140608,68,-9999,6.8
20140609,105,-9999,10.5
20140610,119,-9999,11.9
20140611,113,-9999,11.3
20140612,103,-9999,10.3
20140613,91,-9999,9.1
20140614,110,-9999,11
20140615,101,-9999,10.1
20140616,72,-9999,7.2
20140617,64,-9999,6.4
20140618,70,-9999,7
20140619,41,-9999,4.1
20140620,161,-9999,16.1
20140621,154,-9999,15.4
20140622,121,-9999,12.1
20140623,99,-9999,9.9
20140624,124,-9999,12.4
20140625,114,-9999,11.4
20140626,87,-9999,8.7
20140627,75,-9999,7.5
20140628,97,-9999,9.7
20140629,89,-9999,8.9
20140630,34,-9999,3.4
20140701,108,-9999,10.8
20140702,112,-9999,11.2
20140703,130,-9999,13
20140704,131,-9999,13.1
20140705,127,-9999,12.7
20140706,100,-9999,10
20140707,90,-9999,9
20140708,89,-9999,8.9
20140709,99,-9999,9.9
20140710,92,-9999,9.2
20140711,101,-9999,10.1
20140712,106,-9999,10.6
20140713,65,-9999,6.5
20140714,100,-9999,10
