YYYYMMDD, C072, G072,TmeanDay_C
20120103,38,-9999,3.8
20120104,52,-9999,5.2
20120105,54,-9999,5.4
20120106,60,-9999,6
20120107,57,-9999,5.7
20120108,43,-9999,4.3
20120109,21,-9999,2.1
20120110,38,-9999,3.8
20120111,41,-9999,4.1
20120112,27,-9999,2.7
20120113,18,-9999,1.8
20120114,15,-9999,1.5
20120115,34,-9999,3.4
20120116,27,-9999,2.7
20120117,36,-9999,3.6
20120118,59,-9999,5.9
20120119,77,-9999,7.7
20120120,62,-9999,6.2
20120121,66,-9999,6.6
20120122,54,-9999,5.4
20120123,52,-9999,5.2
20120124,39,-9999,3.9
20120125,46,-9999,4.6
20120126,35,-9999,3.5
20120127,10,-9999,1
20120128,12,-9999,1.2
20120129,0,-9999,0
20120130,20,-9999,2
20120131,33,-9999,3.3
20120201,10,-9999,1
20120202,-49,-9999,-4.9
20120203,-54,-9999,-5.4
20120204,-35,-9999,-3.5
20120205,9,-9999,0.9
20120206,1,-9999,0.1
20120207,-30,-9999,-3
20120208,-44,-9999,-4.4
20120209,-34,-9999,-3.4
20120210,-25,-9999,-2.5
20120211,-46,-9999,-4.6
20120212,-47,-9999,-4.7
20120213,-16,-9999,-1.6
20120214,3,-9999,0.3
20120215,10,-9999,1
20120216,13,-9999,1.3
20120217,12,-9999,1.2
20120218,23,-9999,2.3
20120219,16,-9999,1.6
20120220,-1,-9999,-0.1
20120221,16,-9999,1.6
20120222,47,-9999,4.7
20120223,69,-9999,6.9
20120224,73,-9999,7.3
20120225,54,-9999,5.4
20120226,53,-9999,5.3
20120227,44,-9999,4.4
20120228,86,-9999,8.6
20120229,108,-9999,10.8
20120301,112,-9999,11.2
20120302,93,-9999,9.3
20120303,80,-9999,8
20120304,61,-9999,6.1
20120305,15,-9999,1.5
20120306,13,-9999,1.3
20120307,40,-9999,4
20120308,28,-9999,2.8
20120309,30,-9999,3
20120310,47,-9999,4.7
20120311,40,-9999,4
20120312,66,-9999,6.6
20120313,127,-9999,12.7
20120314,155,-9999,15.5
20120315,161,-9999,16.1
20120316,111,-9999,11.1
20120317,70,-9999,7
20120318,33,-9999,3.3
20120319,16,-9999,1.6
20120320,16,-9999,1.6
20120321,19,-9999,1.9
20120322,53,-9999,5.3
20120323,98,-9999,9.8
20120324,112,-9999,11.2
20120325,132,-9999,13.2
20120326,144,-9999,14.4
20120327,126,-9999,12.6
20120328,141,-9999,14.1
20120329,137,-9999,13.7
20120330,122,-9999,12.2
20120331,97,-9999,9.7
20120401,83,-9999,8.3
20120402,94,-9999,9.4
20120403,47,-9999,4.7
20120404,43,-9999,4.3
20120405,31,-9999,3.1
20120406,40,-9999,4
20120407,27,-9999,2.7
20120408,52,-9999,5.2
20120409,110,-9999,11
20120410,67,-9999,6.7
20120411,52,-9999,5.2
20120412,45,-9999,4.5
20120413,32,-9999,3.2
20120414,27,-9999,2.7
20120415,15,-9999,1.5
20120416,20,-9999,2
20120417,43,-9999,4.3
20120418,44,-9999,4.4
20120419,41,-9999,4.1
20120420,59,-9999,5.9
20120421,62,-9999,6.2
20120422,53,-9999,5.3
20120423,52,-9999,5.2
20120424,57,-9999,5.7
20120425,83,-9999,8.3
20120426,64,-9999,6.4
20120427,48,-9999,4.8
20120428,43,-9999,4.3
20120429,47,-9999,4.7
20120430,54,-9999,5.4
20120501,74,-9999,7.4
20120502,110,-9999,11
20120503,104,-9999,10.4
20120504,84,-9999,8.4
20120505,78,-9999,7.8
20120506,77,-9999,7.7
20120507,106,-9999,10.6
20120508,147,-9999,14.7
20120509,175,-9999,17.5
20120510,206,-9999,20.6
20120511,182,-9999,18.2
20120512,101,-9999,10.1
20120513,90,-9999,9
20120514,103,-9999,10.3
20120515,75,-9999,7.5
20120516,117,-9999,11.7
20120517,125,-9999,12.5
20120518,77,-9999,7.7
20120519,68,-9999,6.8
20120520,51,-9999,5.1
20120521,60,-9999,6
20120522,88,-9999,8.8
20120523,134,-9999,13.4
20120524,155,-9999,15.5
20120525,196,-9999,19.6
20120526,122,-9999,12.2
20120527,134,-9999,13.4
20120528,144,-9999,14.4
20120529,160,-9999,16
20120530,130,-9999,13
20120531,170,-9999,17
20120601,224,-9999,22.4
20120602,179,-9999,17.9
20120603,108,-9999,10.8
20120604,128,-9999,12.8
20120605,158,-9999,15.8
20120606,165,-9999,16.5
20120607,145,-9999,14.5
20120608,97,-9999,9.7
20120609,124,-9999,12.4
20120610,137,-9999,13.7
20120611,110,-9999,11
20120612,96,-9999,9.6
20120613,105,-9999,10.5
20120614,159,-9999,15.9
20120615,182,-9999,18.2
20120616,140,-9999,14
20120617,169,-9999,16.9
20120618,108,-9999,10.8
20120619,131,-9999,13.1
20120620,164,-9999,16.4
20120621,127,-9999,12.7
20120622,108,-9999,10.8
20120623,124,-9999,12.4
20120624,176,-9999,17.6
20120625,192,-9999,19.2
20120626,225,-9999,22.5
20120627,250,-9999,25
20120628,178,-9999,17.8
20120629,128,-9999,12.8
20120630,115,-9999,11.5
20120701,92,-9999,9.2
20120702,134,-9999,13.4
20120703,167,-9999,16.7
20120704,137,-9999,13.7
20120705,110,-9999,11
20120706,129,-9999,12.9
20120707,152,-9999,15.2
20120708,135,-9999,13.5
20120709,119,-9999,11.9
20120710,115,-9999,11.5
20120711,95,-9999,9.5
20120712,125,-9999,12.5
20120713,164,-9999,16.4
20120714,120,-9999,12
20120715,121,-9999,12.1
20120716,154,-9999,15.4
20120717,236,-9999,23.6
20120718,217,-9999,21.7
20120719,140,-9999,14
20120720,121,-9999,12.1
20120721,124,-9999,12.4
20120722,139,-9999,13.9
20120723,164,-9999,16.4
20120724,194,-9999,19.4
20120725,220,-9999,22
20120726,223,-9999,22.3
20120727,170,-9999,17
20120728,130,-9999,13
20120729,125,-9999,12.5
20120730,153,-9999,15.3
20120731,204,-9999,20.4
20120801,170,-9999,17
20120802,140,-9999,14
20120803,148,-9999,14.8
20120804,133,-9999,13.3
20120805,118,-9999,11.8
20120806,133,-9999,13.3
20120807,179,-9999,17.9
20120808,243,-9999,24.3
20120809,261,-9999,26.1
20120810,279,-9999,27.9
20120811,181,-9999,18.1
20120812,159,-9999,15.9
20120813,175,-9999,17.5
20120814,212,-9999,21.2
20120815,186,-9999,18.6
20120816,210,-9999,21
20120817,259,-9999,25.9
20120818,252,-9999,25.2
20120819,246,-9999,24.6
20120820,208,-9999,20.8
20120821,186,-9999,18.6
20120822,155,-9999,15.5
20120823,158,-9999,15.8
20120824,186,-9999,18.6
20120825,131,-9999,13.1
20120826,154,-9999,15.4
20120827,192,-9999,19.2
20120828,181,-9999,18.1
20120829,142,-9999,14.2
20120830,114,-9999,11.4
20120831,107,-9999,10.7
20120901,106,-9999,10.6
20120902,114,-9999,11.4
20120903,123,-9999,12.3
20120904,122,-9999,12.2
20120905,139,-9999,13.9
20120906,174,-9999,17.4
20120907,209,-9999,20.9
20120908,227,-9999,22.7
20120909,196,-9999,19.6
20120910,181,-9999,18.1
20120911,172,-9999,17.2
20120912,126,-9999,12.6
20120913,112,-9999,11.2
20120914,122,-9999,12.2
20120915,168,-9999,16.8
20120916,205,-9999,20.5
20120917,165,-9999,16.5
20120918,127,-9999,12.7
20120919,104,-9999,10.4
20120920,159,-9999,15.9
20120921,178,-9999,17.8
20120922,193,-9999,19.3
20120923,183,-9999,18.3
20120924,144,-9999,14.4
20120925,111,-9999,11.1
20120926,98,-9999,9.8
20120927,105,-9999,10.5
20120928,104,-9999,10.4
20120929,90,-9999,9
20120930,85,-9999,8.5
20121001,105,-9999,10.5
20121002,132,-9999,13.2
20121003,126,-9999,12.6
20121004,141,-9999,14.1
20121005,165,-9999,16.5
20121006,162,-9999,16.2
20121007,178,-9999,17.8
20121008,171,-9999,17.1
20121009,171,-9999,17.1
20121010,160,-9999,16
20121011,133,-9999,13.3
20121012,84,-9999,8.4
20121013,97,-9999,9.7
20121014,78,-9999,7.8
20121015,79,-9999,7.9
20121016,112,-9999,11.2
20121017,120,-9999,12
20121018,100,-9999,10
20121019,86,-9999,8.6
20121020,92,-9999,9.2
20121021,98,-9999,9.8
20121022,129,-9999,12.9
20121023,137,-9999,13.7
20121024,110,-9999,11
20121025,125,-9999,12.5
20121026,108,-9999,10.8
20121027,47,-9999,4.7
20121028,19,-9999,1.9
20121029,43,-9999,4.3
20121030,43,-9999,4.3
20121031,64,-9999,6.4
20121101,73,-9999,7.3
20121102,101,-9999,10.1
20121103,101,-9999,10.1
20121104,69,-9999,6.9
20121105,49,-9999,4.9
20121106,43,-9999,4.3
20121107,50,-9999,5
20121108,64,-9999,6.4
20121109,84,-9999,8.4
20121110,62,-9999,6.2
20121111,29,-9999,2.9
20121112,44,-9999,4.4
20121113,63,-9999,6.3
20121114,125,-9999,12.5
20121115,102,-9999,10.2
20121116,85,-9999,8.5
20121117,82,-9999,8.2
20121118,64,-9999,6.4
20121119,68,-9999,6.8
20121120,84,-9999,8.4
20121121,62,-9999,6.2
20121122,52,-9999,5.2
20121123,65,-9999,6.5
20121124,82,-9999,8.2
20121125,72,-9999,7.2
20121126,47,-9999,4.7
20121127,12,-9999,1.2
20121128,21,-9999,2.1
20121129,9,-9999,0.9
20121130,0,-9999,0
20121201,-5,-9999,-0.5
20121202,23,-9999,2.3
20121203,51,-9999,5.1
20121204,31,-9999,3.1
20121205,11,-9999,1.1
20121206,33,-9999,3.3
20121207,52,-9999,5.2
20121208,25,-9999,2.5
20121209,27,-9999,2.7
20121210,24,-9999,2.4
20121211,23,-9999,2.3
20121212,-11,-9999,-1.1
20121213,29,-9999,2.9
20121214,86,-9999,8.6
20121215,77,-9999,7.7
20121216,72,-9999,7.2
20121217,61,-9999,6.1
20121218,58,-9999,5.8
20121219,84,-9999,8.4
20121220,77,-9999,7.7
20121221,82,-9999,8.2
20121222,89,-9999,8.9
20121223,90,-9999,9
20121224,80,-9999,8
20121225,64,-9999,6.4
20121226,48,-9999,4.8
20121227,43,-9999,4.3
20121228,60,-9999,6
20121229,50,-9999,5
20121230,33,-9999,3.3
20121231,42,-9999,4.2
20130101,43,-9999,4.3
20130102,34,-9999,3.4
20130103,46,-9999,4.6
20130104,90,-9999,9
20130105,95,-9999,9.5
20130106,89,-9999,8.9
20130107,81,-9999,8.1
20130108,25,-9999,2.5
20130109,22,-9999,2.2
20130110,43,-9999,4.3
20130111,35,-9999,3.5
20130112,40,-9999,4
20130113,0,-9999,0
20130114,12,-9999,1.2
20130115,36,-9999,3.6
20130116,44,-9999,4.4
20130117,29,-9999,2.9
20130118,72,-9999,7.2
20130119,58,-9999,5.8
20130120,14,-9999,1.4
20130121,16,-9999,1.6
20130122,9,-9999,0.9
20130123,4,-9999,0.4
20130124,14,-9999,1.4
20130125,20,-9999,2
20130126,56,-9999,5.6
20130127,56,-9999,5.6
20130128,40,-9999,4
20130129,52,-9999,5.2
20130130,92,-9999,9.2
20130131,95,-9999,9.5
20130201,77,-9999,7.7
20130202,10,-9999,1
20130203,9,-9999,0.9
20130204,49,-9999,4.9
20130205,51,-9999,5.1
20130206,-1,-9999,-0.1
20130207,-4,-9999,-0.4
20130208,2,-9999,0.2
20130209,8,-9999,0.8
20130210,14,-9999,1.4
20130211,-9,-9999,-0.9
20130212,6,-9999,0.6
20130213,35,-9999,3.5
20130214,53,-9999,5.3
20130215,44,-9999,4.4
20130216,45,-9999,4.5
20130217,45,-9999,4.5
20130218,63,-9999,6.3
20130219,60,-9999,6
20130220,71,-9999,7.1
20130221,65,-9999,6.5
20130222,5,-9999,0.5
20130223,-40,-9999,-4
20130224,-22,-9999,-2.2
20130225,-16,-9999,-1.6
20130226,-6,-9999,-0.6
20130227,-13,-9999,-1.3
20130228,-1,-9999,-0.1
20130301,14,-9999,1.4
20130302,20,-9999,2
20130303,46,-9999,4.6
20130304,54,-9999,5.4
20130305,80,-9999,8
20130306,97,-9999,9.7
20130307,96,-9999,9.6
20130308,73,-9999,7.3
20130309,70,-9999,7
20130310,58,-9999,5.8
20130311,56,-9999,5.6
20130312,15,-9999,1.5
20130313,-24,-9999,-2.4
20130314,-6,-9999,-0.6
20130315,11,-9999,1.1
20130316,27,-9999,2.7
20130317,22,-9999,2.2
20130318,24,-9999,2.4
20130319,37,-9999,3.7
20130320,49,-9999,4.9
20130321,73,-9999,7.3
20130322,73,-9999,7.3
20130323,71,-9999,7.1
20130324,68,-9999,6.8
20130325,52,-9999,5.2
20130326,71,-9999,7.1
20130327,71,-9999,7.1
20130328,63,-9999,6.3
20130329,90,-9999,9
20130330,66,-9999,6.6
20130331,84,-9999,8.4
20130401,69,-9999,6.9
20130402,53,-9999,5.3
20130403,62,-9999,6.2
20130404,27,-9999,2.7
20130405,-5,-9999,-0.5
20130406,-2,-9999,-0.2
20130407,28,-9999,2.8
20130408,62,-9999,6.2
20130409,59,-9999,5.9
20130410,92,-9999,9.2
20130411,93,-9999,9.3
20130412,76,-9999,7.6
20130413,118,-9999,11.8
20130414,147,-9999,14.7
20130415,115,-9999,11.5
20130416,127,-9999,12.7
20130417,146,-9999,14.6
20130418,61,-9999,6.1
20130419,43,-9999,4.3
20130420,41,-9999,4.1
20130421,54,-9999,5.4
20130422,47,-9999,4.7
20130423,72,-9999,7.2
20130424,131,-9999,13.1
20130425,142,-9999,14.2
20130426,73,-9999,7.3
20130427,8,-9999,0.8
20130428,8,-9999,0.8
20130429,31,-9999,3.1
20130430,41,-9999,4.1
20130501,63,-9999,6.3
20130502,47,-9999,4.7
20130503,54,-9999,5.4
20130504,83,-9999,8.3
20130505,125,-9999,12.5
20130506,144,-9999,14.4
20130507,135,-9999,13.5
20130508,111,-9999,11.1
20130509,80,-9999,8
20130510,61,-9999,6.1
20130511,66,-9999,6.6
20130512,62,-9999,6.2
20130513,87,-9999,8.7
20130514,78,-9999,7.8
20130515,41,-9999,4.1
20130516,37,-9999,3.7
20130517,44,-9999,4.4
20130518,52,-9999,5.2
20130519,54,-9999,5.4
20130520,55,-9999,5.5
20130521,54,-9999,5.4
20130522,64,-9999,6.4
20130523,56,-9999,5.6
20130524,52,-9999,5.2
20130525,52,-9999,5.2
20130526,79,-9999,7.9
20130527,78,-9999,7.8
20130528,61,-9999,6.1
20130529,52,-9999,5.2
20130530,65,-9999,6.5
20130531,65,-9999,6.5
20130601,71,-9999,7.1
20130602,66,-9999,6.6
20130603,78,-9999,7.8
20130604,119,-9999,11.9
20130605,160,-9999,16
20130606,141,-9999,14.1
20130607,119,-9999,11.9
20130608,92,-9999,9.2
20130609,102,-9999,10.2
20130610,124,-9999,12.4
20130611,163,-9999,16.3
20130612,188,-9999,18.8
20130613,108,-9999,10.8
20130614,135,-9999,13.5
20130615,118,-9999,11.8
20130616,164,-9999,16.4
20130617,117,-9999,11.7
20130618,85,-9999,8.5
20130619,76,-9999,7.6
20130620,89,-9999,8.9
20130621,100,-9999,10
20130622,130,-9999,13
20130623,85,-9999,8.5
20130624,86,-9999,8.6
20130625,94,-9999,9.4
20130626,103,-9999,10.3
20130627,109,-9999,10.9
20130628,115,-9999,11.5
20130629,131,-9999,13.1
20130630,129,-9999,12.9
20130701,130,-9999,13
20130702,146,-9999,14.6
20130703,154,-9999,15.4
20130704,159,-9999,15.9
20130705,167,-9999,16.7
20130706,193,-9999,19.3
20130707,187,-9999,18.7
20130708,207,-9999,20.7
20130709,213,-9999,21.3
20130710,203,-9999,20.3
20130711,205,-9999,20.5
20130712,215,-9999,21.5
20130713,198,-9999,19.8
20130714,175,-9999,17.5
20130715,185,-9999,18.5
20130716,176,-9999,17.6
20130717,178,-9999,17.8
20130718,179,-9999,17.9
20130719,212,-9999,21.2
20130720,207,-9999,20.7
20130721,209,-9999,20.9
20130722,203,-9999,20.3
20130723,161,-9999,16.1
20130724,184,-9999,18.4
20130725,180,-9999,18
20130726,181,-9999,18.1
20130727,158,-9999,15.8
20130728,156,-9999,15.6
20130729,154,-9999,15.4
20130730,184,-9999,18.4
20130731,251,-9999,25.1
20130801,248,-9999,24.8
20130802,199,-9999,19.9
20130803,149,-9999,14.9
20130804,167,-9999,16.7
20130805,147,-9999,14.7
20130806,144,-9999,14.4
20130807,125,-9999,12.5
20130808,126,-9999,12.6
20130809,145,-9999,14.5
20130810,157,-9999,15.7
20130811,180,-9999,18
20130812,154,-9999,15.4
20130813,136,-9999,13.6
20130814,143,-9999,14.3
20130815,181,-9999,18.1
20130816,159,-9999,15.9
20130817,171,-9999,17.1
20130818,186,-9999,18.6
20130819,134,-9999,13.4
20130820,152,-9999,15.2
20130821,215,-9999,21.5
20130822,192,-9999,19.2
20130823,143,-9999,14.3
20130824,126,-9999,12.6
20130825,135,-9999,13.5
20130826,120,-9999,12
20130827,129,-9999,12.9
20130828,131,-9999,13.1
20130829,136,-9999,13.6
20130830,143,-9999,14.3
20130831,138,-9999,13.8
20130901,137,-9999,13.7
20130902,155,-9999,15.5
20130903,197,-9999,19.7
20130904,221,-9999,22.1
20130905,176,-9999,17.6
20130906,135,-9999,13.5
20130907,111,-9999,11.1
20130908,93,-9999,9.3
20130909,137,-9999,13.7
20130910,123,-9999,12.3
20130911,99,-9999,9.9
20130912,116,-9999,11.6
20130913,136,-9999,13.6
20130914,152,-9999,15.2
20130915,110,-9999,11
20130916,123,-9999,12.3
20130917,103,-9999,10.3
20130918,133,-9999,13.3
20130919,122,-9999,12.2
20130920,137,-9999,13.7
20130921,142,-9999,14.2
20130922,187,-9999,18.7
20130923,194,-9999,19.4
20130924,189,-9999,18.9
20130925,200,-9999,20
20130926,207,-9999,20.7
20130927,196,-9999,19.6
20130928,149,-9999,14.9
20130929,139,-9999,13.9
20130930,170,-9999,17
20131001,168,-9999,16.8
20131002,183,-9999,18.3
20131003,189,-9999,18.9
20131004,136,-9999,13.6
20131005,122,-9999,12.2
20131006,112,-9999,11.2
20131007,108,-9999,10.8
20131008,102,-9999,10.2
20131009,102,-9999,10.2
20131010,88,-9999,8.8
20131011,60,-9999,6
20131012,79,-9999,7.9
20131013,104,-9999,10.4
20131014,128,-9999,12.8
20131015,131,-9999,13.1
20131016,150,-9999,15
20131017,152,-9999,15.2
20131018,166,-9999,16.6
20131019,156,-9999,15.6
20131020,132,-9999,13.2
20131021,139,-9999,13.9
20131022,135,-9999,13.5
20131023,132,-9999,13.2
20131024,143,-9999,14.3
20131025,135,-9999,13.5
20131026,126,-9999,12.6
20131027,126,-9999,12.6
20131028,100,-9999,10
20131029,60,-9999,6
20131030,61,-9999,6.1
20131031,89,-9999,8.9
20131101,102,-9999,10.2
20131102,122,-9999,12.2
20131103,85,-9999,8.5
20131104,84,-9999,8.4
20131105,128,-9999,12.8
20131106,124,-9999,12.4
20131107,111,-9999,11.1
20131108,84,-9999,8.4
20131109,63,-9999,6.3
20131110,91,-9999,9.1
20131111,79,-9999,7.9
20131112,81,-9999,8.1
20131113,81,-9999,8.1
20131114,52,-9999,5.2
20131115,15,-9999,1.5
20131116,16,-9999,1.6
20131117,43,-9999,4.3
20131118,43,-9999,4.3
20131119,32,-9999,3.2
20131120,5,-9999,0.5
20131121,22,-9999,2.2
20131122,7,-9999,0.7
20131123,13,-9999,1.3
20131124,17,-9999,1.7
20131125,11,-9999,1.1
20131126,-6,-9999,-0.6
20131127,-9,-9999,-0.9
20131128,-1,-9999,-0.1
20131129,13,-9999,1.3
20131130,25,-9999,2.5
20131201,9,-9999,0.9
20131202,16,-9999,1.6
20131203,44,-9999,4.4
20131204,60,-9999,6
20131205,34,-9999,3.4
20131206,25,-9999,2.5
20131207,39,-9999,3.9
20131208,60,-9999,6
20131209,-2,-9999,-0.2
20131210,-20,-9999,-2
20131211,-9,-9999,-0.9
20131212,8,-9999,0.8
20131213,63,-9999,6.3
20131214,59,-9999,5.9
20131215,53,-9999,5.3
20131216,-3,-9999,-0.3
20131217,24,-9999,2.4
20131218,43,-9999,4.3
20131219,42,-9999,4.2
20131220,15,-9999,1.5
20131221,15,-9999,1.5
20131222,33,-9999,3.3
20131223,56,-9999,5.6
20131224,76,-9999,7.6
20131225,34,-9999,3.4
20131226,24,-9999,2.4
20131227,89,-9999,8.9
20131228,43,-9999,4.3
20131229,19,-9999,1.9
20131230,24,-9999,2.4
20131231,53,-9999,5.3
