YYYYMMDD, C072, G072,TminDay_C
20111130,10,-9999,1
20111201,8,-9999,0.8
20111202,20,-9999,2
20111203,25,-9999,2.5
20111204,36,-9999,3.6
20111205,53,-9999,5.3
20111206,52,-9999,5.2
20111207,34,-9999,3.4
20111208,49,-9999,4.9
20111209,30,-9999,3
20111210,26,-9999,2.6
20111211,39,-9999,3.9
20111212,38,-9999,3.8
20111213,51,-9999,5.1
20111214,36,-9999,3.6
20111215,28,-9999,2.8
20111216,2,-9999,0.2
20111217,-1,-9999,-0.1
20111218,-2,-9999,-0.2
20111219,-1,-9999,-0.1
20111220,12,-9999,1.2
20111221,63,-9999,6.3
20111222,39,-9999,3.9
20111223,37,-9999,3.7
20111224,18,-9999,1.8
20111225,6,-9999,0.6
20111226,13,-9999,1.3
20111227,4,-9999,0.4
20111228,20,-9999,2
20111229,10,-9999,1
20111230,10,-9999,1
20111231,37,-9999,3.7
20120101,28,-9999,2.8
20120102,35,-9999,3.5
20120103,15,-9999,1.5
20120104,36,-9999,3.6
20120105,17,-9999,1.7
20120106,52,-9999,5.2
20120107,52,-9999,5.2
20120108,35,-9999,3.5
20120109,6,-9999,0.6
20120110,-6,-9999,-0.6
20120111,13,-9999,1.3
20120112,6,-9999,0.6
20120113,10,-9999,1
20120114,-1,-9999,-0.1
20120115,1,-9999,0.1
20120116,18,-9999,1.8
20120117,8,-9999,0.8
20120118,24,-9999,2.4
20120119,60,-9999,6
20120120,51,-9999,5.1
20120121,55,-9999,5.5
20120122,48,-9999,4.8
20120123,47,-9999,4.7
20120124,20,-9999,2
20120125,11,-9999,1.1
20120126,8,-9999,0.8
20120127,3,-9999,0.3
20120128,4,-9999,0.4
20120129,-10,-9999,-1
20120130,-2,-9999,-0.2
20120131,18,-9999,1.8
20120201,-34,-9999,-3.4
20120202,-56,-9999,-5.6
20120203,-66,-9999,-6.6
20120204,-65,-9999,-6.5
20120205,-19,-9999,-1.9
20120206,-30,-9999,-3
20120207,-48,-9999,-4.8
20120208,-57,-9999,-5.7
20120209,-45,-9999,-4.5
20120210,-50,-9999,-5
20120211,-58,-9999,-5.8
20120212,-58,-9999,-5.8
20120213,-45,-9999,-4.5
20120214,-8,-9999,-0.8
20120215,-7,-9999,-0.7
20120216,8,-9999,0.8
20120217,5,-9999,0.5
20120218,-13,-9999,-1.3
20120219,-8,-9999,-0.8
20120220,-15,-9999,-1.5
20120221,-21,-9999,-2.1
20120222,21,-9999,2.1
20120223,40,-9999,4
20120224,51,-9999,5.1
20120225,39,-9999,3.9
20120226,36,-9999,3.6
20120227,28,-9999,2.8
20120228,33,-9999,3.3
20120229,71,-9999,7.1
20120301,74,-9999,7.4
20120302,60,-9999,6
20120303,51,-9999,5.1
20120304,7,-9999,0.7
20120305,0,-9999,0
20120306,-6,-9999,-0.6
20120307,-1,-9999,-0.1
20120308,9,-9999,0.9
20120309,8,-9999,0.8
20120310,13,-9999,1.3
20120311,22,-9999,2.2
20120312,42,-9999,4.2
20120313,71,-9999,7.1
20120314,120,-9999,12
20120315,109,-9999,10.9
20120316,75,-9999,7.5
20120317,24,-9999,2.4
20120318,3,-9999,0.3
20120319,-1,-9999,-0.1
20120320,4,-9999,0.4
20120321,11,-9999,1.1
20120322,-2,-9999,-0.2
20120323,53,-9999,5.3
20120324,45,-9999,4.5
20120325,92,-9999,9.2
20120326,106,-9999,10.6
20120327,67,-9999,6.7
20120328,108,-9999,10.8
20120329,108,-9999,10.8
20120330,83,-9999,8.3
20120331,60,-9999,6
20120401,45,-9999,4.5
20120402,61,-9999,6.1
20120403,35,-9999,3.5
20120404,28,-9999,2.8
20120405,20,-9999,2
20120406,25,-9999,2.5
20120407,5,-9999,0.5
20120408,27,-9999,2.7
20120409,44,-9999,4.4
20120410,24,-9999,2.4
20120411,17,-9999,1.7
20120412,20,-9999,2
20120413,16,-9999,1.6
20120414,6,-9999,0.6
20120415,0,-9999,0
20120416,-2,-9999,-0.2
20120417,0,-9999,0
20120418,22,-9999,2.2
20120419,27,-9999,2.7
20120420,30,-9999,3
20120421,34,-9999,3.4
20120422,28,-9999,2.8
20120423,28,-9999,2.8
20120424,15,-9999,1.5
20120425,59,-9999,5.9
20120426,48,-9999,4.8
20120427,35,-9999,3.5
20120428,27,-9999,2.7
20120429,20,-9999,2
20120430,33,-9999,3.3
20120501,25,-9999,2.5
20120502,45,-9999,4.5
20120503,65,-9999,6.5
20120504,59,-9999,5.9
20120505,47,-9999,4.7
20120506,58,-9999,5.8
20120507,52,-9999,5.2
20120508,109,-9999,10.9
20120509,127,-9999,12.7
20120510,133,-9999,13.3
20120511,110,-9999,11
20120512,83,-9999,8.3
20120513,66,-9999,6.6
20120514,55,-9999,5.5
20120515,47,-9999,4.7
20120516,36,-9999,3.6
20120517,87,-9999,8.7
20120518,55,-9999,5.5
20120519,56,-9999,5.6
20120520,44,-9999,4.4
20120521,44,-9999,4.4
20120522,72,-9999,7.2
20120523,70,-9999,7
20120524,109,-9999,10.9
20120525,117,-9999,11.7
20120526,88,-9999,8.8
20120527,96,-9999,9.6
20120528,94,-9999,9.4
20120529,104,-9999,10.4
20120530,93,-9999,9.3
20120531,94,-9999,9.4
20120601,166,-9999,16.6
20120602,109,-9999,10.9
20120603,100,-9999,10
20120604,100,-9999,10
20120605,109,-9999,10.9
20120606,104,-9999,10.4
20120607,93,-9999,9.3
20120608,82,-9999,8.2
20120609,76,-9999,7.6
20120610,113,-9999,11.3
20120611,85,-9999,8.5
20120612,74,-9999,7.4
20120613,69,-9999,6.9
20120614,98,-9999,9.8
20120615,117,-9999,11.7
20120616,87,-9999,8.7
20120617,87,-9999,8.7
20120618,99,-9999,9.9
20120619,103,-9999,10.3
20120620,126,-9999,12.6
20120621,92,-9999,9.2
20120622,83,-9999,8.3
20120623,85,-9999,8.5
20120624,135,-9999,13.5
20120625,144,-9999,14.4
20120626,169,-9999,16.9
20120627,201,-9999,20.1
20120628,114,-9999,11.4
20120629,108,-9999,10.8
20120630,81,-9999,8.1
20120701,76,-9999,7.6
20120702,70,-9999,7
20120703,118,-9999,11.8
20120704,101,-9999,10.1
20120705,90,-9999,9
20120706,103,-9999,10.3
20120707,102,-9999,10.2
20120708,108,-9999,10.8
20120709,107,-9999,10.7
20120710,102,-9999,10.2
20120711,84,-9999,8.4
20120712,81,-9999,8.1
20120713,112,-9999,11.2
20120714,102,-9999,10.2
20120715,96,-9999,9.6
20120716,81,-9999,8.1
20120717,158,-9999,15.8
20120718,125,-9999,12.5
20120719,118,-9999,11.8
20120720,109,-9999,10.9
20120721,98,-9999,9.8
20120722,105,-9999,10.5
20120723,121,-9999,12.1
20120724,134,-9999,13.4
20120725,168,-9999,16.8
20120726,147,-9999,14.7
20120727,138,-9999,13.8
20120728,116,-9999,11.6
20120729,113,-9999,11.3
20120730,114,-9999,11.4
20120731,129,-9999,12.9
20120801,138,-9999,13.8
20120802,118,-9999,11.8
20120803,112,-9999,11.2
20120804,121,-9999,12.1
20120805,102,-9999,10.2
20120806,102,-9999,10.2
20120807,117,-9999,11.7
20120808,176,-9999,17.6
20120809,208,-9999,20.8
20120810,208,-9999,20.8
20120811,133,-9999,13.3
20120812,126,-9999,12.6
20120813,129,-9999,12.9
20120814,152,-9999,15.2
20120815,133,-9999,13.3
20120816,124,-9999,12.4
20120817,176,-9999,17.6
20120818,204,-9999,20.4
20120819,164,-9999,16.4
20120820,169,-9999,16.9
20120821,150,-9999,15
20120822,139,-9999,13.9
20120823,128,-9999,12.8
20120824,141,-9999,14.1
20120825,105,-9999,10.5
20120826,103,-9999,10.3
20120827,136,-9999,13.6
20120828,132,-9999,13.2
20120829,107,-9999,10.7
20120830,103,-9999,10.3
20120831,82,-9999,8.2
20120901,77,-9999,7.7
20120902,80,-9999,8
20120903,107,-9999,10.7
20120904,102,-9999,10.2
20120905,121,-9999,12.1
20120906,128,-9999,12.8
20120907,147,-9999,14.7
20120908,174,-9999,17.4
20120909,149,-9999,14.9
20120910,144,-9999,14.4
20120911,141,-9999,14.1
20120912,95,-9999,9.5
20120913,94,-9999,9.4
20120914,97,-9999,9.7
20120915,100,-9999,10
20120916,149,-9999,14.9
20120917,130,-9999,13
20120918,119,-9999,11.9
20120919,87,-9999,8.7
20120920,72,-9999,7.2
20120921,128,-9999,12.8
20120922,127,-9999,12.7
20120923,143,-9999,14.3
20120924,110,-9999,11
20120925,75,-9999,7.5
20120926,63,-9999,6.3
20120927,89,-9999,8.9
20120928,89,-9999,8.9
20120929,75,-9999,7.5
20120930,71,-9999,7.1
20121001,52,-9999,5.2
20121002,99,-9999,9.9
20121003,97,-9999,9.7
20121004,90,-9999,9
20121005,111,-9999,11.1
20121006,129,-9999,12.9
20121007,156,-9999,15.6
20121008,140,-9999,14
20121009,131,-9999,13.1
20121010,137,-9999,13.7
20121011,94,-9999,9.4
20121012,74,-9999,7.4
20121013,65,-9999,6.5
20121014,58,-9999,5.8
20121015,54,-9999,5.4
20121016,69,-9999,6.9
20121017,89,-9999,8.9
20121018,79,-9999,7.9
20121019,78,-9999,7.8
20121020,82,-9999,8.2
20121021,90,-9999,9
20121022,93,-9999,9.3
20121023,106,-9999,10.6
20121024,88,-9999,8.8
20121025,105,-9999,10.5
20121026,97,-9999,9.7
20121027,7,-9999,0.7
20121028,6,-9999,0.6
20121029,3,-9999,0.3
20121030,9,-9999,0.9
20121031,31,-9999,3.1
20121101,54,-9999,5.4
20121102,63,-9999,6.3
20121103,93,-9999,9.3
20121104,23,-9999,2.3
20121105,9,-9999,0.9
20121106,31,-9999,3.1
20121107,19,-9999,1.9
20121108,45,-9999,4.5
20121109,74,-9999,7.4
20121110,33,-9999,3.3
20121111,20,-9999,2
20121112,28,-9999,2.8
20121113,28,-9999,2.8
20121114,60,-9999,6
20121115,78,-9999,7.8
20121116,75,-9999,7.5
20121117,67,-9999,6.7
20121118,42,-9999,4.2
20121119,36,-9999,3.6
20121120,65,-9999,6.5
20121121,40,-9999,4
20121122,20,-9999,2
20121123,37,-9999,3.7
20121124,48,-9999,4.8
20121125,54,-9999,5.4
20121126,23,-9999,2.3
20121127,2,-9999,0.2
20121128,8,-9999,0.8
20121129,-1,-9999,-0.1
20121130,-13,-9999,-1.3
20121201,-14,-9999,-1.4
20121202,-8,-9999,-0.8
20121203,33,-9999,3.3
20121204,21,-9999,2.1
20121205,0,-9999,0
20121206,9,-9999,0.9
20121207,25,-9999,2.5
20121208,21,-9999,2.1
20121209,5,-9999,0.5
20121210,3,-9999,0.3
20121211,-2,-9999,-0.2
20121212,-17,-9999,-1.7
20121213,-11,-9999,-1.1
20121214,67,-9999,6.7
20121215,65,-9999,6.5
20121216,56,-9999,5.6
20121217,43,-9999,4.3
20121218,38,-9999,3.8
20121219,68,-9999,6.8
20121220,52,-9999,5.2
20121221,48,-9999,4.8
20121222,69,-9999,6.9
20121223,57,-9999,5.7
20121224,36,-9999,3.6
20121225,36,-9999,3.6
20121226,20,-9999,2
20121227,18,-9999,1.8
20121228,38,-9999,3.8
20121229,28,-9999,2.8
20121230,18,-9999,1.8
20121231,9,-9999,0.9
20130101,31,-9999,3.1
20130102,27,-9999,2.7
20130103,28,-9999,2.8
20130104,48,-9999,4.8
20130105,51,-9999,5.1
20130106,45,-9999,4.5
20130107,60,-9999,6
20130108,-5,-9999,-0.5
20130109,-9,-9999,-0.9
20130110,27,-9999,2.7
20130111,9,-9999,0.9
20130112,7,-9999,0.7
20130113,-12,-9999,-1.2
20130114,2,-9999,0.2
20130115,25,-9999,2.5
20130116,18,-9999,1.8
20130117,5,-9999,0.5
20130118,34,-9999,3.4
20130119,7,-9999,0.7
20130120,0,-9999,0
20130121,-1,-9999,-0.1
20130122,-8,-9999,-0.8
20130123,-13,-9999,-1.3
20130124,2,-9999,0.2
20130125,-7,-9999,-0.7
20130126,39,-9999,3.9
20130127,16,-9999,1.6
20130128,15,-9999,1.5
20130129,25,-9999,2.5
20130130,72,-9999,7.2
20130131,73,-9999,7.3
20130201,23,-9999,2.3
20130202,-2,-9999,-0.2
20130203,-6,-9999,-0.6
20130204,16,-9999,1.6
20130205,-3,-9999,-0.3
20130206,-10,-9999,-1
20130207,-17,-9999,-1.7
20130208,-12,-9999,-1.2
20130209,-13,-9999,-1.3
20130210,-10,-9999,-1
20130211,-22,-9999,-2.2
20130212,-6,-9999,-0.6
20130213,13,-9999,1.3
20130214,42,-9999,4.2
20130215,35,-9999,3.5
20130216,24,-9999,2.4
20130217,15,-9999,1.5
20130218,36,-9999,3.6
20130219,44,-9999,4.4
20130220,39,-9999,3.9
20130221,42,-9999,4.2
20130222,-38,-9999,-3.8
20130223,-51,-9999,-5.1
20130224,-34,-9999,-3.4
20130225,-26,-9999,-2.6
20130226,-18,-9999,-1.8
20130227,-34,-9999,-3.4
20130228,-12,-9999,-1.2
20130301,6,-9999,0.6
20130302,-1,-9999,-0.1
20130303,7,-9999,0.7
20130304,37,-9999,3.7
20130305,61,-9999,6.1
20130306,60,-9999,6
20130307,59,-9999,5.9
20130308,44,-9999,4.4
20130309,48,-9999,4.8
20130310,39,-9999,3.9
20130311,28,-9999,2.8
20130312,-20,-9999,-2
20130313,-31,-9999,-3.1
20130314,-19,-9999,-1.9
20130315,-12,-9999,-1.2
20130316,4,-9999,0.4
20130317,-1,-9999,-0.1
20130318,-9,-9999,-0.9
20130319,-4,-9999,-0.4
20130320,13,-9999,1.3
20130321,42,-9999,4.2
20130322,43,-9999,4.3
20130323,21,-9999,2.1
20130324,40,-9999,4
20130325,34,-9999,3.4
20130326,54,-9999,5.4
20130327,55,-9999,5.5
20130328,42,-9999,4.2
20130329,73,-9999,7.3
20130330,51,-9999,5.1
20130331,41,-9999,4.1
20130401,42,-9999,4.2
20130402,27,-9999,2.7
20130403,31,-9999,3.1
20130404,-7,-9999,-0.7
20130405,-14,-9999,-1.4
20130406,-13,-9999,-1.3
20130407,-5,-9999,-0.5
20130408,32,-9999,3.2
20130409,49,-9999,4.9
20130410,37,-9999,3.7
20130411,69,-9999,6.9
20130412,41,-9999,4.1
20130413,65,-9999,6.5
20130414,78,-9999,7.8
20130415,73,-9999,7.3
20130416,64,-9999,6.4
20130417,72,-9999,7.2
20130418,41,-9999,4.1
20130419,21,-9999,2.1
20130420,15,-9999,1.5
20130421,11,-9999,1.1
20130422,29,-9999,2.9
20130423,29,-9999,2.9
20130424,54,-9999,5.4
20130425,77,-9999,7.7
20130426,16,-9999,1.6
20130427,-12,-9999,-1.2
20130428,-14,-9999,-1.4
20130429,18,-9999,1.8
20130430,23,-9999,2.3
20130501,35,-9999,3.5
20130502,37,-9999,3.7
20130503,35,-9999,3.5
20130504,40,-9999,4
20130505,64,-9999,6.4
20130506,106,-9999,10.6
20130507,103,-9999,10.3
20130508,88,-9999,8.8
20130509,49,-9999,4.9
20130510,43,-9999,4.3
20130511,42,-9999,4.2
20130512,46,-9999,4.6
20130513,39,-9999,3.9
20130514,50,-9999,5
20130515,25,-9999,2.5
20130516,15,-9999,1.5
20130517,19,-9999,1.9
20130518,30,-9999,3
20130519,31,-9999,3.1
20130520,33,-9999,3.3
20130521,45,-9999,4.5
20130522,54,-9999,5.4
20130523,46,-9999,4.6
20130524,27,-9999,2.7
20130525,33,-9999,3.3
20130526,27,-9999,2.7
20130527,56,-9999,5.6
20130528,36,-9999,3.6
20130529,32,-9999,3.2
20130530,39,-9999,3.9
20130531,59,-9999,5.9
20130601,62,-9999,6.2
20130602,53,-9999,5.3
20130603,53,-9999,5.3
20130604,79,-9999,7.9
20130605,77,-9999,7.7
20130606,115,-9999,11.5
20130607,94,-9999,9.4
20130608,82,-9999,8.2
20130609,88,-9999,8.8
20130610,95,-9999,9.5
20130611,123,-9999,12.3
20130612,115,-9999,11.5
20130613,98,-9999,9.8
20130614,90,-9999,9
20130615,94,-9999,9.4
20130616,94,-9999,9.4
20130617,83,-9999,8.3
20130618,66,-9999,6.6
20130619,62,-9999,6.2
20130620,76,-9999,7.6
20130621,88,-9999,8.8
20130622,76,-9999,7.6
20130623,69,-9999,6.9
20130624,61,-9999,6.1
20130625,61,-9999,6.1
20130626,72,-9999,7.2
20130627,82,-9999,8.2
20130628,80,-9999,8
20130629,92,-9999,9.2
20130630,99,-9999,9.9
20130701,116,-9999,11.6
20130702,128,-9999,12.8
20130703,134,-9999,13.4
20130704,131,-9999,13.1
20130705,120,-9999,12
20130706,143,-9999,14.3
20130707,140,-9999,14
20130708,169,-9999,16.9
20130709,180,-9999,18
20130710,170,-9999,17
20130711,174,-9999,17.4
20130712,177,-9999,17.7
20130713,155,-9999,15.5
20130714,149,-9999,14.9
20130715,140,-9999,14
20130716,152,-9999,15.2
20130717,138,-9999,13.8
20130718,133,-9999,13.3
20130719,170,-9999,17
20130720,166,-9999,16.6
20130721,163,-9999,16.3
20130722,159,-9999,15.9
20130723,133,-9999,13.3
20130724,135,-9999,13.5
20130725,157,-9999,15.7
20130726,144,-9999,14.4
20130727,132,-9999,13.2
20130728,109,-9999,10.9
20130729,113,-9999,11.3
20130730,132,-9999,13.2
20130731,188,-9999,18.8
20130801,184,-9999,18.4
20130802,133,-9999,13.3
20130803,128,-9999,12.8
20130804,127,-9999,12.7
20130805,136,-9999,13.6
20130806,126,-9999,12.6
20130807,115,-9999,11.5
20130808,110,-9999,11
20130809,95,-9999,9.5
20130810,122,-9999,12.2
20130811,127,-9999,12.7
20130812,144,-9999,14.4
20130813,121,-9999,12.1
20130814,113,-9999,11.3
20130815,142,-9999,14.2
20130816,128,-9999,12.8
20130817,126,-9999,12.6
20130818,148,-9999,14.8
20130819,119,-9999,11.9
20130820,114,-9999,11.4
20130821,140,-9999,14
20130822,142,-9999,14.2
20130823,127,-9999,12.7
20130824,108,-9999,10.8
20130825,102,-9999,10.2
20130826,101,-9999,10.1
20130827,111,-9999,11.1
20130828,116,-9999,11.6
20130829,111,-9999,11.1
20130830,118,-9999,11.8
20130831,108,-9999,10.8
20130901,121,-9999,12.1
20130902,123,-9999,12.3
20130903,121,-9999,12.1
20130904,164,-9999,16.4
20130905,128,-9999,12.8
20130906,114,-9999,11.4
20130907,85,-9999,8.5
20130908,77,-9999,7.7
20130909,90,-9999,9
20130910,93,-9999,9.3
20130911,86,-9999,8.6
20130912,86,-9999,8.6
20130913,110,-9999,11
20130914,111,-9999,11.1
20130915,94,-9999,9.4
20130916,91,-9999,9.1
20130917,91,-9999,9.1
20130918,100,-9999,10
20130919,113,-9999,11.3
20130920,113,-9999,11.3
20130921,120,-9999,12
20130922,122,-9999,12.2
20130923,140,-9999,14
20130924,136,-9999,13.6
20130925,148,-9999,14.8
20130926,158,-9999,15.8
20130927,159,-9999,15.9
20130928,130,-9999,13
20130929,119,-9999,11.9
20130930,132,-9999,13.2
20131001,146,-9999,14.6
20131002,151,-9999,15.1
20131003,161,-9999,16.1
20131004,107,-9999,10.7
20131005,98,-9999,9.8
20131006,98,-9999,9.8
20131007,82,-9999,8.2
20131008,83,-9999,8.3
20131009,82,-9999,8.2
20131010,59,-9999,5.9
20131011,41,-9999,4.1
20131012,37,-9999,3.7
20131013,71,-9999,7.1
20131014,96,-9999,9.6
20131015,110,-9999,11
20131016,127,-9999,12.7
20131017,117,-9999,11.7
20131018,119,-9999,11.9
20131019,131,-9999,13.1
20131020,106,-9999,10.6
20131021,115,-9999,11.5
20131022,112,-9999,11.2
20131023,108,-9999,10.8
20131024,96,-9999,9.6
20131025,119,-9999,11.9
20131026,105,-9999,10.5
20131027,95,-9999,9.5
20131028,69,-9999,6.9
20131029,50,-9999,5
20131030,48,-9999,4.8
20131031,38,-9999,3.8
20131101,71,-9999,7.1
20131102,103,-9999,10.3
20131103,67,-9999,6.7
20131104,67,-9999,6.7
20131105,99,-9999,9.9
20131106,102,-9999,10.2
20131107,92,-9999,9.2
20131108,47,-9999,4.7
20131109,30,-9999,3
20131110,76,-9999,7.6
20131111,77,-9999,7.7
20131112,76,-9999,7.6
20131113,67,-9999,6.7
20131114,43,-9999,4.3
20131115,-3,-9999,-0.3
20131116,-6,-9999,-0.6
20131117,41,-9999,4.1
20131118,37,-9999,3.7
20131119,2,-9999,0.2
20131120,-1,-9999,-0.1
20131121,9,-9999,0.9
20131122,-2,-9999,-0.2
20131123,0,-9999,0
20131124,10,-9999,1
20131125,4,-9999,0.4
20131126,-16,-9999,-1.6
20131127,-21,-9999,-2.1
20131128,-25,-9999,-2.5
20131129,-1,-9999,-0.1
20131130,3,-9999,0.3
20131201,0,-9999,0
20131202,6,-9999,0.6
20131203,4,-9999,0.4
20131204,49,-9999,4.9
20131205,22,-9999,2.2
20131206,12,-9999,1.2
20131207,10,-9999,1
20131208,20,-9999,2
20131209,-14,-9999,-1.4
20131210,-40,-9999,-4
20131211,-24,-9999,-2.4
20131212,-29,-9999,-2.9
20131213,36,-9999,3.6
20131214,39,-9999,3.9
20131215,15,-9999,1.5
20131216,-17,-9999,-1.7
20131217,13,-9999,1.3
20131218,24,-9999,2.4
20131219,6,-9999,0.6
20131220,1,-9999,0.1
20131221,0,-9999,0
20131222,1,-9999,0.1
20131223,22,-9999,2.2
20131224,46,-9999,4.6
20131225,-2,-9999,-0.2
20131226,-2,-9999,-0.2
20131227,49,-9999,4.9
20131228,7,-9999,0.7
20131229,-6,-9999,-0.6
20131230,1,-9999,0.1
20131231,31,-9999,3.1
