YYYYMMDD, C024, G024,TmaxDay_C
20090329,45,-9999,4.5
20090330,63,-9999,6.3
20090331,72,-9999,7.2
20090401,60,-9999,6
20090402,74,-9999,7.4
20090403,125,-9999,12.5
20090404,104,-9999,10.4
20090405,163,-9999,16.3
20090406,150,-9999,15
20090407,67,-9999,6.7
20090408,96,-9999,9.6
20090409,145,-9999,14.5
20090410,81,-9999,8.1
20090411,42,-9999,4.2
20090412,57,-9999,5.7
20090413,139,-9999,13.9
20090414,113,-9999,11.3
20090415,96,-9999,9.6
20090416,97,-9999,9.7
20090417,109,-9999,10.9
20090418,96,-9999,9.6
20090419,96,-9999,9.6
20090420,53,-9999,5.3
20090421,96,-9999,9.6
20090422,138,-9999,13.8
20090423,223,-9999,22.3
20090424,221,-9999,22.1
20090425,50,-9999,5
20090426,40,-9999,4
20090427,114,-9999,11.4
20090428,106,-9999,10.6
20090429,133,-9999,13.3
20090430,114,-9999,11.4
20090501,78,-9999,7.8
20090502,127,-9999,12.7
20090503,146,-9999,14.6
20090504,76,-9999,7.6
20090505,148,-9999,14.8
20090506,256,-9999,25.6
20090507,246,-9999,24.6
20090508,187,-9999,18.7
20090509,205,-9999,20.5
20090510,182,-9999,18.2
20090511,199,-9999,19.9
20090512,198,-9999,19.8
20090513,199,-9999,19.9
20090514,105,-9999,10.5
20090515,145,-9999,14.5
20090516,199,-9999,19.9
20090517,170,-9999,17
20090518,154,-9999,15.4
20090519,182,-9999,18.2
20090520,228,-9999,22.8
20090521,220,-9999,22
20090522,112,-9999,11.2
20090523,-9999,-9999,NA
20090524,-9999,-9999,NA
20090525,167,-9999,16.7
20090526,104,-9999,10.4
20090527,128,-9999,12.8
20090528,204,-9999,20.4
20090529,262,-9999,26.2
20090530,244,-9999,24.4
20090531,202,-9999,20.2
20090601,199,-9999,19.9
20090602,214,-9999,21.4
20090603,242,-9999,24.2
20090604,228,-9999,22.8
20090605,184,-9999,18.4
20090606,160,-9999,16
20090607,170,-9999,17
20090608,171,-9999,17.1
20090609,164,-9999,16.4
20090610,216,-9999,21.6
20090611,212,-9999,21.2
20090612,279,-9999,27.9
20090613,311,-9999,31.1
20090614,255,-9999,25.5
20090615,196,-9999,19.6
20090616,186,-9999,18.6
20090617,266,-9999,26.6
20090618,291,-9999,29.1
20090619,150,-9999,15
20090620,154,-9999,15.4
20090621,152,-9999,15.2
20090622,210,-9999,21
20090623,239,-9999,23.9
20090624,236,-9999,23.6
20090625,235,-9999,23.5
20090626,204,-9999,20.4
20090627,250,-9999,25
20090628,266,-9999,26.6
20090629,281,-9999,28.1
20090630,289,-9999,28.9
20090701,296,-9999,29.6
20090702,222,-9999,22.2
20090703,267,-9999,26.7
20090704,234,-9999,23.4
20090705,230,-9999,23
20090706,153,-9999,15.3
20090707,172,-9999,17.2
20090708,178,-9999,17.8
20090709,186,-9999,18.6
20090710,213,-9999,21.3
20090711,288,-9999,28.8
20090712,309,-9999,30.9
20090713,304,-9999,30.4
20090714,240,-9999,24
20090715,268,-9999,26.8
20090716,312,-9999,31.2
20090717,140,-9999,14
20090718,210,-9999,21
20090719,252,-9999,25.2
20090720,288,-9999,28.8
20090721,306,-9999,30.6
20090722,302,-9999,30.2
20090723,208,-9999,20.8
20090724,-9999,-9999,NA
20090725,-9999,-9999,NA
20090726,316,-9999,31.6
20090727,227,-9999,22.7
20090728,290,-9999,29
20090729,289,-9999,28.9
20090730,212,-9999,21.2
20090731,306,-9999,30.6
20090801,247,-9999,24.7
20090802,190,-9999,19
20090803,241,-9999,24.1
20090804,304,-9999,30.4
20090805,306,-9999,30.6
20090806,249,-9999,24.9
20090807,169,-9999,16.9
20090808,152,-9999,15.2
20090809,178,-9999,17.8
20090810,202,-9999,20.2
20090811,252,-9999,25.2
20090812,271,-9999,27.1
20090813,258,-9999,25.8
20090814,309,-9999,30.9
20090815,326,-9999,32.6
20090816,323,-9999,32.3
20090817,300,-9999,30
20090818,333,-9999,33.3
20090819,330,-9999,33
20090820,278,-9999,27.8
20090821,219,-9999,21.9
20090822,271,-9999,27.1
20090823,324,-9999,32.4
20090824,238,-9999,23.8
20090825,172,-9999,17.2
20090826,284,-9999,28.4
20090827,313,-9999,31.3
20090828,182,-9999,18.2
20090829,181,-9999,18.1
20090830,254,-9999,25.4
20090831,286,-9999,28.6
20090901,220,-9999,22
20090902,268,-9999,26.8
20090903,226,-9999,22.6
20090904,151,-9999,15.1
20090905,173,-9999,17.3
20090906,269,-9999,26.9
20090907,270,-9999,27
20090908,279,-9999,27.9
20090909,252,-9999,25.2
20090910,250,-9999,25
20090911,227,-9999,22.7
20090912,220,-9999,22
20090913,202,-9999,20.2
20090914,151,-9999,15.1
20090915,151,-9999,15.1
20090916,133,-9999,13.3
20090917,168,-9999,16.8
20090918,101,-9999,10.1
20090919,146,-9999,14.6
20090920,143,-9999,14.3
20090921,131,-9999,13.1
20090922,151,-9999,15.1
20090923,235,-9999,23.5
20090924,203,-9999,20.3
20090925,174,-9999,17.4
20090926,202,-9999,20.2
20090927,210,-9999,21
20090928,195,-9999,19.5
20090929,220,-9999,22
20090930,210,-9999,21
20091001,159,-9999,15.9
20091002,149,-9999,14.9
20091003,186,-9999,18.6
20091004,240,-9999,24
20091005,241,-9999,24.1
20091006,244,-9999,24.4
20091007,197,-9999,19.7
20091008,187,-9999,18.7
20091009,181,-9999,18.1
20091010,178,-9999,17.8
20091011,141,-9999,14.1
20091012,131,-9999,13.1
20091013,158,-9999,15.8
20091014,158,-9999,15.8
20091015,113,-9999,11.3
20091016,90,-9999,9
20091017,112,-9999,11.2
20091018,109,-9999,10.9
20091019,113,-9999,11.3
20091020,100,-9999,10
20091021,114,-9999,11.4
20091022,101,-9999,10.1
20091023,121,-9999,12.1
20091024,186,-9999,18.6
20091025,145,-9999,14.5
20091026,203,-9999,20.3
20091027,214,-9999,21.4
20091028,193,-9999,19.3
20091029,142,-9999,14.2
20091030,-9999,-9999,NA
20091031,-9999,-9999,NA
20091101,-9999,-9999,NA
20091102,-9999,-9999,NA
20091103,-9999,-9999,NA
20091104,-9999,-9999,NA
20091105,-9999,-9999,NA
20091106,-9999,-9999,NA
20091107,-9999,-9999,NA
20091108,-9999,-9999,NA
20091109,-9999,-9999,NA
20091110,-9999,-9999,NA
20091111,121,-9999,12.1
20091112,144,-9999,14.4
20091113,115,-9999,11.5
20091114,130,-9999,13
20091115,134,-9999,13.4
20091116,152,-9999,15.2
20091117,129,-9999,12.9
20091118,145,-9999,14.5
20091119,150,-9999,15
20091120,130,-9999,13
20091121,120,-9999,12
20091122,100,-9999,10
20091123,106,-9999,10.6
20091124,147,-9999,14.7
20091125,92,-9999,9.2
20091126,102,-9999,10.2
20091127,66,-9999,6.6
20091128,72,-9999,7.2
20091129,55,-9999,5.5
20091130,15,-9999,1.5
20091201,44,-9999,4.4
20091202,102,-9999,10.2
20091203,64,-9999,6.4
20091204,62,-9999,6.2
20091205,96,-9999,9.6
20091206,87,-9999,8.7
20091207,110,-9999,11
20091208,105,-9999,10.5
20091209,114,-9999,11.4
20091210,132,-9999,13.2
20091211,171,-9999,17.1
20091212,71,-9999,7.1
20091213,5,-9999,0.5
20091214,-21,-9999,-2.1
20091215,-19,-9999,-1.9
20091216,-11,-9999,-1.1
20091217,-22,-9999,-2.2
20091218,-8,-9999,-0.8
20091219,-27,-9999,-2.7
20091220,7,-9999,0.7
20091221,24,-9999,2.4
20091222,49,-9999,4.9
20091223,30,-9999,3
20091224,103,-9999,10.3
20091225,63,-9999,6.3
20091226,34,-9999,3.4
20091227,58,-9999,5.8
20091228,91,-9999,9.1
20091229,112,-9999,11.2
20091230,104,-9999,10.4
20091231,64,-9999,6.4
20100101,34,-9999,3.4
20100102,40,-9999,4
20100103,29,-9999,2.9
20100104,57,-9999,5.7
20100105,25,-9999,2.5
20100106,-2,-9999,-0.2
20100107,-26,-9999,-2.6
20100108,-44,-9999,-4.4
20100109,-49,-9999,-4.9
20100110,-12,-9999,-1.2
20100111,-26,-9999,-2.6
20100112,13,-9999,1.3
20100113,26,-9999,2.6
20100114,27,-9999,2.7
20100115,56,-9999,5.6
20100116,55,-9999,5.5
20100117,51,-9999,5.1
20100118,47,-9999,4.7
20100119,85,-9999,8.5
20100120,56,-9999,5.6
20100121,57,-9999,5.7
20100122,109,-9999,10.9
20100123,50,-9999,5
20100124,36,-9999,3.6
20100125,1,-9999,0.1
20100126,-2,-9999,-0.2
20100127,-27,-9999,-2.7
20100128,13,-9999,1.3
20100129,23,-9999,2.3
20100130,-1,-9999,-0.1
20100131,4,-9999,0.4
20100201,-1,-9999,-0.1
20100202,64,-9999,6.4
20100203,45,-9999,4.5
20100204,33,-9999,3.3
20100205,53,-9999,5.3
20100206,38,-9999,3.8
20100207,47,-9999,4.7
20100208,27,-9999,2.7
20100209,3,-9999,0.3
20100210,-17,-9999,-1.7
20100211,-41,-9999,-4.1
20100212,-35,-9999,-3.5
20100213,-53,-9999,-5.3
20100214,-35,-9999,-3.5
20100215,-30,-9999,-3
20100216,11,-9999,1.1
20100217,36,-9999,3.6
20100218,38,-9999,3.8
20100219,11,-9999,1.1
20100220,19,-9999,1.9
20100221,9,-9999,0.9
20100222,68,-9999,6.8
20100223,70,-9999,7
20100224,80,-9999,8
20100225,101,-9999,10.1
20100226,77,-9999,7.7
20100227,100,-9999,10
20100228,83,-9999,8.3
20100301,74,-9999,7.4
20100302,84,-9999,8.4
20100303,41,-9999,4.1
20100304,50,-9999,5
20100305,48,-9999,4.8
20100306,57,-9999,5.7
20100307,22,-9999,2.2
20100308,-38,-9999,-3.8
20100309,-14,-9999,-1.4
20100310,-38,-9999,-3.8
20100311,-25,-9999,-2.5
20100312,-9,-9999,-0.9
20100313,13,-9999,1.3
20100314,17,-9999,1.7
20100315,93,-9999,9.3
20100316,115,-9999,11.5
20100317,126,-9999,12.6
20100318,93,-9999,9.3
20100319,108,-9999,10.8
20100320,132,-9999,13.2
20100321,103,-9999,10.3
20100322,130,-9999,13
20100323,123,-9999,12.3
20100324,91,-9999,9.1
20100325,98,-9999,9.8
20100326,95,-9999,9.5
20100327,108,-9999,10.8
20100328,124,-9999,12.4
20100329,111,-9999,11.1
20100330,88,-9999,8.8
20100331,76,-9999,7.6
20100401,73,-9999,7.3
20100402,90,-9999,9
20100403,91,-9999,9.1
20100404,56,-9999,5.6
20100405,115,-9999,11.5
20100406,135,-9999,13.5
20100407,78,-9999,7.8
20100408,82,-9999,8.2
20100409,142,-9999,14.2
20100410,170,-9999,17
20100411,126,-9999,12.6
20100412,60,-9999,6
20100413,84,-9999,8.4
20100414,85,-9999,8.5
20100415,61,-9999,6.1
20100416,141,-9999,14.1
20100417,116,-9999,11.6
20100418,115,-9999,11.5
20100419,154,-9999,15.4
20100420,168,-9999,16.8
20100421,181,-9999,18.1
20100422,112,-9999,11.2
20100423,133,-9999,13.3
20100424,190,-9999,19
20100425,167,-9999,16.7
20100426,205,-9999,20.5
20100427,215,-9999,21.5
20100428,216,-9999,21.6
20100429,210,-9999,21
20100430,147,-9999,14.7
20100501,93,-9999,9.3
20100502,62,-9999,6.2
20100503,32,-9999,3.2
20100504,12,-9999,1.2
20100505,14,-9999,1.4
20100506,54,-9999,5.4
20100507,76,-9999,7.6
20100508,110,-9999,11
20100509,137,-9999,13.7
20100510,145,-9999,14.5
20100511,108,-9999,10.8
20100512,58,-9999,5.8
20100513,33,-9999,3.3
20100514,94,-9999,9.4
20100515,46,-9999,4.6
20100516,71,-9999,7.1
20100517,119,-9999,11.9
20100518,163,-9999,16.3
20100519,127,-9999,12.7
20100520,160,-9999,16
20100521,207,-9999,20.7
20100522,226,-9999,22.6
20100523,211,-9999,21.1
20100524,217,-9999,21.7
20100525,212,-9999,21.2
20100526,177,-9999,17.7
20100527,163,-9999,16.3
20100528,126,-9999,12.6
20100529,163,-9999,16.3
20100530,159,-9999,15.9
20100531,184,-9999,18.4
20100601,187,-9999,18.7
20100602,158,-9999,15.8
20100603,217,-9999,21.7
20100604,218,-9999,21.8
20100605,256,-9999,25.6
20100606,104,-9999,10.4
20100607,217,-9999,21.7
20100608,183,-9999,18.3
20100609,144,-9999,14.4
20100610,126,-9999,12.6
20100611,128,-9999,12.8
20100612,117,-9999,11.7
20100613,123,-9999,12.3
20100614,96,-9999,9.6
20100615,100,-9999,10
20100616,87,-9999,8.7
20100617,79,-9999,7.9
20100618,136,-9999,13.6
20100619,125,-9999,12.5
20100620,91,-9999,9.1
20100621,141,-9999,14.1
20100622,183,-9999,18.3
20100623,209,-9999,20.9
20100624,234,-9999,23.4
20100625,243,-9999,24.3
20100626,235,-9999,23.5
20100627,211,-9999,21.1
20100628,221,-9999,22.1
20100629,213,-9999,21.3
20100630,235,-9999,23.5
20100701,283,-9999,28.3
20100702,246,-9999,24.6
20100703,221,-9999,22.1
20100704,208,-9999,20.8
20100705,193,-9999,19.3
20100706,209,-9999,20.9
20100707,297,-9999,29.7
20100708,282,-9999,28.2
20100709,226,-9999,22.6
20100710,293,-9999,29.3
20100711,288,-9999,28.8
20100712,238,-9999,23.8
20100713,272,-9999,27.2
20100714,231,-9999,23.1
20100715,246,-9999,24.6
20100716,207,-9999,20.7
20100717,150,-9999,15
20100718,260,-9999,26
20100719,261,-9999,26.1
20100720,263,-9999,26.3
20100721,138,-9999,13.8
20100722,136,-9999,13.6
20100723,163,-9999,16.3
20100724,188,-9999,18.8
20100725,167,-9999,16.7
20100726,192,-9999,19.2
20100727,245,-9999,24.5
20100728,259,-9999,25.9
20100729,158,-9999,15.8
20100730,223,-9999,22.3
20100731,280,-9999,28
20100801,221,-9999,22.1
20100802,148,-9999,14.8
20100803,175,-9999,17.5
20100804,181,-9999,18.1
20100805,159,-9999,15.9
20100806,215,-9999,21.5
20100807,275,-9999,27.5
20100808,246,-9999,24.6
20100809,179,-9999,17.9
20100810,264,-9999,26.4
20100811,219,-9999,21.9
20100812,144,-9999,14.4
20100813,120,-9999,12
20100814,129,-9999,12.9
20100815,154,-9999,15.4
20100816,192,-9999,19.2
20100817,256,-9999,25.6
20100818,244,-9999,24.4
20100819,240,-9999,24
20100820,284,-9999,28.4
20100821,311,-9999,31.1
20100822,302,-9999,30.2
20100823,282,-9999,28.2
20100824,209,-9999,20.9
20100825,302,-9999,30.2
20100826,313,-9999,31.3
20100827,238,-9999,23.8
20100828,174,-9999,17.4
20100829,193,-9999,19.3
20100830,175,-9999,17.5
20100831,228,-9999,22.8
20100901,221,-9999,22.1
20100902,217,-9999,21.7
20100903,247,-9999,24.7
20100904,257,-9999,25.7
20100905,294,-9999,29.4
20100906,263,-9999,26.3
20100907,176,-9999,17.6
20100908,175,-9999,17.5
20100909,168,-9999,16.8
20100910,216,-9999,21.6
20100911,243,-9999,24.3
20100912,154,-9999,15.4
20100913,185,-9999,18.5
20100914,237,-9999,23.7
20100915,251,-9999,25.1
20100916,166,-9999,16.6
20100917,116,-9999,11.6
20100918,143,-9999,14.3
20100919,182,-9999,18.2
20100920,201,-9999,20.1
20100921,229,-9999,22.9
20100922,215,-9999,21.5
20100923,191,-9999,19.1
20100924,115,-9999,11.5
20100925,104,-9999,10.4
20100926,94,-9999,9.4
20100927,128,-9999,12.8
20100928,140,-9999,14
20100929,204,-9999,20.4
20100930,134,-9999,13.4
20101001,197,-9999,19.7
20101002,217,-9999,21.7
20101003,176,-9999,17.6
20101004,119,-9999,11.9
20101005,164,-9999,16.4
20101006,197,-9999,19.7
20101007,169,-9999,16.9
20101008,189,-9999,18.9
20101009,147,-9999,14.7
20101010,92,-9999,9.2
20101011,111,-9999,11.1
20101012,112,-9999,11.2
20101013,118,-9999,11.8
20101014,107,-9999,10.7
20101015,89,-9999,8.9
20101016,67,-9999,6.7
20101017,63,-9999,6.3
20101018,74,-9999,7.4
20101019,105,-9999,10.5
20101020,73,-9999,7.3
20101021,142,-9999,14.2
20101022,125,-9999,12.5
20101023,133,-9999,13.3
20101024,128,-9999,12.8
20101025,53,-9999,5.3
20101026,100,-9999,10
20101027,153,-9999,15.3
20101028,180,-9999,18
20101029,118,-9999,11.8
20101030,74,-9999,7.4
20101031,97,-9999,9.7
20101101,76,-9999,7.6
20101102,76,-9999,7.6
20101103,129,-9999,12.9
20101104,130,-9999,13
20101105,127,-9999,12.7
20101106,149,-9999,14.9
20101107,77,-9999,7.7
20101108,54,-9999,5.4
20101109,81,-9999,8.1
20101110,28,-9999,2.8
20101111,72,-9999,7.2
20101112,129,-9999,12.9
20101113,126,-9999,12.6
20101114,67,-9999,6.7
20101115,61,-9999,6.1
20101116,74,-9999,7.4
20101117,44,-9999,4.4
20101118,57,-9999,5.7
20101119,45,-9999,4.5
20101120,75,-9999,7.5
20101121,31,-9999,3.1
20101122,33,-9999,3.3
20101123,28,-9999,2.8
20101124,27,-9999,2.7
20101125,42,-9999,4.2
20101126,6,-9999,0.6
20101127,3,-9999,0.3
20101128,-3,-9999,-0.3
20101129,-17,-9999,-1.7
20101130,-9,-9999,-0.9
20101201,-4,-9999,-0.4
20101202,-10,-9999,-1
20101203,-15,-9999,-1.5
20101204,-9,-9999,-0.9
20101205,35,-9999,3.5
20101206,106,-9999,10.6
20101207,105,-9999,10.5
20101208,111,-9999,11.1
20101209,37,-9999,3.7
20101210,104,-9999,10.4
20101211,87,-9999,8.7
20101212,115,-9999,11.5
20101213,68,-9999,6.8
20101214,16,-9999,1.6
20101215,-24,-9999,-2.4
20101216,-12,-9999,-1.2
20101217,6,-9999,0.6
20101218,4,-9999,0.4
20101219,53,-9999,5.3
20101220,56,-9999,5.6
20101221,39,-9999,3.9
20101222,68,-9999,6.8
20101223,59,-9999,5.9
20101224,-7,-9999,-0.7
20101225,-20,-9999,-2
20101226,22,-9999,2.2
20101227,27,-9999,2.7
20101228,90,-9999,9
20101229,76,-9999,7.6
20101230,43,-9999,4.3
20101231,59,-9999,5.9
20110101,72,-9999,7.2
20110102,45,-9999,4.5
20110103,-3,-9999,-0.3
20110104,61,-9999,6.1
20110105,80,-9999,8
20110106,106,-9999,10.6
20110107,107,-9999,10.7
20110108,112,-9999,11.2
20110109,64,-9999,6.4
20110110,67,-9999,6.7
20110111,71,-9999,7.1
20110112,129,-9999,12.9
20110113,136,-9999,13.6
20110114,130,-9999,13
20110115,131,-9999,13.1
20110116,112,-9999,11.2
20110117,104,-9999,10.4
20110118,78,-9999,7.8
20110119,64,-9999,6.4
20110120,50,-9999,5
20110121,-1,-9999,-0.1
20110122,-19,-9999,-1.9
20110123,2,-9999,0.2
20110124,15,-9999,1.5
20110125,0,-9999,0
20110126,32,-9999,3.2
20110127,3,-9999,0.3
20110128,4,-9999,0.4
20110129,18,-9999,1.8
20110130,6,-9999,0.6
20110131,-7,-9999,-0.7
20110201,2,-9999,0.2
20110202,29,-9999,2.9
20110203,57,-9999,5.7
20110204,82,-9999,8.2
20110205,140,-9999,14
20110206,172,-9999,17.2
20110207,161,-9999,16.1
20110208,134,-9999,13.4
20110209,124,-9999,12.4
20110210,122,-9999,12.2
20110211,107,-9999,10.7
20110212,61,-9999,6.1
20110213,57,-9999,5.7
20110214,33,-9999,3.3
20110215,58,-9999,5.8
20110216,54,-9999,5.4
20110217,47,-9999,4.7
20110218,85,-9999,8.5
