YYYYMMDD, C072, G072,Pday_mm
20091023,17,-9999,1.7
20091024,1,-9999,0.1
20091025,23,-9999,2.3
20091026,1,-9999,0.1
20091027,0,-9999,0
20091028,3,-9999,0.3
20091029,6,-9999,0.6
20091030,0,-9999,0
20091031,0,-9999,0
20091101,179,-9999,17.9
20091102,0,-9999,0
20091103,0,-9999,0
20091104,13,-9999,1.3
20091105,80,-9999,8
20091106,162,-9999,16.2
20091107,131,-9999,13.1
20091108,353,-9999,35.3
20091109,236,-9999,23.6
20091110,8,-9999,0.8
20091111,7,-9999,0.7
20091112,0,-9999,0
20091113,0,-9999,0
20091114,1,-9999,0.1
20091115,6,-9999,0.6
20091116,0,-9999,0
20091117,18,-9999,1.8
20091118,0,-9999,0
20091119,0,-9999,0
20091120,0,-9999,0
20091121,0,-9999,0
20091122,0,-9999,0
20091123,0,-9999,0
20091124,0,-9999,0
20091125,12,-9999,1.2
20091126,0,-9999,0
20091127,0,-9999,0
20091128,0,-9999,0
20091129,39,-9999,3.9
20091130,49,-9999,4.9
20091201,16,-9999,1.6
20091202,7,-9999,0.7
20091203,28,-9999,2.8
20091204,2,-9999,0.2
20091205,0,-9999,0
20091206,0,-9999,0
20091207,0,-9999,0
20091208,0,-9999,0
20091209,0,-9999,0
20091210,0,-9999,0
20091211,0,-9999,0
20091212,0,-9999,0
20091213,3,-9999,0.3
20091214,68,-9999,6.8
20091215,28,-9999,2.8
20091216,4,-9999,0.4
20091217,6,-9999,0.6
20091218,111,-9999,11.1
20091219,19,-9999,1.9
20091220,0,-9999,0
20091221,0,-9999,0
20091222,55,-9999,5.5
20091223,82,-9999,8.2
20091224,5,-9999,0.5
20091225,25,-9999,2.5
20091226,37,-9999,3.7
20091227,11,-9999,1.1
20091228,36,-9999,3.6
20091229,7,-9999,0.7
20091230,17,-9999,1.7
20091231,7,-9999,0.7
20100101,0,-9999,0
20100102,0,-9999,0
20100103,45,-9999,4.5
20100104,7,-9999,0.7
20100105,11,-9999,1.1
20100106,1,-9999,0.1
20100107,23,-9999,2.3
20100108,151,-9999,15.1
20100109,50,-9999,5
20100110,2,-9999,0.2
20100111,0,-9999,0
20100112,70,-9999,7
20100113,19,-9999,1.9
20100114,182,-9999,18.2
20100115,10,-9999,1
20100116,1,-9999,0.1
20100117,20,-9999,2
20100118,0,-9999,0
20100119,26,-9999,2.6
20100120,5,-9999,0.5
20100121,0,-9999,0
20100122,0,-9999,0
20100123,27,-9999,2.7
20100124,226,-9999,22.6
20100125,21,-9999,2.1
20100126,10,-9999,1
20100127,1,-9999,0.1
20100128,51,-9999,5.1
20100129,189,-9999,18.9
20100130,294,-9999,29.4
20100131,81,-9999,8.1
20100201,50,-9999,5
20100202,0,-9999,0
20100203,0,-9999,0
20100204,22,-9999,2.2
20100205,0,-9999,0
20100206,31,-9999,3.1
20100207,61,-9999,6.1
20100208,83,-9999,8.3
20100209,82,-9999,8.2
20100210,11,-9999,1.1
20100211,214,-9999,21.4
20100212,41,-9999,4.1
20100213,22,-9999,2.2
20100214,36,-9999,3.6
20100215,0,-9999,0
20100216,0,-9999,0
20100217,18,-9999,1.8
20100218,0,-9999,0
20100219,15,-9999,1.5
20100220,0,-9999,0
20100221,0,-9999,0
20100222,0,-9999,0
20100223,0,-9999,0
20100224,5,-9999,0.5
20100225,1,-9999,0.1
20100226,0,-9999,0
20100227,16,-9999,1.6
20100228,0,-9999,0
20100301,0,-9999,0
20100302,0,-9999,0
20100303,5,-9999,0.5
20100304,2,-9999,0.2
20100305,0,-9999,0
20100306,0,-9999,0
20100307,0,-9999,0
20100308,86,-9999,8.6
20100309,0,-9999,0
20100310,6,-9999,0.6
20100311,11,-9999,1.1
20100312,0,-9999,0
20100313,4,-9999,0.4
20100314,0,-9999,0
20100315,0,-9999,0
20100316,0,-9999,0
20100317,0,-9999,0
20100318,0,-9999,0
20100319,30,-9999,3
20100320,22,-9999,2.2
20100321,0,-9999,0
20100322,0,-9999,0
20100323,21,-9999,2.1
20100324,0,-9999,0
20100325,1,-9999,0.1
20100326,0,-9999,0
20100327,0,-9999,0
20100328,0,-9999,0
20100329,11,-9999,1.1
20100330,6,-9999,0.6
20100331,18,-9999,1.8
20100401,0,-9999,0
20100402,0,-9999,0
20100403,1,-9999,0.1
20100404,2,-9999,0.2
20100405,0,-9999,0
20100406,0,-9999,0
20100407,47,-9999,4.7
20100408,0,-9999,0
20100409,0,-9999,0
20100410,0,-9999,0
20100411,0,-9999,0
20100412,0,-9999,0
20100413,0,-9999,0
20100414,0,-9999,0
20100415,0,-9999,0
20100416,0,-9999,0
20100417,0,-9999,0
20100418,15,-9999,1.5
20100419,6,-9999,0.6
20100420,0,-9999,0
20100421,0,-9999,0
20100422,19,-9999,1.9
20100423,1,-9999,0.1
20100424,0,-9999,0
20100425,0,-9999,0
20100426,0,-9999,0
20100427,0,-9999,0
20100428,0,-9999,0
20100429,13,-9999,1.3
20100430,15,-9999,1.5
20100501,16,-9999,1.6
20100502,1,-9999,0.1
20100503,219,-9999,21.9
20100504,28,-9999,2.8
20100505,14,-9999,1.4
20100506,7,-9999,0.7
20100507,73,-9999,7.3
20100508,0,-9999,0
20100509,0,-9999,0
20100510,0,-9999,0
20100511,13,-9999,1.3
20100512,5,-9999,0.5
20100513,26,-9999,2.6
20100514,75,-9999,7.5
20100515,44,-9999,4.4
20100516,0,-9999,0
20100517,0,-9999,0
20100518,0,-9999,0
20100519,0,-9999,0
20100520,0,-9999,0
20100521,0,-9999,0
20100522,0,-9999,0
20100523,0,-9999,0
20100524,12,-9999,1.2
20100525,0,-9999,0
20100526,0,-9999,0
20100527,2,-9999,0.2
20100528,53,-9999,5.3
20100529,0,-9999,0
20100530,0,-9999,0
20100531,0,-9999,0
20100601,0,-9999,0
20100602,0,-9999,0
20100603,0,-9999,0
20100604,0,-9999,0
20100605,50,-9999,5
20100606,136,-9999,13.6
20100607,0,-9999,0
20100608,7,-9999,0.7
20100609,306,-9999,30.6
20100610,166,-9999,16.6
20100611,101,-9999,10.1
20100612,137,-9999,13.7
20100613,9,-9999,0.9
20100614,55,-9999,5.5
20100615,180,-9999,18
20100616,409,-9999,40.9
20100617,0,-9999,0
20100618,0,-9999,0
20100619,97,-9999,9.7
20100620,10,-9999,1
20100621,0,-9999,0
20100622,0,-9999,0
20100623,0,-9999,0
20100624,0,-9999,0
20100625,0,-9999,0
20100626,9,-9999,0.9
20100627,0,-9999,0
20100628,0,-9999,0
20100629,0,-9999,0
20100630,0,-9999,0
20100701,41,-9999,4.1
20100702,51,-9999,5.1
20100703,26,-9999,2.6
20100704,13,-9999,1.3
20100705,0,-9999,0
20100706,17,-9999,1.7
20100707,0,-9999,0
20100708,0,-9999,0
20100709,0,-9999,0
20100710,0,-9999,0
20100711,2,-9999,0.2
20100712,1,-9999,0.1
20100713,1,-9999,0.1
20100714,11,-9999,1.1
20100715,1,-9999,0.1
20100716,34,-9999,3.4
20100717,6,-9999,0.6
20100718,0,-9999,0
20100719,0,-9999,0
20100720,2,-9999,0.2
20100721,28,-9999,2.8
20100722,1,-9999,0.1
20100723,0,-9999,0
20100724,0,-9999,0
20100725,0,-9999,0
20100726,0,-9999,0
20100727,0,-9999,0
20100728,0,-9999,0
20100729,0,-9999,0
20100730,0,-9999,0
20100731,0,-9999,0
20100801,52,-9999,5.2
20100802,72,-9999,7.2
20100803,0,-9999,0
20100804,1,-9999,0.1
20100805,91,-9999,9.1
20100806,0,-9999,0
20100807,0,-9999,0
20100808,2,-9999,0.2
20100809,3,-9999,0.3
20100810,0,-9999,0
20100811,0,-9999,0
20100812,76,-9999,7.6
20100813,32,-9999,3.2
20100814,42,-9999,4.2
20100815,0,-9999,0
20100816,0,-9999,0
20100817,0,-9999,0
20100818,0,-9999,0
20100819,19,-9999,1.9
20100820,4,-9999,0.4
20100821,0,-9999,0
20100822,0,-9999,0
20100823,0,-9999,0
20100824,57,-9999,5.7
20100825,0,-9999,0
20100826,0,-9999,0
20100827,5,-9999,0.5
20100828,30,-9999,3
20100829,0,-9999,0
20100830,0,-9999,0
20100831,0,-9999,0
20100901,0,-9999,0
20100902,1,-9999,0.1
20100903,0,-9999,0
20100904,0,-9999,0
20100905,0,-9999,0
20100906,16,-9999,1.6
20100907,132,-9999,13.2
20100908,46,-9999,4.6
20100909,9,-9999,0.9
20100910,0,-9999,0
20100911,0,-9999,0
20100912,7,-9999,0.7
20100913,0,-9999,0
20100914,0,-9999,0
20100915,0,-9999,0
20100916,32,-9999,3.2
20100917,73,-9999,7.3
20100918,1,-9999,0.1
20100919,0,-9999,0
20100920,0,-9999,0
20100921,0,-9999,0
20100922,0,-9999,0
20100923,7,-9999,0.7
20100924,123,-9999,12.3
20100925,154,-9999,15.4
20100926,2,-9999,0.2
20100927,0,-9999,0
20100928,0,-9999,0
20100929,0,-9999,0
20100930,13,-9999,1.3
20101001,0,-9999,0
20101002,0,-9999,0
20101003,11,-9999,1.1
20101004,26,-9999,2.6
20101005,0,-9999,0
20101006,0,-9999,0
20101007,48,-9999,4.8
20101008,0,-9999,0
20101009,83,-9999,8.3
20101010,39,-9999,3.9
20101011,91,-9999,9.1
20101012,24,-9999,2.4
20101013,2,-9999,0.2
20101014,0,-9999,0
20101015,6,-9999,0.6
20101016,89,-9999,8.9
20101017,33,-9999,3.3
20101018,0,-9999,0
20101019,0,-9999,0
20101020,2,-9999,0.2
20101021,0,-9999,0
20101022,0,-9999,0
20101023,0,-9999,0
20101024,380,-9999,38
20101025,72,-9999,7.2
20101026,0,-9999,0
20101027,0,-9999,0
20101028,0,-9999,0
20101029,71,-9999,7.1
20101030,1,-9999,0.1
20101031,130,-9999,13
20101101,297,-9999,29.7
20101102,15,-9999,1.5
20101103,0,-9999,0
20101104,1,-9999,0.1
20101105,2,-9999,0.2
20101106,3,-9999,0.3
20101107,215,-9999,21.5
20101108,78,-9999,7.8
20101109,78,-9999,7.8
20101110,269,-9999,26.9
20101111,0,-9999,0
20101112,0,-9999,0
20101113,0,-9999,0
20101114,102,-9999,10.2
20101115,37,-9999,3.7
20101116,0,-9999,0
20101117,2,-9999,0.2
20101118,0,-9999,0
20101119,0,-9999,0
20101120,26,-9999,2.6
20101121,250,-9999,25
20101122,59,-9999,5.9
20101123,13,-9999,1.3
20101124,0,-9999,0
20101125,73,-9999,7.3
20101126,29,-9999,2.9
20101127,0,-9999,0
20101128,9,-9999,0.9
20101129,0,-9999,0
20101130,0,-9999,0
20101201,71,-9999,7.1
20101202,0,-9999,0
20101203,93,-9999,9.3
20101204,0,-9999,0
20101205,0,-9999,0
20101206,6,-9999,0.6
20101207,113,-9999,11.3
20101208,22,-9999,2.2
20101209,86,-9999,8.6
20101210,0,-9999,0
20101211,0,-9999,0
20101212,0,-9999,0
20101213,25,-9999,2.5
20101214,0,-9999,0
20101215,18,-9999,1.8
20101216,0,-9999,0
20101217,40,-9999,4
20101218,0,-9999,0
20101219,0,-9999,0
20101220,0,-9999,0
20101221,80,-9999,8
20101222,130,-9999,13
20101223,218,-9999,21.8
20101224,131,-9999,13.1
20101225,30,-9999,3
20101226,0,-9999,0
20101227,0,-9999,0
20101228,0,-9999,0
20101229,0,-9999,0
20101230,0,-9999,0
20101231,0,-9999,0
20110101,3,-9999,0.3
20110102,97,-9999,9.7
20110103,0,-9999,0
20110104,2,-9999,0.2
20110105,5,-9999,0.5
20110106,0,-9999,0
20110107,0,-9999,0
20110108,0,-9999,0
20110109,15,-9999,1.5
20110110,0,-9999,0
20110111,30,-9999,3
20110112,1,-9999,0.1
20110113,0,-9999,0
20110114,0,-9999,0
20110115,0,-9999,0
20110116,0,-9999,0
20110117,0,-9999,0
20110118,59,-9999,5.9
20110119,11,-9999,1.1
20110120,0,-9999,0
20110121,0,-9999,0
20110122,0,-9999,0
20110123,1,-9999,0.1
20110124,0,-9999,0
20110125,0,-9999,0
20110126,0,-9999,0
20110127,0,-9999,0
20110128,0,-9999,0
20110129,6,-9999,0.6
20110130,47,-9999,4.7
20110131,2,-9999,0.2
20110201,0,-9999,0
20110202,40,-9999,4
20110203,0,-9999,0
20110204,0,-9999,0
20110205,0,-9999,0
20110206,0,-9999,0
20110207,0,-9999,0
20110208,0,-9999,0
20110209,0,-9999,0
20110210,0,-9999,0
20110211,0,-9999,0
20110212,0,-9999,0
20110213,90,-9999,9
20110214,17,-9999,1.7
20110215,0,-9999,0
20110216,0,-9999,0
20110217,0,-9999,0
20110218,0,-9999,0
20110219,121,-9999,12.1
20110220,18,-9999,1.8
20110221,131,-9999,13.1
20110222,186,-9999,18.6
20110223,56,-9999,5.6
20110224,0,-9999,0
20110225,0,-9999,0
20110226,18,-9999,1.8
20110227,118,-9999,11.8
20110228,185,-9999,18.5
20110301,219,-9999,21.9
20110302,45,-9999,4.5
20110303,35,-9999,3.5
20110304,0,-9999,0
20110305,0,-9999,0
20110306,0,-9999,0
20110307,0,-9999,0
20110308,0,-9999,0
20110309,0,-9999,0
20110310,0,-9999,0
20110311,0,-9999,0
20110312,0,-9999,0
20110313,0,-9999,0
20110314,0,-9999,0
20110315,43,-9999,4.3
20110316,143,-9999,14.3
20110317,2,-9999,0.2
20110318,0,-9999,0
20110319,0,-9999,0
20110320,0,-9999,0
20110321,0,-9999,0
20110322,0,-9999,0
20110323,0,-9999,0
20110324,0,-9999,0
20110325,0,-9999,0
20110326,1,-9999,0.1
20110327,66,-9999,6.6
20110328,6,-9999,0.6
20110329,85,-9999,8.5
20110330,49,-9999,4.9
20110331,0,-9999,0
20110401,0,-9999,0
20110402,17,-9999,1.7
20110403,74,-9999,7.4
20110404,7,-9999,0.7
20110405,0,-9999,0
20110406,0,-9999,0
20110407,0,-9999,0
20110408,0,-9999,0
20110409,0,-9999,0
20110410,133,-9999,13.3
20110411,103,-9999,10.3
20110412,65,-9999,6.5
20110413,0,-9999,0
20110414,0,-9999,0
20110415,0,-9999,0
20110416,0,-9999,0
20110417,0,-9999,0
20110418,0,-9999,0
20110419,0,-9999,0
20110420,49,-9999,4.9
20110421,14,-9999,1.4
20110422,0,-9999,0
20110423,7,-9999,0.7
20110424,101,-9999,10.1
20110425,5,-9999,0.5
20110426,0,-9999,0
20110427,0,-9999,0
20110428,0,-9999,0
20110429,0,-9999,0
20110430,92,-9999,9.2
20110501,75,-9999,7.5
20110502,6,-9999,0.6
20110503,82,-9999,8.2
20110504,0,-9999,0
20110505,0,-9999,0
20110506,0,-9999,0
20110507,7,-9999,0.7
20110508,0,-9999,0
20110509,0,-9999,0
20110510,0,-9999,0
20110511,11,-9999,1.1
20110512,5,-9999,0.5
20110513,85,-9999,8.5
20110514,128,-9999,12.8
20110515,2,-9999,0.2
20110516,0,-9999,0
20110517,0,-9999,0
20110518,0,-9999,0
20110519,1,-9999,0.1
20110520,0,-9999,0
20110521,6,-9999,0.6
20110522,33,-9999,3.3
20110523,0,-9999,0
20110524,0,-9999,0
20110525,26,-9999,2.6
20110526,139,-9999,13.9
20110527,52,-9999,5.2
20110528,0,-9999,0
20110529,11,-9999,1.1
20110530,328,-9999,32.8
20110531,149,-9999,14.9
20110601,1,-9999,0.1
20110602,7,-9999,0.7
20110603,0,-9999,0
20110604,0,-9999,0
20110605,0,-9999,0
20110606,123,-9999,12.3
20110607,87,-9999,8.7
20110608,4,-9999,0.4
20110609,22,-9999,2.2
20110610,21,-9999,2.1
20110611,0,-9999,0
20110612,0,-9999,0
20110613,0,-9999,0
20110614,0,-9999,0
20110615,0,-9999,0
20110616,48,-9999,4.8
20110617,24,-9999,2.4
20110618,31,-9999,3.1
20110619,0,-9999,0
20110620,0,-9999,0
20110621,0,-9999,0
20110622,69,-9999,6.9
20110623,1,-9999,0.1
20110624,0,-9999,0
20110625,0,-9999,0
20110626,0,-9999,0
20110627,14,-9999,1.4
20110628,91,-9999,9.1
20110629,52,-9999,5.2
20110630,0,-9999,0
20110701,0,-9999,0
20110702,9,-9999,0.9
20110703,34,-9999,3.4
20110704,2,-9999,0.2
20110705,2,-9999,0.2
20110706,10,-9999,1
20110707,0,-9999,0
20110708,0,-9999,0
20110709,0,-9999,0
20110710,15,-9999,1.5
20110711,14,-9999,1.4
20110712,78,-9999,7.8
20110713,68,-9999,6.8
20110714,0,-9999,0
20110715,0,-9999,0
20110716,5,-9999,0.5
20110717,116,-9999,11.6
20110718,31,-9999,3.1
20110719,80,-9999,8
20110720,1,-9999,0.1
20110721,49,-9999,4.9
20110722,5,-9999,0.5
20110723,0,-9999,0
20110724,16,-9999,1.6
20110725,45,-9999,4.5
20110726,57,-9999,5.7
20110727,32,-9999,3.2
20110728,1,-9999,0.1
20110729,0,-9999,0
20110730,0,-9999,0
20110731,0,-9999,0
20110801,0,-9999,0
20110802,18,-9999,1.8
20110803,0,-9999,0
20110804,0,-9999,0
20110805,0,-9999,0
20110806,38,-9999,3.8
20110807,16,-9999,1.6
20110808,4,-9999,0.4
20110809,0,-9999,0
20110810,0,-9999,0
20110811,0,-9999,0
20110812,0,-9999,0
20110813,0,-9999,0
20110814,0,-9999,0
20110815,3,-9999,0.3
20110816,1,-9999,0.1
20110817,78,-9999,7.8
20110818,54,-9999,5.4
20110819,24,-9999,2.4
20110820,30,-9999,3
20110821,2,-9999,0.2
20110822,40,-9999,4
20110823,26,-9999,2.6
20110824,104,-9999,10.4
20110825,2,-9999,0.2
20110826,102,-9999,10.2
20110827,0,-9999,0
20110828,0,-9999,0
20110829,0,-9999,0
20110830,0,-9999,0
20110831,50,-9999,5
20110901,10,-9999,1
20110902,2,-9999,0.2
20110903,31,-9999,3.1
20110904,30,-9999,3
20110905,1,-9999,0.1
20110906,0,-9999,0
20110907,0,-9999,0
20110908,0,-9999,0
20110909,0,-9999,0
20110910,0,-9999,0
20110911,0,-9999,0
20110912,0,-9999,0
20110913,46,-9999,4.6
20110914,28,-9999,2.8
20110915,0,-9999,0
20110916,27,-9999,2.7
20110917,62,-9999,6.2
20110918,59,-9999,5.9
20110919,0,-9999,0
20110920,0,-9999,0
20110921,0,-9999,0
20110922,0,-9999,0
20110923,0,-9999,0
20110924,3,-9999,0.3
20110925,0,-9999,0
20110926,0,-9999,0
20110927,0,-9999,0
20110928,0,-9999,0
20110929,0,-9999,0
20110930,0,-9999,0
20111001,0,-9999,0
20111002,0,-9999,0
20111003,0,-9999,0
20111004,0,-9999,0
20111005,0,-9999,0
20111006,50,-9999,5
20111007,175,-9999,17.5
20111008,66,-9999,6.6
20111009,46,-9999,4.6
20111010,0,-9999,0
20111011,0,-9999,0
20111012,0,-9999,0
20111013,0,-9999,0
20111014,0,-9999,0
20111015,0,-9999,0
20111016,0,-9999,0
20111017,0,-9999,0
20111018,0,-9999,0
20111019,154,-9999,15.4
20111020,7,-9999,0.7
20111021,0,-9999,0
20111022,0,-9999,0
20111023,0,-9999,0
20111024,8,-9999,0.8
20111025,0,-9999,0
20111026,0,-9999,0
20111027,127,-9999,12.7
20111028,25,-9999,2.5
20111029,0,-9999,0
20111030,0,-9999,0
20111031,0,-9999,0
20111101,74,-9999,7.4
20111102,21,-9999,2.1
20111103,23,-9999,2.3
20111104,70,-9999,7
20111105,507,-9999,50.7
20111106,71,-9999,7.1
20111107,111,-9999,11.1
20111108,0,-9999,0
20111109,0,-9999,0
20111110,0,-9999,0
20111111,0,-9999,0
20111112,0,-9999,0
20111113,0,-9999,0
20111114,18,-9999,1.8
20111115,1,-9999,0.1
20111116,0,-9999,0
20111117,0,-9999,0
20111118,0,-9999,0
20111119,0,-9999,0
20111120,0,-9999,0
20111121,0,-9999,0
20111122,16,-9999,1.6
20111123,4,-9999,0.4
20111124,0,-9999,0
20111125,0,-9999,0
20111126,0,-9999,0
20111127,0,-9999,0
20111128,0,-9999,0
20111129,0,-9999,0
20111130,0,-9999,0
20111201,0,-9999,0
20111202,146,-9999,14.6
20111203,0,-9999,0
20111204,0,-9999,0
20111205,55,-9999,5.5
20111206,3,-9999,0.3
20111207,0,-9999,0
20111208,0,-9999,0
20111209,0,-9999,0
20111210,0,-9999,0
20111211,0,-9999,0
20111212,2,-9999,0.2
20111213,0,-9999,0
20111214,0,-9999,0
20111215,0,-9999,0
20111216,74,-9999,7.4
20111217,235,-9999,23.5
20111218,186,-9999,18.6
20111219,6,-9999,0.6
20111220,113,-9999,11.3
20111221,82,-9999,8.2
20111222,20,-9999,2
20111223,62,-9999,6.2
20111224,10,-9999,1
20111225,0,-9999,0
20111226,0,-9999,0
20111227,0,-9999,0
20111228,41,-9999,4.1
20111229,38,-9999,3.8
20111230,0,-9999,0
20111231,0,-9999,0
20120101,0,-9999,0
20120102,38,-9999,3.8
20120103,0,-9999,0
20120104,72,-9999,7.2
20120105,0,-9999,0
20120106,229,-9999,22.9
20120107,45,-9999,4.5
20120108,3,-9999,0.3
20120109,0,-9999,0
20120110,0,-9999,0
20120111,0,-9999,0
20120112,0,-9999,0
20120113,0,-9999,0
20120114,0,-9999,0
20120115,0,-9999,0
20120116,34,-9999,3.4
20120117,0,-9999,0
20120118,3,-9999,0.3
20120119,33,-9999,3.3
20120120,72,-9999,7.2
20120121,27,-9999,2.7
20120122,5,-9999,0.5
20120123,57,-9999,5.7
20120124,22,-9999,2.2
20120125,0,-9999,0
20120126,12,-9999,1.2
20120127,51,-9999,5.1
20120128,55,-9999,5.5
20120129,62,-9999,6.2
20120130,0,-9999,0
20120131,4,-9999,0.4
20120201,116,-9999,11.6
20120202,147,-9999,14.7
20120203,0,-9999,0
20120204,71,-9999,7.1
20120205,204,-9999,20.4
20120206,267,-9999,26.7
20120207,22,-9999,2.2
20120208,52,-9999,5.2
20120209,0,-9999,0
20120210,0,-9999,0
20120211,0,-9999,0
20120212,0,-9999,0
20120213,63,-9999,6.3
20120214,175,-9999,17.5
20120215,71,-9999,7.1
20120216,48,-9999,4.8
20120217,0,-9999,0
20120218,0,-9999,0
20120219,75,-9999,7.5
20120220,0,-9999,0
20120221,0,-9999,0
20120222,0,-9999,0
20120223,0,-9999,0
20120224,0,-9999,0
20120225,0,-9999,0
20120226,2,-9999,0.2
20120227,0,-9999,0
20120228,0,-9999,0
20120229,0,-9999,0
20120301,0,-9999,0
20120302,0,-9999,0
20120303,0,-9999,0
20120304,75,-9999,7.5
20120305,4,-9999,0.4
20120306,17,-9999,1.7
20120307,38,-9999,3.8
20120308,58,-9999,5.8
20120309,0,-9999,0
20120310,0,-9999,0
20120311,0,-9999,0
20120312,0,-9999,0
20120313,0,-9999,0
20120314,0,-9999,0
20120315,0,-9999,0
20120316,0,-9999,0
20120317,6,-9999,0.6
20120318,22,-9999,2.2
20120319,50,-9999,5
20120320,10,-9999,1
20120321,22,-9999,2.2
20120322,0,-9999,0
20120323,0,-9999,0
20120324,0,-9999,0
20120325,0,-9999,0
20120326,0,-9999,0
20120327,0,-9999,0
20120328,0,-9999,0
20120329,0,-9999,0
20120330,0,-9999,0
20120331,0,-9999,0
20120401,0,-9999,0
20120402,0,-9999,0
20120403,46,-9999,4.6
20120404,6,-9999,0.6
20120405,14,-9999,1.4
20120406,7,-9999,0.7
20120407,165,-9999,16.5
20120408,0,-9999,0
20120409,0,-9999,0
20120410,36,-9999,3.6
20120411,0,-9999,0
20120412,89,-9999,8.9
20120413,51,-9999,5.1
20120414,157,-9999,15.7
20120415,143,-9999,14.3
20120416,30,-9999,3
20120417,8,-9999,0.8
20120418,69,-9999,6.9
20120419,44,-9999,4.4
20120420,25,-9999,2.5
20120421,55,-9999,5.5
20120422,0,-9999,0
20120423,45,-9999,4.5
20120424,0,-9999,0
20120425,9,-9999,0.9
20120426,2,-9999,0.2
20120427,148,-9999,14.8
20120428,148,-9999,14.8
20120429,12,-9999,1.2
20120430,13,-9999,1.3
20120501,0,-9999,0
20120502,0,-9999,0
20120503,27,-9999,2.7
20120504,0,-9999,0
20120505,18,-9999,1.8
20120506,20,-9999,2
20120507,10,-9999,1
20120508,70,-9999,7
20120509,0,-9999,0
20120510,0,-9999,0
20120511,8,-9999,0.8
20120512,38,-9999,3.8
20120513,1,-9999,0.1
20120514,0,-9999,0
20120515,0,-9999,0
20120516,0,-9999,0
20120517,3,-9999,0.3
20120518,38,-9999,3.8
20120519,195,-9999,19.5
20120520,85,-9999,8.5
20120521,60,-9999,6
20120522,59,-9999,5.9
20120523,0,-9999,0
20120524,0,-9999,0
20120525,0,-9999,0
20120526,0,-9999,0
20120527,0,-9999,0
20120528,0,-9999,0
20120529,0,-9999,0
20120530,0,-9999,0
20120531,1,-9999,0.1
20120601,13,-9999,1.3
20120602,0,-9999,0
20120603,58,-9999,5.8
20120604,0,-9999,0
20120605,0,-9999,0
20120606,0,-9999,0
20120607,8,-9999,0.8
20120608,33,-9999,3.3
20120609,0,-9999,0
20120610,38,-9999,3.8
20120611,36,-9999,3.6
20120612,3,-9999,0.3
20120613,1,-9999,0.1
20120614,0,-9999,0
20120615,0,-9999,0
20120616,13,-9999,1.3
20120617,0,-9999,0
20120618,45,-9999,4.5
20120619,35,-9999,3.5
20120620,2,-9999,0.2
20120621,0,-9999,0
20120622,0,-9999,0
20120623,0,-9999,0
20120624,0,-9999,0
20120625,0,-9999,0
20120626,0,-9999,0
20120627,2,-9999,0.2
20120628,44,-9999,4.4
20120629,2,-9999,0.2
20120630,1,-9999,0.1
20120701,17,-9999,1.7
20120702,0,-9999,0
20120703,0,-9999,0
20120704,11,-9999,1.1
20120705,37,-9999,3.7
20120706,0,-9999,0
20120707,0,-9999,0
20120708,0,-9999,0
20120709,2,-9999,0.2
20120710,27,-9999,2.7
20120711,32,-9999,3.2
20120712,0,-9999,0
20120713,5,-9999,0.5
20120714,31,-9999,3.1
20120715,0,-9999,0
20120716,0,-9999,0
20120717,0,-9999,0
20120718,0,-9999,0
20120719,0,-9999,0
20120720,42,-9999,4.2
20120721,3,-9999,0.3
20120722,0,-9999,0
20120723,0,-9999,0
20120724,0,-9999,0
20120725,0,-9999,0
20120726,158,-9999,15.8
20120727,28,-9999,2.8
20120728,28,-9999,2.8
20120729,8,-9999,0.8
20120730,0,-9999,0
20120731,0,-9999,0
20120801,0,-9999,0
20120802,6,-9999,0.6
20120803,1,-9999,0.1
20120804,24,-9999,2.4
20120805,42,-9999,4.2
20120806,0,-9999,0
20120807,0,-9999,0
20120808,0,-9999,0
20120809,0,-9999,0
20120810,0,-9999,0
20120811,0,-9999,0
20120812,0,-9999,0
20120813,0,-9999,0
20120814,0,-9999,0
20120815,0,-9999,0
20120816,0,-9999,0
20120817,0,-9999,0
20120818,0,-9999,0
20120819,0,-9999,0
20120820,0,-9999,0
20120821,2,-9999,0.2
20120822,3,-9999,0.3
20120823,0,-9999,0
20120824,0,-9999,0
20120825,58,-9999,5.8
20120826,0,-9999,0
20120827,0,-9999,0
20120828,0,-9999,0
20120829,32,-9999,3.2
20120830,31,-9999,3.1
20120831,2,-9999,0.2
20120901,0,-9999,0
20120902,2,-9999,0.2
20120903,17,-9999,1.7
20120904,3,-9999,0.3
20120905,1,-9999,0.1
20120906,0,-9999,0
20120907,0,-9999,0
20120908,0,-9999,0
20120909,9,-9999,0.9
20120910,2,-9999,0.2
20120911,1,-9999,0.1
20120912,242,-9999,24.2
20120913,27,-9999,2.7
20120914,0,-9999,0
20120915,0,-9999,0
20120916,0,-9999,0
20120917,0,-9999,0
20120918,51,-9999,5.1
20120919,63,-9999,6.3
20120920,0,-9999,0
20120921,0,-9999,0
20120922,0,-9999,0
20120923,0,-9999,0
20120924,55,-9999,5.5
20120925,163,-9999,16.3
20120926,12,-9999,1.2
20120927,0,-9999,0
20120928,46,-9999,4.6
20120929,166,-9999,16.6
20120930,4,-9999,0.4
20121001,0,-9999,0
20121002,0,-9999,0
20121003,0,-9999,0
20121004,0,-9999,0
20121005,0,-9999,0
20121006,4,-9999,0.4
20121007,0,-9999,0
20121008,0,-9999,0
20121009,0,-9999,0
