"MpNo","DateTime","Epoch","H2O_c","d18O_c","dD_c","H2O_a","d18O_a","dD_a","Dex_c","Dex_a","Dex_WV","E"
2,2018-09-03 23:27:00,1536010020.2,15223.6863150183,-18.2898388278388,-139.937131868132,15750.9437234521,-17.3329742912238,-131.203727647479,6.38157875457875,7.46006668231075,38.5996232702339,-0.166995422089473
2,2018-09-08 07:23:00,1536384180.692,13279.090996337,-17.2377032967033,-138.942747252747,13781.4577678892,-18.3856490265099,-135.784005750791,-1.04112087912085,11.3011864612878,337.546136483858,-0.159112253061761
2,2018-09-08 00:46:00,1536360360.275,9921.95257875458,-18.1120549450549,-146.778326007326,12445.3502848453,-18.0947190323042,-135.122670745253,-1.88188644688645,9.63508151318101,54.9195841007084,-0.798430469131021
2,2018-09-03 21:04:00,1536001440.569,15885.8026263736,-17.5772710622711,-129.882798534799,15732.0385993218,-17.1145876056663,-127.789982801221,10.73536996337,9.12671804410948,175.321161399193,0.048700826554452
2,2018-09-05 11:27:00,1536139620.52,16198.8477912088,-15.2111282051282,-89.2871501831502,12772.5879658986,-16.6893525616681,-109.990750977641,32.4018754578754,23.5240695157037,65.4970180103812,1.08194378836661
2,2018-09-08 08:00:00,1536386400.493,14767.8702967033,-16.1607765567766,-124.729058608059,13920.2652158795,-18.3962962549451,-135.111288324708,4.55715384615385,12.0590817148523,-118.647423291569,0.268190163271178
2,2018-09-06 10:23:00,1536222180.337,16297.1197582418,-15.6112527472527,-98.9304688644689,12884.0014826983,-16.7860299504115,-113.245620938492,25.9595531135531,21.0426186648001,44.5202315353925,1.07886627761848
2,2018-09-04 12:41:00,1536057660.202,23010.8661794872,-14.6651098901099,-110.826842490842,16929.0998751926,-16.4126675370751,-122.650236284333,6.49403663003663,8.65110401226765,0.489661038438645,1.92623034934778
2,2018-09-05 12:04:00,1536141840.33,16399.0839267399,-15.8515091575092,-89.3418717948718,12719.9546266756,-16.6527571422183,-108.865011970376,37.4702014652015,24.35704516737,82.8066763528885,1.16179463866746
2,2018-09-07 03:09:00,1536282540.71,10243.7621355311,-17.4923333333333,-141.549728937729,11852.0972502372,-17.3477748538727,-128.252339081903,-1.61106227106225,10.5298597490786,87.8574739652782,-0.508894552690316
2,2018-09-07 11:00:00,1536310800.845,18191.8051592593,-14.9304481481481,-79.3875777777778,13756.5801464222,-17.1913794821039,-114.05380062636,40.0560074074074,23.4772352304709,91.4777971748256,1.40334180914324
2,2018-09-08 09:09:00,1536390540.543,17755.0665787546,-15.9079523809524,-100.335245421245,14283.5891712843,-18.3770259235235,-132.246357016779,26.9283736263736,14.7698503714094,76.9553018528681,1.09840459029332
2,2018-09-05 12:41:00,1536144060.998,17561.669025641,-15.7682783882784,-79.8808791208791,12690.3684993189,-16.6065214939019,-107.603304425026,46.265347985348,25.2488675261892,101.016000330509,1.53825641708731
2,2018-09-04 01:50:00,1536018600.76,14726.6401794872,-18.4866813186813,-140.243813186813,15831.4313016636,-17.4248871795657,-132.993000681209,7.64963736263738,6.40609675531593,-10.170045743483,-0.349914763683524
2,2018-09-08 11:00:00,1536397200.817,20372.5594481481,-16.4390851851852,-95.3902777777778,15053.5762931402,-18.2801781695734,-124.881519574246,36.1224037037037,21.3599057823417,77.9026429449793,1.68296651099648
2,2018-09-08 03:09:00,1536368940.735,9556.803003663,-18.9059340659341,-151.642864468864,12470.3481572073,-18.2808506283173,-139.237861781915,-0.395391941391949,7.00894324462305,31.2961154066042,-0.92187769989897
2,2018-09-06 13:23:00,1536232980.595,17875.2431428571,-15.9529377289377,-77.1215714285714,13228.0155187499,-16.6944073924559,-104.965732530484,50.5019304029304,28.5895266091631,112.87408879118,1.46895854490813
2,2018-09-07 12:46:00,1536317160.69,18291.433952381,-15.942706959707,-76.35663003663,14382.6010731986,-17.0742758777356,-107.195164380893,51.1850256410256,29.3990426409923,131.346831520664,1.23678686919313
2,2018-09-08 12:09:00,1536401340.192,21251.250992674,-16.3213296703297,-79.7372967032967,15542.9018667637,-18.2154055599411,-120.064748906162,50.8333406593407,25.6584955733668,119.380329999253,1.80616326284302
2,2018-09-07 13:23:00,1536319380.502,20056.5552564103,-16.0210549450549,-76.2391941391941,14512.3086696173,-17.0590334650445,-105.854695495474,51.9292454212454,30.6175722248821,107.713484965782,1.75424211940209
2,2018-09-08 12:46:00,1536403560.013,21016.0569377289,-16.5935384615385,-95.9795347985348,15779.8695442918,-18.1892344182711,-117.812285126891,36.7687728937729,27.7015902192775,64.0937994803176,1.65676823949577
2,2018-09-08 04:23:00,1536373380.366,10072.4531611722,-19.0537326007326,-153.294036630037,12809.3864597736,-18.3238733693688,-138.837783214785,-0.864175824175817,7.75320374016479,39.4668564178592,-0.866858726978864
2,2018-09-05 15:10:00,1536153000.826,22812.0298851852,-14.4717703703704,-34.4902592592593,12714.9631717476,-16.3706467681555,-102.05233578504,81.2839037037037,28.9128383602034,147.23337061389,3.1916016176375
2,2018-09-08 13:23:00,1536405780.648,21194.4543699634,-16.6521282051282,-97.2278205128205,15986.0230037807,-18.1736319593401,-115.975601195226,35.9892051282051,29.4134544794943,56.1718846619971,1.64634594733299
2,2018-09-06 15:09:00,1536239340.366,23102.4667875458,-15.4095860805861,-34.5122600732601,13132.1523756242,-16.723240139359,-104.686133338037,88.7644285714286,29.0997877768353,167.350230581305,3.1546742981499
2,2018-09-05 15:47:00,1536155220.666,21621.4046263736,-15.0819120879121,-59.4752893772894,12727.4797462239,-16.3183571090592,-100.971641623703,61.1800073260073,29.5752152487707,106.407435763639,2.81130150349052
2,2018-09-08 14:00:00,1536408000.469,22422.4748974359,-16.9204761904762,-89.0848791208791,16150.7213107565,-18.1721992144268,-114.702809708412,46.2789304029304,30.6747840070026,86.4619854687639,1.98442621576214
2,2018-09-06 08:00:00,1536213600.629,12922.5087472527,-15.1257509157509,-116.564142857143,12426.4342205394,-16.9130441602003,-123.197738821103,4.44186446886447,12.1066144604996,-187.556527827093,0.156806720706476
2,2018-09-07 15:09:00,1536325740.383,25267.0505128205,-14.8430879120879,-38.2028205128205,14539.5562506755,-17.1005112195667,-105.529343412773,80.5418827838828,31.2747463437605,147.316311562521,3.39424372985472
2,2018-09-03 21:41:00,1536003660.385,14888.6615384615,-17.6482051282051,-132.268106227106,15728.34802834,-17.1873821667688,-128.878086134417,8.9175347985348,8.62097119973322,3.3625383198328,-0.265949504997507
2,2018-09-06 16:23:00,1536243780.012,18098.5363443223,-14.7075018315018,-61.6785970695971,13001.5524583302,-16.7515933902722,-104.936570469443,55.9814175824176,29.0761766527343,124.612182202384,1.61272793019199
2,2018-09-07 15:46:00,1536327960.193,24229.0214688645,-15.2582344322344,-68.1345604395604,14464.331457321,-17.1301567431203,-106.034805209844,53.931315018315,31.0064487351178,87.8896756158279,3.08960987913509
2,2018-09-08 15:09:00,1536412140.532,26019.4152673993,-16.8659194139194,-69.3267032967033,16309.3763174103,-18.2181311462442,-113.94688544185,65.600652014652,31.7981637281037,122.376686052167,3.07231243569185
2,2018-09-04 00:04:00,1536012240.851,15269.2094296296,-18.3194518518519,-139.772174074074,15767.8554647599,-17.3658694978907,-131.786784865725,6.78344074074073,7.14017111740063,18.0637330177919,-0.157933487490186
2,2018-09-04 02:27:00,1536020820.568,14475.6274468864,-18.7240659340659,-141.863904761905,15856.1915561879,-17.4372769394874,-133.300433066975,7.9286227106227,6.19778244892439,-11.9505951813575,-0.437259021746551
2,2018-09-08 15:46:00,1536414360.36,24098.8873589744,-16.518315018315,-84.9057985347985,16312.5566587592,-18.2670098502503,-114.03513695629,47.2407216117216,32.1009418457125,78.9589371284776,2.46364476044143
2,2018-09-04 18:41:00,1536079260.006,18631.4367838828,-15.7195970695971,-101.159776556777,17238.7234416256,-16.2133086486379,-120.22781010636,24.597,9.47865908274322,211.728759322711,0.440227331888397
2,2018-09-05 18:10:00,1536163800.286,16576.6265970696,-14.8923882783883,-21.5492747252747,12648.0026396957,-16.230756514584,-100.354003052048,97.5898315018315,29.4920490646232,316.827137329134,1.24181419399598
2,2018-09-08 16:23:00,1536416580.182,23033.944010989,-16.4328901098901,-83.521315018315,16275.7870104785,-18.3273998527779,-114.362615298234,47.9418058608059,32.2565835239893,85.7167995383338,2.13832631273942
2,2018-09-05 18:47:00,1536166020.96,14570.4624578755,-15.8967692307692,-58.0504652014652,12590.3334191296,-16.2341240034378,-101.486650929587,69.1236886446886,28.3863410979148,328.145589838403,0.625285854417568
2,2018-09-04 19:50:00,1536083400.862,17158.4939157509,-16.677695970696,-116.999864468864,16944.3277140721,-16.3694834254765,-122.644684859903,16.4217032967033,8.31118254390908,658.10708824488,0.0676965973968671
2,2018-09-06 18:46:00,1536252360.483,15064.09303663,-15.5208205128205,-64.5974578754579,12761.4928300285,-16.8269518887212,-106.520150509899,59.5691062271062,28.0954645998709,234.002623087444,0.728563993299813
2,2018-09-08 17:00:00,1536418800.852,20859.9583555556,-15.8505259259259,-66.8757111111111,16213.5628772768,-18.3949509898388,-114.871533103021,59.9284962962963,32.2880748156889,156.379543936406,1.47015396505284
2,2018-09-07 18:09:00,1536336540.752,17302.7867619048,-16.099989010989,-47.9988241758242,14056.3000133691,-17.2781475382493,-109.335098283834,80.8010879120879,28.8900820221607,305.559951663402,1.02721612189754
2,2018-09-06 19:23:00,1536254580.296,14594.2847106227,-16.1036446886447,-79.1209157509158,12682.3964757429,-16.8591080518624,-107.703760252894,49.7082417582418,27.1691041620051,199.220265527126,0.604939397458033
2,2018-09-07 18:46:00,1536338760.557,15740.1697802198,-17.3127802197802,-82.1592051282051,13977.3021077088,-17.3183565831305,-110.261878953633,56.3430366300366,28.2849737114103,278.807846715382,0.557787252481414
2,2018-09-08 18:09:00,1536422940.057,18361.5711684982,-16.2020622710623,-62.4825897435897,16079.6641960529,-18.5248297312291,-116.104379075667,67.1339084249084,32.0942587741652,314.043973881056,0.721295659858948
2,2018-09-04 14:27:00,1536064020.917,22077.0956666667,-14.5395091575092,-107.696443223443,17377.2349527462,-16.1935859211002,-119.533512212671,8.61963003663004,10.0151751561308,3.45975043490152,1.48855157293706
2,2018-09-06 20:00:00,1536256800.086,13815.7863040293,-16.8889157509157,-86.8058608058608,12560.4189582382,-16.9028314724853,-109.631688325664,48.3054652014652,25.5909634542179,275.572535138885,0.396815095981063
2,2018-09-08 18:46:00,1536425160.707,16919.8923846154,-17.995010989011,-96.8422234432234,16025.0322962574,-18.588564815239,-116.811337174538,47.1178644688645,31.8971813473744,319.687779884948,0.282859746812193
2,2018-09-05 21:10:00,1536174600.613,11753.2468717949,-16.39236996337,-96.4926373626374,12337.3019104503,-16.2928451300721,-108.099678266646,34.6463223443223,22.2430827739306,-227.353833668121,-0.184433628108276
2,2018-09-08 19:23:00,1536427380.507,16128.427970696,-18.6445238095238,-110.467490842491,16001.1952855589,-18.6424297112085,-117.474440028114,38.6886996336996,31.6649976615538,922.012247845826,0.0402174977483391
7,2018-09-04 05:20:00,1536031200.951,12684.3201172161,-18.1078974358974,-142.275230769231,16040.3395499585,-17.3152145776451,-132.569550703298,2.58794871794871,5.95216591786269,18.6674700937634,-1.18669573052269
7,2018-09-05 14:31:00,1536150660.681,16854.3923589744,-17.6889047619048,-107.314161172161,12698.3129614077,-16.4323966211609,-103.40708722346,34.1970769230769,28.0520857458274,52.9722286103835,1.46666797395112
7,2018-09-05 23:31:00,1536183060.222,11269.4706483516,-16.8760512820513,-122.070051282051,12215.4752787738,-16.3741676610918,-112.666950943724,12.938358974359,18.3263903450109,82.5123989873408,-0.333844065763069
7,2018-09-06 01:53:00,1536191580.105,10112.2630622711,-16.9926556776557,-128.776029304029,12179.314182985,-16.5715559939733,-118.639829876809,7.16521611721612,13.9326180749774,47.039563597145,-0.729461068850919
7,2018-09-04 02:57:00,1536022620.466,14014.2908571429,-17.8896776556777,-138.729710622711,15876.5344649101,-17.4450905980734,-133.51740718509,4.38771062271061,6.04331759949693,18.5025670881379,-0.658492491970775
7,2018-09-06 02:30:00,1536193800.767,10190.6252454212,-17.0599340659341,-130.372879120879,12177.5515243026,-16.6345396486029,-120.357294078456,6.10659340659339,12.7190231103673,46.6331113123658,-0.701185006514054
7,2018-09-08 20:30:00,1536431400.198,16719.8724945055,-17.8225238095238,-111.710065934066,16047.2278646146,-18.7169861573907,-118.726039349842,30.8701245421245,31.0098499092832,27.5367078974003,0.237374307574851
7,2018-09-05 21:40:00,1536176400.831,13447.861562963,-16.9772888888889,-117.211033333333,12294.5560388435,-16.3089476608965,-109.402251910159,18.6072777777778,21.0693293770128,-7.63887358825184,0.406594880323442
7,2018-09-08 23:30:00,1536442200.473,14632.760996337,-18.5066043956044,-123.926289377289,16147.209052543,-19.0089061349156,-127.088045958171,24.1265457875458,24.9832031211536,33.2603189767117,-0.534445371352734
7,2018-09-08 21:39:00,1536435540.198,14843.1425054945,-18.3455054945055,-122.002827838828,16088.1820958525,-18.8204106701174,-121.340314524178,24.7612161172161,29.2229708367613,82.4152240306758,-0.439371626844445
7,2018-09-05 02:57:00,1536109020.323,12022.0339267399,-17.2807252747253,-135.275234432234,14204.4572690969,-17.2540166435593,-135.111675786128,2.97056776556775,2.92045736234567,2.64442064851185,-0.769408803118907
7,2018-09-07 06:39:00,1536295140.121,8896.05495604396,-17.8570952380952,-139.638076923077,12296.3043811774,-17.4412690062099,-128.861489388067,3.21868498168496,10.6686626616118,30.160000671125,-1.20114255641906
7,2018-09-06 08:30:00,1536215400.565,12283.2984468864,-16.7614175824176,-124.591278388278,12512.637600164,-16.8923708079616,-121.390567867639,9.50006227106228,13.7483985960533,241.287317428026,-0.080933470390707
7,2018-09-05 17:31:00,1536161460.993,19309.2832124542,-16.3287032967033,-94.4095641025641,12695.5884245736,-16.2356988294664,-99.73541592694,36.2200622710623,30.150174708791,47.8717632862416,2.33394735612535
7,2018-09-04 07:11:00,1536037860.341,11993.1974505495,-17.8990366300366,-143.702347985348,16223.3000940391,-17.0809946271855,-130.216552435553,-0.510054945054947,6.43140458193108,26.1118477575283,-1.49577447827004
7,2018-09-07 09:39:00,1536305940.455,11587.1871831502,-17.3570183150183,-130.741102564103,13173.1692166705,-17.3099462259382,-120.445153840786,8.11504395604396,18.0344159667192,90.5053631765529,-0.560248719834878
7,2018-09-06 09:39:00,1536219540.651,13000.6037912088,-16.8557765567766,-124.429201465201,12737.7230607037,-16.8297605477195,-116.507646832792,10.417010989011,18.1304375489642,-363.332297988423,0.0927701801157542
7,2018-09-05 00:34:00,1536100440.714,14103.665992674,-16.8704358974359,-130.383582417582,15388.6023427032,-16.910016085833,-130.267613386095,4.57990476190474,5.01251530056953,9.7609174623576,-0.453000690544312
7,2018-09-07 14:30:00,1536323400.243,19590.0667948718,-17.186347985348,-94.0518351648352,14579.8385424109,-17.07610576085,-105.274909893969,43.4389487179487,31.3339361928313,78.6647147463504,1.76985075559545
7,2018-09-04 01:11:00,1536016260.603,15163.814974359,-17.712315018315,-137.028875457875,15806.2030240288,-17.4080772810995,-132.615352633786,4.66964468864469,6.64926561501005,53.3789727790859,-0.227149240631379
7,2018-09-05 04:11:00,1536113460.761,11172.034952381,-17.4532271062271,-138.174886446886,13715.73283406,-17.3573177031727,-135.974171322508,1.45093040293042,2.88437030287395,9.18010250426882,-0.896776151649424
7,2018-09-06 06:39:00,1536208740.276,11289.4385347985,-17.0481318681319,-133.584948717949,12266.9309948619,-16.932804164583,-126.259941338945,2.80010622710623,9.20249197771936,83.1461215817101,-0.344956081724963
7,2018-09-03 17:57:00,1535990220.318,20872.3034725275,-16.6395201465201,-122.597853479853,15830.5120607213,-16.5699886522882,-120.123668590683,10.5183076923077,12.4362406276231,4.49626949511691,1.7827737510355
7,2018-09-07 16:16:00,1536329760.104,20838.7164468864,-16.2983223443223,-90.0174102564103,14385.2505381204,-17.1578539033334,-106.592956772221,40.3691684981685,30.6698744544465,61.9896088684064,2.27966804651737
7,2018-09-07 00:39:00,1536273540.347,10073.4808644689,-16.9832087912088,-132.612142857143,11700.5868286503,-17.2487414810694,-125.790809152716,3.25352747252748,12.199122695839,67.5816756991682,-0.574776633081695
7,2018-09-06 15:39:00,1536241140.304,17151.873952381,-17.4672490842491,-102.901684981685,13082.6148623477,-16.7338992908525,-104.742629522921,36.8363076923077,29.1285648038987,61.6166004768182,1.43745922789741
7,2018-09-05 03:34:00,1536111240.119,11741.5229377289,-17.3512161172161,-136.400076923077,13940.4890651551,-17.316032250712,-135.762963344651,2.40965201465204,2.76529466104444,4.66427174767129,-0.77524114500083
7,2018-09-03 20:20:00,1535998800.013,17681.9080622711,-16.7682197802198,-125.820216117216,15743.9523434365,-17.0116960268287,-126.296381111824,8.32554212454212,9.79718710280612,-3.63010174237708,0.685261909281101
7,2018-09-08 14:30:00,1536409800.372,19578.8694761905,-18.0465531135531,-106.480908424908,16246.7323671331,-18.1838941203066,-114.176959037686,37.8915164835165,31.2941939247673,70.0585403614647,1.17706921702669
7,2018-09-05 07:11:00,1536124260.167,10488.927967033,-17.7652490842491,-141.178860805861,13137.3853152463,-17.2098936413498,-128.296277435078,0.943131868131871,9.38287169572067,42.8075455617349,-0.933709552573905
7,2018-09-03 21:34:00,1536003240.478,15575.7305347985,-16.9327142857143,-128.983549450549,15728.5407996955,-17.1745847627223,-128.684357331999,6.47816483516485,8.71232076977969,236.436622103525,-0.0540338839611863
7,2018-09-07 03:39:00,1536284340.604,9763.0129047619,-17.3594139194139,-137.114857142857,11905.6248058473,-17.36646091437,-128.595465300098,1.76045421245422,10.336222014862,49.4125156174207,-0.756879800067918
7,2018-09-04 14:20:00,1536063600.177,21230.4528571429,-16.5922197802198,-118.413351648352,17350.8102895576,-16.2065962112818,-119.721146751772,14.3244065934066,9.93162293848223,33.9701225355072,1.37183827944447
7,2018-09-05 20:31:00,1536172260.436,13323.69303663,-16.2404065934066,-106.44284981685,12402.4551453289,-16.2724741788676,-106.224571708731,23.4804029304029,23.95522172221,17.0880054583131,0.32478007677928
7,2018-09-07 12:39:00,1536316740.803,16963.6835444444,-18.2312777777778,-111.646007407407,14351.4948308439,-17.0790583903291,-107.527466483177,34.2042148148148,29.1050006394551,62.219551340088,0.922751634867033
7,2018-09-07 19:53:00,1536342780.235,15519.497021978,-17.0069047619048,-104.080593406593,13873.2858848527,-17.3971428893911,-112.190557104364,31.9746446886447,26.9865860107651,74.0110290187162,0.581522385434774
7,2018-09-06 07:16:00,1536210960.072,11467.7964212454,-17.0261831501832,-130.24667032967,12323.6576069346,-16.931523141879,-125.255186675933,5.96279487179487,10.1969984590994,66.9316483734025,-0.302032476484462
7,2018-09-08 22:16:00,1536437760.008,14872.7364468864,-18.2805274725275,-120.094413919414,16105.5451200386,-18.8836140470892,-123.151381990599,26.1498058608059,27.9175303861139,49.2435492146326,-0.435055351231767
7,2018-09-06 22:16:00,1536264960.693,11957.9063150183,-16.8258058608059,-118.487534798535,11974.725490894,-17.1055215560469,-119.519060357561,16.1189120879121,17.3251120908139,874.895467411526,-0.00593546586448024
7,2018-09-03 23:57:00,1536011820.949,15244.8385018315,-17.5100879120879,-136.308084249084,15764.3734523921,-17.3602265552493,-131.683946452252,3.77261904761903,7.19786598974247,107.705707483803,-0.183708211882292
7,2018-09-04 17:20:00,1536074400.543,20641.1403479853,-16.6712380952381,-115.324249084249,17501.6291897575,-16.0808567104465,-118.078531559512,18.0456556776557,10.5683221240595,59.7290619749085,1.10902339678671
7,2018-09-07 07:16:00,1536297360.817,8592.80612592593,-17.7538407407407,-136.394288888889,12385.1670126967,-17.4428727693806,-128.356286161141,5.63643703703704,11.1866959939038,23.7625822528851,-1.33965684931534
7,2018-09-03 18:34:00,1535992440.752,19767.2391148148,-16.7249592592593,-124.011107407407,15801.7891558125,-16.6985848946239,-121.898240556812,9.78856666666665,11.690438600179,2.20986069245736,1.40218175107668
7,2018-09-05 06:34:00,1536122040.377,10477.0987326007,-17.9242087912088,-141.510424908425,13217.2229797208,-17.2778450716113,-130.946501395866,1.88324542124542,7.27625917702483,27.8969071804724,-0.966026587804627
7,2018-09-03 19:11:00,1535994660.737,18681.5262893773,-16.9791904761905,-127.65595970696,15777.2504429808,-16.8177125097211,-123.554920464393,8.17756410256409,10.9867796133753,-7.08327853308562,1.02695206230638
7,2018-09-07 22:53:00,1536353580.508,11058.2732710623,-17.4608681318681,-124.356600732601,12987.0961312841,-17.8154847924331,-125.971486066749,15.3303443223443,16.5523922727156,23.5586033998447,-0.681357724709417
7,2018-09-08 00:39:00,1536359940.388,9842.85654945055,-17.7656263736264,-136.790586080586,12468.8716278551,-18.0798107679373,-134.662990815969,5.33442490842492,9.97549532752873,27.3712028947871,-0.927642382558576
7,2018-09-06 10:16:00,1536221760.45,13855.2387142857,-17.5615128205128,-119.555989010989,12861.2369274526,-16.7929081454245,-113.757556453269,20.9361135531136,20.5857087101268,25.4699481657628,0.350781306079827
7,2018-09-08 07:53:00,1536385980.595,13088.2118864469,-17.7866336996337,-129.280648351648,13891.7283533608,-18.3953284735493,-135.281008773509,13.0124212454213,11.8816190148852,-6.53764157819894,-0.284125045957987
7,2018-09-06 18:39:00,1536251940.596,16496.2616263736,-16.7047326007326,-101.291029304029,12770.5172809712,-16.8224516359731,-106.397509938382,32.3468315018315,28.1821031494025,46.6220287415125,1.31611405979628
7,2018-09-08 01:53:00,1536364380.799,9129.26131111111,-18.1283555555556,-135.434659259259,12327.8608474918,-18.2100118221251,-138.313615074611,9.59218518518517,7.36647950239001,1.01399662707078,-1.12990920598642
7,2018-09-06 12:39:00,1536230340.042,15245.9490512821,-17.9962820512821,-113.850608058608,13206.8130863522,-16.6932067582048,-105.673377645504,30.1196483516484,27.8722764201336,44.6751373163335,0.720322872436433
7,2018-09-04 20:57:00,1536087420.581,16356.9974395604,-16.6665494505495,-126.298871794872,16644.6475833432,-16.5130303278536,-124.743841456907,7.0335238095238,7.36040116592147,25.9480229600052,-0.101510924859538
7,2018-09-06 04:16:00,1536200160.556,10558.9990879121,-17.0666666666667,-131.665992673993,12192.2865641898,-16.8058943189215,-124.600065948666,4.86734065934067,9.84708860270599,42.0405357182505,-0.576385888085539
7,2018-09-07 19:16:00,1536340560.44,16811.4984139194,-16.762706959707,-100.044769230769,13937.8492548036,-17.3495875482947,-110.955193335217,34.0568864468865,27.841507051141,64.2028841949087,1.01511228853912
7,2018-09-08 11:30:00,1536399000.7,17873.3944981685,-18.094315018315,-113.204278388278,15271.0076909515,-18.2504929548399,-122.730047306085,31.5502417582418,23.2738963326349,80.1164788360314,0.91928829025082
7,2018-09-05 05:57:00,1536119820.577,10436.84896337,-17.7214615384615,-140.822098901099,13312.5587392134,-17.3305903887491,-133.164742296779,0.949593406593408,5.47998081321381,21.9221717135742,-1.01382709817255
7,2018-09-08 12:39:00,1536403140.087,18569.7920769231,-18.2421318681319,-117.531509157509,15737.1122150986,-18.1934819646047,-118.210732511653,28.4055457875458,27.3371232051842,34.3412275066019,1.00063818579807
7,2018-09-06 13:53:00,1536234780.498,14567.8892161172,-18.0884578754579,-101.276703296703,13217.3055463089,-16.7011999287638,-104.812007149457,43.4309597069597,28.797592280653,186.638443085125,0.477092741680122
7,2018-09-03 22:11:00,1536005460.278,14502.8232454212,-17.2007472527473,-132.354315018315,15730.124979807,-17.2374156397284,-129.64795430292,5.251663003663,8.25137081490709,43.6984258915098,-0.433975758747517
7,2018-09-06 21:39:00,1536262740.027,12949.5743772894,-16.9266153846154,-119.821531135531,12132.1566819851,-17.0496271050005,-116.755267668516,15.5913919413919,19.6417491714878,-44.5242243656951,0.288465383321141
7,2018-09-07 13:53:00,1536321180.421,18138.1215128205,-17.4186007326007,-92.6834395604396,14568.5224417362,-17.0609321883565,-105.358224259013,46.6653663003663,31.1292332478391,110.072628159831,1.26095388630272
7,2018-09-04 16:11:00,1536070260.481,22131.7924175824,-16.3116703296703,-114.551318681319,17597.2311363581,-16.0632640043781,-117.691265421289,15.942043956044,10.8148466137357,35.8391125187519,1.601818501366
7,2018-09-07 21:39:00,1536349140.066,12270.3914871795,-17.2655824175824,-123.905139194139,13415.1129982586,-17.6204819631147,-119.369134108156,14.2195201465202,21.5947215967614,100.650289449213,-0.404373006396766
7,2018-09-08 22:53:00,1536439980.638,14309.7932344322,-18.3054945054945,-121.710597069597,16124.097721575,-18.9476759335211,-125.105755175048,24.733358974359,26.4756522931206,40.2174786083255,-0.64026424978632
7,2018-09-04 02:20:00,1536020400.676,14800.5907728938,-18.0405531135531,-138.658853479853,15851.4878905384,-17.4351369675747,-133.245343242567,5.66557142857141,6.23575249803059,14.266050168302,-0.371598707485454
7,2018-09-06 22:53:00,1536267180.469,11299.6284798535,-16.8530036630037,-120.834644688645,11841.1260696663,-17.1563869980745,-121.989134393538,13.9893846153846,15.2619615910577,41.8172913056238,-0.191284272023919
7,2018-09-04 11:20:00,1536052800.679,17064.7804285714,-17.2329084249084,-126.77073992674,16652.9771609625,-16.5679775572411,-124.700610269884,11.0925274725275,7.84321018804478,142.492180616105,0.145613888294546
7,2018-09-06 16:53:00,1536245580.774,18841.8631904762,-16.1459340659341,-89.736684981685,12944.1931661691,-16.7651098434803,-105.145984153172,39.4307875457876,28.9748945946704,62.3793583417518,2.08333892843001
7,2018-09-08 07:16:00,1536383760.799,11782.3517777778,-18.1108111111111,-133.936707407407,13753.0852277841,-18.3832211962725,-135.897432396981,10.9497814814815,11.1683371731988,12.4750080691746,-0.696856239188886
7,2018-09-04 18:34:00,1536078840.119,18581.7394029304,-16.2739633699634,-116.212652014652,17265.9158589094,-16.1987789179707,-119.997653126257,13.9790549450549,9.59257821750909,71.5373335144035,0.464349386321695
7,2018-09-05 18:40:00,1536165600.219,17780.5137582418,-16.4805164835165,-99.906347985348,12601.9572337986,-16.2329580247378,-101.238811081197,31.9377838827839,28.6248531167046,39.999762473846,1.82749539768809
7,2018-09-07 16:53:00,1536331980.805,21059.7908407407,-16.2719925925926,-87.5076148148148,14275.5096151606,-17.1953457574804,-107.415533075948,42.6683259259259,30.1472329838952,69.0152559459141,2.39652706437124
7,2018-09-07 01:16:00,1536275760.129,9812.71273992674,-17.0762417582418,-130.949593406593,11715.8670722945,-17.2727293955122,-126.480269612617,5.66034065934065,11.7015655514804,42.8502766442422,-0.672291140668066
7,2018-09-07 10:53:00,1536310380.104,14334.5141391941,-17.7621831501832,-116.771776556777,13707.0975275633,-17.2014126560414,-114.599900734272,25.3256886446887,23.0114005140592,75.8856714780505,0.221634533253042
7,2018-09-03 17:20:00,1535988000.846,20939.6915851852,-17.2342888888889,-120.693288888889,15863.0589102911,-16.4326795582294,-118.239674825179,17.1810222222222,13.2217616406562,29.5526054878731,1.7950934751781
7,2018-09-06 19:16:00,1536254160.408,16876.1286483516,-16.460673992674,-99.1401282051282,12701.0752957898,-16.8520324046768,-107.416121559166,32.5452637362637,27.4001376782477,48.1974310143403,1.47483128764364
7,2018-09-08 02:30:00,1536366600.574,8895.79421978022,-18.2915494505495,-137.289483516484,12363.5336533276,-18.2490345871284,-138.986525055565,9.04291208791207,7.00575164146235,1.77982262586906,-1.22498349047697
7,2018-09-05 19:54:00,1536170040.647,14763.4743516484,-15.9120073260073,-99.3621391941392,12469.7473707288,-16.2552360778896,-104.403459330653,27.9339194139194,25.6384292924637,40.4132520217966,0.808646452147553
7,2018-09-08 19:53:00,1536429180.403,17411.5755860806,-17.5319267399267,-107.174952380952,16014.420108456,-18.6758919763105,-117.940518023395,33.0804615384615,31.466617787089,51.5785973850369,0.493051709523058
7,2018-09-07 04:16:00,1536286560.414,9304.82243956044,-17.4643443223443,-134.096021978022,11978.6191685953,-17.3878269819531,-128.9205846848,5.61873260073259,10.1820311708248,26.0623269585806,-0.944521805343132
