"MpNo";"DT";"MpNo_m";"CO2in_G";"CO2out_G";"H2Oin_G";"H2Oout_G";"ATP";"Tref";"Tcuv";"FlowOut";"FlowIn";"PAR";"H2O_P";"mH2O_P";"dDH_out";"d18O_out";"dDH_in";"d18O_in";"ShootID";"Area";"hour";"day";"month";"TrA";"dDH_ex";"dH2O";"dDH_ex_a"
7;2018-09-08 15:39:00;"7S";380.8;354.6;12.1;15.32;1004;18.1;18.6;540.668127075026;545.508466795185;138;20277.1067914692;20.2771067914692;-112.180527700389;-18.4957647262463;-114.91331820559;-18.4534702078802;103;2296.17;15;8;9;0.755168095726605;35.7855901095814;47.3262343613735;32.7144434574516
7;2018-09-08 16:16:00;"7S";380.9;358.2;11.9;16.9;1004;18.1;18.4;540.668127075026;544.428443652808;305;21219.0339099526;21.2190339099526;-99.1666336261706;-16.9752216837882;-104.239475999887;-17.3780758235826;103;2296.17;16;8;9;1.17262150118331;36.635139844135;41.0381618718947;34.7851305887738
7;2018-09-08 16:53:00;"7S";381.7;363.9;11.8;16.08;1004;17.1;17.5;540.668127075026;544.765914129656;130;20607.314563981;20.607314563981;-95.0529902869241;-16.9771368973857;-94.5630148932382;-16.804173143374;103;2296.17;16;8;9;1.00376410539051;40.7641048921615;43.2281396429117;39.8703702537538
7;2018-09-08 17:30:00;"7S";380.7;366.3;12.4;15.96;1004;16.6;17.1;540.668127075026;545.488121269603;97;20196.1288909953;20.1961288909953;-99.6819898309166;-17.2879581013448;-100.808013839175;-17.9688617819586;103;2296.17;17;8;9;0.834906091384295;38.6216749798418;23.5702852566718;42.9428804164938
7;2018-09-08 18:39:00;"7S";383.3;374.23;13.2;14.65;1005;15.4;15.6;540.668127075026;547.073501639587;43;18679.2354666667;18.6792354666667;-112.107766073619;-17.7859320822042;-115.965332340164;-18.1364771230861;103;2296.17;18;8;9;0.339721425306101;30.1796905840146;39.7674963779908;29.1264846445248
7;2018-09-08 19:16:00;"7S";381.3;375.74;12.7;14.45;1005;14.6;15;540.668127075026;546.634383238959;6;18358.5597440758;18.3585597440758;-106.919029744152;-17.4141158368643;-114.994395654093;-18.1614999913054;103;2296.17;19;8;9;0.410008821755757;32.3938969507624;47.6069923593538;30.2976042763502
7;2018-09-08 19:53:00;"7S";383;377.66;12.1;13.95;1005;13.6;14;540.668127075026;546.249603862737;-6;17411.6860473934;17.4116860473934;-108.328784203908;-17.4558240448216;-119.31078014819;-18.195469890911;103;2296.17;19;8;9;0.433438157350698;31.3178081546648;64.4445287083721;26.252978979098
7;2018-09-09 15:38:00;"7S";392.3;379.7;14.6;14.91;1005;15.2;15.5;540.668127075026;548.469164570888;101;18945.1831658768;18.9451831658768;-121.581526597465;-17.6295944232933;-124.793245823092;-17.5817131122839;103;2296.17;15;9;9;0.0726299961405837;19.4552287888814;188.757286272921;15.8604590751792
7;2018-09-09 16:15:00;"7S";394.4;383.6;14.6;14.82;1004;14.6;15;540.668127075026;548.526230640155;68;18498.3535118483;18.4983535118483;-117.571232780848;-17.6173564186609;-123.50644634049;-17.4974404653039;103;2296.17;16;9;9;0.0515952067429734;23.3676185684392;480.914442763305;16.4730773819412
7;2018-09-09 17:29:00;"7S";394.4;386.33;14.4;14.94;1004;14.6;15;540.668127075026;548.240540415021;33;18749.947014218;18.749947014218;-118.476693226104;-17.5501353647829;-124.478661654683;-17.4400185669641;103;2296.17;17;9;9;0.126642805516225;21.9243896921592;205.46846465561;15.0414868810298
7;2018-09-09 18:38:00;"7S";395.7;390.36;14.52;14.8;1004;14.7;14.4;540.668127075026;548.449097008272;11;18755.9525165877;18.7559525165877;-122.203690630023;-17.4958349399093;-125.937113708068;-17.432880462768;103;2296.17;18;9;9;0.0656666320171915;17.7629888892514;237.484757310489;13.525929994076
7;2018-09-10 10:52:00;"7S";388.5;372.1;13.1;13.43;1003;13.9;14.3;540.668127075026;547.642904307825;114;17004.2680331754;17.0042680331754;-125.107109226113;-18.3467193608687;-127.862034203034;-18.3097707180131;103;2296.17;10;10;9;0.0774700876472502;21.6666456608366;142.762812233358;18.6161315410708
7;2018-09-10 11:29:00;"7S";386.2;364.3;13.44;13.77;1003;14.2;14.6;540.668127075026;547.831067317107;195;17497.3309052133;17.4973309052133;-125.269986022788;-18.4343559234657;-128.14405973551;-18.4619437904326;103;2296.17;11;10;9;0.0774700613070753;22.2048613649376;130.269416645855;19.5514905879508
7;2018-09-10 14:29:00;"7S";384.8;338.7;13.8;14.91;1001;15.3;15.7;547.512027417748;554.550041627564;1153;18269.1262559242;18.2691262559242;-119.151159730001;-17.9410263906085;-121.191922342172;-18.2091145730594;103;2296.17;14;10;9;0.264406747237208;24.377051394867;23.084788967282;24.4809942423032
7;2018-09-10 15:38:00;"7S";381.7;354.9;14.1;14.85;1001;16.2;16.6;540.668127075026;547.981856425975;231;19005.1989763033;19.0051989763033;-119.562024085189;-18.1363294302703;-119.251137474148;-17.7384100310981;103;2296.17;15;10;9;0.176419989571056;25.5286113569734;79.5310207049019;22.6561427746368
7;2018-09-10 16:15:00;"7S";380.9;352.9;14.08;15.15;1000;16.2;16.3;540.668127075026;547.802673826533;206;19185.7442606635;19.1857442606635;-112.628013987502;-17.6029004056888;-113.25836425984;-17.0982460315452;103;2296.17;16;10;9;0.251944216012117;28.1951892580084;89.6153766767503;23.5276039925216
7;2018-09-10 16:52:00;"7S";381.2;359.8;13.8;14.79;1000;14.9;15.3;540.668127075026;547.691001449221;181;18918.7988436019;18.9187988436019;-110.509735076314;-17.5300613986036;-108.750661627769;-16.7490179789314;103;2296.17;16;10;9;0.233107330553192;29.7307561125148;92.3085136295756;25.2414822036822
7;2018-09-10 17:29:00;"7S";381.5;369.6;13.6;14.81;1000;14.8;15.1;540.668127075026;547.459366019125;82;18751.3895971564;18.7513895971564;-112.599356346092;-17.5799629810536;-112.185661407447;-17.3955706375223;103;2296.17;17;10;9;0.284909016547591;28.0403475023368;39.970625031786;26.9789036927314
7;2018-09-10 18:38:00;"7S";382.1;375.66;13.3;14.23;999;15;15.3;540.668127075026;547.453218615979;15;18196.0150047393;18.1960150047393;-117.693263950232;-17.8312027956491;-118.748494745298;-17.6802905186431;103;2296.17;18;10;9;0.219198921963249;24.9563584149608;57.3129561007849;22.6938294038468
7;2018-09-10 19:15:00;"7S";385.8;379.84;13.1;14.25;999;14.2;14.3;540.668127075026;547.221513948488;0;18078.8057061611;18.0788057061611;-116.02740782087;-17.8574210601338;-119.912298314381;-17.9744818212772;103;2296.17;19;10;9;0.271052484595871;26.8319606602004;60.4181325707792;23.8835562558366
7;2018-09-10 19:52:00;"7S";386.7;381.22;13.2;14.29;998;13.6;13.7;540.668127075026;547.316676038144;-7;17774.9342322275;17.7749342322275;-117.301207367084;-17.9669514830018;-122.485761031805;-18.1225611799331;103;2296.17;19;10;9;0.257168015583973;26.4344044969304;74.1442433761706;22.4947284076598
7;2018-09-11 06:38:00;"7S";391.9;382.77;11.9;12.4;992;11.7;12.2;540.668127075026;546.956890108038;23;15443.6546809524;15.4436546809524;-157.266193547358;-20.7032715476904;-163.5879689955;-21.3954238065209;103;2296.17;6;11;9;0.118680643869762;8.35997883416519;27.0324444186177;7.57542145666719
7;2018-09-11 09:38:00;"7S";387;357.4;11.88;12.15;991;12.5;12.9;533.824226732304;540.154093625394;211;15519.8453886256;15.5198453886256;-133.03215551996;-18.811941071074;-133.886592481267;-18.5528967674905;103;2296.17;9;11;9;0.0633401651472621;17.463373048632;146.242194207532;14.536581658657
7;2018-09-11 10:15:00;"7S";385.9;361.3;11.6;12.38;991;12.4;12.5;533.824226732304;539.721692663735;197;15403.7671563981;15.4037671563981;-128.848330697166;-18.8953986323801;-129.371622444896;-18.3237378974258;103;2296.17;10;11;9;0.182982750550077;22.3148583618748;98.1101153842168;17.2182807345104
7;2018-09-11 11:29:00;"7S";383.5;356.8;11.9;12.42;991;13.5;13.9;533.824226732304;540.028822483722;210;16159.3911279621;16.1593911279621;-126.250402136982;-19.0096898149179;-124.24080650761;-18.1304062630904;103;2296.17;11;11;9;0.121988463769743;25.8271163823612;140.814820506306;20.8024435971132
7;2018-09-11 12:38:00;"7S";382.3;367;12;12.71;991;12.6;13;533.824226732304;539.980381502281;90;16535.082535545;16.535082535545;-122.967261546988;-18.3532267723929;-122.028644873143;-17.7477421380759;103;2296.17;12;11;9;0.166561155029295;23.8585526321552;89.8629537705947;19.9532922314642
7;2018-09-11 13:15:00;"7S";382.9;362.1;12;13.14;990;13.2;13.5;533.824226732304;539.751968145712;149;16641.5979905213;16.6415979905213;-118.921432190953;-18.3741097013391;-117.895747210871;-17.5461505041572;103;2296.17;13;11;9;0.267706358347981;28.0714454197598;86.997641181583;22.4734568223866
7;2018-09-11 13:52:00;"7S";381.8;349.9;12.1;13.1;990;13.8;14.1;533.824226732304;539.883587522496;288;16808.8255781991;16.8088255781991;-116.754649503107;-18.4079423418285;-113.7360169598;-17.4428642641839;103;2296.17;13;11;9;0.234830115418442;30.508889231521;87.4029933735037;25.8068971536712
7;2018-09-11 14:29:00;"7S";382.6;344.7;12;13.09;989;13.8;14.1;533.824226732304;539.785354996019;316;16533.5364739337;16.5335364739337;-117.776869435431;-18.5557212178377;-114.205340937196;-17.6735044611945;103;2296.17;14;11;9;0.256223663183888;30.6689003072706;69.0491449484882;27.18269475236
7;2018-09-11 15:38:00;"7S";381.2;351.3;12.2;12.92;988;14.4;14.6;533.824226732304;540.104511752684;222;16847.8475118483;16.8478475118483;-116.93959289298;-18.3835298360166;-114.657768425755;-17.5332909000581;103;2296.17;15;11;9;0.169419928675478;30.1286457951528;106.719009197104;25.6085587747098
7;2018-09-11 16:15:00;"7S";383.2;363.7;11.8;13.42;987;13.6;13.8;533.824226732304;539.396756088472;129;17003.7175190476;17.0037175190476;-111.839611755011;-18.1806519438035;-109.377302277383;-17.204422609473;103;2296.17;16;11;9;0.381581207796987;33.605603795417;72.5567132551632;28.258078598401
7;2018-09-11 16:52:00;"7S";383.7;368.3;11.7;13.3;987;13.3;13.7;533.824226732304;539.352397233684;75;16747.1929383886;16.7471929383886;-109.350644582092;-18.0728912079744;-102.872237081406;-16.9756023359946;103;2296.17;16;11;9;0.376870366375861;35.2324850817032;52.0505292437551;32.9325816065508
7;2018-09-11 17:29:00;"7S";385.6;371.2;11.61;12.84;986;13.1;13.4;533.824226732304;539.510959430178;72;16560.9363886256;16.5609363886256;-112.248007717695;-18.1306449602402;-107.087052118524;-17.4074995021983;103;2296.17;17;11;9;0.290012953005601;32.7971519642266;38.6890671158985;32.1729438990624
7;2018-09-11 18:38:00;"7S";386;377.18;11.5;12.68;985;12.7;13.1;533.824226732304;539.483257055753;23;16299.7852796209;16.2997852796209;-115.551456881641;-17.908524050567;-113.439882503591;-17.309453617652;103;2296.17;18;11;9;0.278506299929889;27.716735522895;53.8450189810347;25.035746437625
7;2018-09-11 19:15:00;"7S";389.4;382.07;11.2;12.29;984;12.3;12.7;533.824226732304;539.37209158866;3;15742.3030521327;15.7423030521327;-113.68958995488;-17.9857784807803;-112.334505074928;-17.4290653617075;103;2296.17;19;11;9;0.257525818714898;30.1966378913624;62.0356698303169;27.098017818732
7;2018-09-11 19:52:00;"7S";393.9;386.35;11.1;12.31;983;10.6;11.1;533.824226732304;539.256392183875;-5;15333.2307047619;15.3332307047619;-115.056207641826;-18.025453598109;-112.334505074928;-17.4290653617075;103;2296.17;19;11;9;0.286168134858749;29.147421143046;47.9477326305544;27.098017818732
8;2018-09-03 16:20:00;"8S";381.2;357.1;8.4;17.4;1003;20.7;20;547.512027417748;547.181736631049;100;20663.9378483412;20.6639378483412;-117.593579871317;-14.6003815034368;-104.195378127342;-14.598388894455;104;2587.78;16;3;9;1.89847219228112;-0.790527843822602;-13.2806379911352;12.591733028298
8;2018-09-03 16:57:00;"8S";388.1;380.88;11.7;17.37;1003;19.7;19;547.512027417748;550.842500055021;30;21183.8135687204;21.1838135687204;-114.752940699718;-14.7595519734871;-110.37792557677;-15.5462941669827;104;2587.78;16;3;9;1.19603353418026;3.32347508817881;-18.6918240740222;13.9924277590916
8;2018-09-03 17:34:00;"8S";386.4;373.8;12.6;16.82;1003;18.6;18.2;547.512027417748;552.144651397716;86;20356.9031563981;20.3569031563981;-117.728240286795;-14.6174504337723;-114.608473015448;-15.8860158890227;104;2587.78;17;3;9;0.890168778069171;-0.788636816616602;-40.4048608706954;12.4796540967336
8;2018-09-03 18:11:00;"8S";391.4;369.6;12.9;16.29;1003;17.8;17.4;554.355927760469;559.680566557563;250;19790.8790521327;19.7908790521327;-120.62023155273;-14.7988910591886;-118.220630509115;-15.3543380058398;104;2587.78;18;3;9;0.724026574169596;-2.2291030792212;-28.2695096742175;4.6140735376034
8;2018-09-03 19:20:00;"8S";398.7;392.58;13.1;15.41;1003;15.7;15.4;554.355927760469;560.398457774143;27;18335.1117345972;18.3351117345972;-127.806512825767;-15.8704324628747;-126.835806476623;-17.12618788404;104;2587.78;19;3;9;0.493363142131911;-0.843053122769405;-63.3189930846351;10.173696595697
8;2018-09-03 19:57:00;"8S";399.6;398.06;12.9;14.65;1003;13.6;13.5;554.355927760469;560.598800798071;4;17792.3846142857;17.7923846142857;-123.525359387401;-15.4260337408769;-127.446018562386;-17.0280076703467;104;2587.78;19;3;9;0.373760030913509;-0.117089460385799;-65.6869215540868;8.7780428003876
8;2018-09-04 06:11:00;"8S";428.2;424.96;9.8;10.9;1003;9.2;9.1;547.512027417748;552.307994633348;38;13144.5802890995;13.1445802890995;-145.612724640017;-17.7901617690448;-146.878654599962;-18.135669446382;104;2587.78;6;4;9;0.232035165315277;-3.2914304876586;-16.6384198474545;-1.79329902890601
8;2018-09-04 07:20:00;"8S";430.6;405.4;10.4;11.32;1003;10.1;10;547.512027417748;552.741136847448;117;13846.1042843602;13.8461042843602;-145.87909399961;-17.4990666241149;-147.338922806922;-17.5496850929614;104;2587.78;7;4;9;0.194065658186717;-5.88656100669081;6.03818137158727;-6.9414420632308
8;2018-09-04 07:57:00;"8S";423.2;372.1;11.6;12.73;1003;13.6;13.6;554.355927760469;560.210382636051;161;15386.7923222749;15.3867923222749;-144.067930833684;-16.8395200623261;-143.816110341854;-16.6216010612164;104;2587.78;7;4;9;0.241342505138762;-9.3517703350752;5.95952665408605;-10.8433018521228
8;2018-09-04 08:34:00;"8S";416;392.4;11.8;13.63;1003;12.6;12.5;547.512027417748;553.019185320648;96;16572.0540462428;16.5720540462428;-141.153391196514;-16.3312166394277;-135.553888116204;-16.307958230879;104;2587.78;8;4;9;0.386021366609027;-10.5036580810924;-45.4099655022183;-5.09022226917202
8;2018-09-04 10:20:00;"8S";397.9;354.5;14.2;16.23;1003;17.6;17.3;547.512027417748;554.250722172677;237;19962.2803428571;19.9622803428571;-135.73249531461;-17.3058561070301;-127.753544729551;-15.6518390590518;104;2587.78;10;4;9;0.428208466392369;2.7143535416308;39.460776370447;-2.53883225713659
8;2018-09-04 10:57:00;"8S";389.4;328.1;14.9;18;1003;19.7;20.1;547.512027417748;554.050476889997;628;22284.9658815166;22.2849658815166;-130.943309683871;-16.8839293519908;-124.049267279585;-15.647687712954;104;2587.78;10;4;9;0.653913949059495;4.1281251320554;18.5277288576442;1.132234424047
8;2018-09-04 11:34:00;"8S";385.2;321.3;14.3;19.95;1003;19.8;18.7;547.512027417748;552.302134666826;793;24741.7916018957;24.7417916018957;-128.357503062308;-17.3703932565767;-120.632624791011;-15.8042043000423;104;2587.78;11;4;9;1.19181162225402;10.6056429903056;22.766042520923;5.80100960932741
8;2018-09-04 12:11:00;"8S";382.7;317;13.9;20.14;1003;21.5;21;540.668127075026;544.855284949249;969;25082.0386113744;25.0820386113744;-125.118384570264;-16.6639140706295;-120.48971695886;-15.9272951757913;104;2587.78;12;4;9;1.29981347857497;8.19292799477199;11.0092006402034;6.9286444474704
8;2018-09-04 13:20:00;"8S";378.9;332.5;13.3;20.05;1003;20;19.7;540.668127075026;544.246359097195;477;25004.7043222749;25.0047043222749;-124.619997529439;-16.3284419657854;-116.731716576831;-16.0755965475198;104;2587.78;13;4;9;1.40604907767609;6.00753819684421;-5.54970390185601;11.8730558033274
8;2018-09-04 13:57:00;"8S";378.4;328.9;12.9;20.02;1003;19.8;19.6;540.668127075026;543.824436310955;414;25510.3915592417;25.5103915592417;-116.723356290906;-14.0501566672755;-115.307775045462;-15.8932708468075;104;2587.78;13;4;9;1.48312199074589;-4.322102952702;-33.6016509012877;11.838391728998
8;2018-09-04 14:34:00;"8S";378;332.2;13;19.65;1003;20;19.6;540.668127075026;544.136048900204;377;25327.9731619048;25.3279731619048;-113.008791264854;-13.5883999104278;-114.795653602474;-15.8275214899196;104;2587.78;14;4;9;1.38521913654092;-4.3015919814316;-35.8263188803921;11.8245183168828
8;2018-09-04 15:11:00;"8S";378.8;342.8;13.4;20.26;1003;19.8;19.5;540.668127075026;544.24125717918;282;25537.1277061611;25.5371277061611;-109.376110461911;-13.1475434972927;-109.613076297134;-14.3703923659336;104;2587.78;15;4;9;1.42896232715489;-4.1957624835694;-22.8421264086884;5.3500626303348
8;2018-09-04 16:20:00;"8S";373.7;344.4;13;18.89;1004;19.1;18.6;540.668127075026;544.547189015998;235;23837.5891753554;23.8375891753555;-111.765100747298;-14.1319997938908;-107.534791210477;-15.9004901584864;104;2587.78;16;4;9;1.22568635778221;1.2908976038284;-39.2722640085002;19.6691300574142
8;2018-09-04 16:57:00;"8S";374.3;345.7;12.68;17.49;1004;18.5;18.2;540.668127075026;544.960442533284;185;21977.4492606635;21.9774492606635;-106.751866965375;-13.7777934980836;-106.920439381678;-16.1312485256446;104;2587.78;16;4;9;1.00094282980193;3.4704810192938;-45.7180802607615;22.1295488234788
8;2018-09-04 17:34:00;"8S";382.3;357.5;13.6;16.23;1004;17.2;17;540.668127075026;546.656747182066;155;20623.2948530806;20.6232948530806;-109.374254352039;-15.1855300063547;-112.201342256873;-16.4191657148129;104;2587.78;17;4;9;0.547292561427674;12.1099856987986;-24.3049076755398;19.1519834616302
8;2018-09-04 18:11:00;"8S";384.9;374;14.5;16.06;1005;16.5;16;540.668127075026;547.731474439337;44;20445.7079004739;20.4457079004739;-112.345440094678;-14.8363063573271;-114.780992284926;-15.8293389665312;104;2587.78;18;4;9;0.324306501684594;6.3450107639388;-44.8577302034199;11.8537194473236
8;2018-09-04 19:20:00;"8S";393.6;388.03;13.8;14.65;1005;13.5;13.3;540.668127075026;547.73194088215;4;18502.7963838863;18.5027963838863;-122.329258397715;-16.4418584619726;-119.673434656633;-16.6305015647236;104;2587.78;19;4;9;0.176705589357097;9.20560929806581;-58.4138803144538;13.3705778611558
8;2018-09-04 19:57:00;"8S";394.9;388.86;13.5;14.47;1005;13.5;13.3;540.668127075026;547.500776225051;-2;18366.4005308057;18.3664005308057;-124.487736006953;-16.1429945481266;-124.92718946823;-16.7445331828168;104;2587.78;19;4;9;0.201652321292259;4.65622037805981;-56.2031103634884;9.02907599430439
8;2018-09-05 06:11:00;"8S";457.8;439.7;8.1;8.74;1006;6.8;6.6;554.355927760469;558.50012579744;23;11001.5512132701;11.0015512132701;-143.139116823994;-17.3990409680112;-144.601021906781;-17.7239655088092;104;2587.78;6;5;9;0.136282414481251;-3.94678907990439;-18.3431626316789;-2.80929783630739
8;2018-09-05 07:20:00;"8S";437.1;396.4;9;9.46;1006;8.8;8.4;554.355927760469;559.104372718418;54;12158.9840521327;12.1589840521327;-143.182386185466;-17.4480366540668;-144.262004949054;-17.5523244828967;104;2587.78;7;5;9;0.097952897249999;-3.59809295293158;1.20157051780582;-3.84340908588038
8;2018-09-05 09:11:00;"8S";394.8;328.8;11.4;11.82;1006;13.3;13.3;554.355927760469;560.475803174515;119;15046.6393649289;15.0466393649289;-135.706890192098;-16.9573454135846;-134.550692478669;-16.5611438159867;104;2587.78;9;5;9;0.0894350393643268;-0.0481268834211903;54.60171065905;-2.06154195077539
8;2018-09-05 10:57:00;"8S";383.5;313.7;10.1;15.2;1006;16.1;16.2;554.355927760469;557.139118481227;601;19381.4817440758;19.3814817440758;-121.606007416643;-17.2668581272743;-110.736674832816;-16.3895847186917;104;2587.78;10;5;9;1.0859983183789;16.5288576015514;8.90207962445757;20.3800029167176
8;2018-09-05 11:34:00;"8S";384.1;310.8;9.33;15.42;1006;16.7;17.1;554.355927760469;556.158042006854;772;19709.4267440758;19.7094267440758;-119.991822820909;-17.5619649735952;-106.752218068097;-16.7984658753665;104;2587.78;11;5;9;1.29681075520605;20.5038969678526;9.57812691006182;27.635508934835
8;2018-09-05 12:11:00;"8S";382.6;309;8.96;14.92;1006;17.6;17.9;554.355927760469;556.023932838783;925;19121.647971564;19.121647971564;-112.68975259944;-16.9383892204138;-109.299537765967;-16.5939741694809;104;2587.78;12;5;9;1.26912889339603;22.8173611638704;21.8628890066476;23.4522555898802
8;2018-09-05 13:30:00;"8S";383.4;309.3;9.33;14.54;1006;18;18.2;554.355927760469;556.647505135501;1129;18478.4622985782;18.4784622985782;-109.838330422669;-17.6176329783066;-110.619085950526;-17.0696270464554;104;2587.78;13;5;9;1.10942266578383;31.1027334037838;40.3517951750466;25.9379304211172
8;2018-09-05 14:40:00;"8S";383;313.8;9.9;15.39;1005;17.6;17.4;554.355927760469;556.812675465648;1105;19311.5393696682;19.3115393696682;-106.187356429607;-17.2148988801063;-87.1993088979214;-16.7216918860992;104;2587.78;14;5;9;1.17020871175502;31.5318346112434;4.40621045125706;46.5742261908722
8;2018-09-05 15:17:00;"8S";383;347.8;9.7;16.33;1005;17.8;17.7;554.355927760469;556.065837032271;258;20896.5318056872;20.8965318056872;-101.045473626175;-16.4652871872733;-77.7934224119413;-15.8022766867937;104;2587.78;15;5;9;1.41320315312348;30.6768238720114;4.41810864714717;48.6247910824083
8;2018-09-05 15:54:00;"8S";383.3;356.2;9.6;16.65;1005;17.3;17.1;554.355927760469;555.776068021459;122;21089.078985782;21.089078985782;-98.0385265927286;-14.5505606117154;-85.5323855508673;-15.7027966543059;104;2587.78;15;5;9;1.50272748504351;18.3659583009946;-11.2156987306109;40.0899876835799
8;2018-09-05 16:31:00;"8S";384.8;349.9;10.3;17.14;1005;17;16.7;554.355927760469;556.284219215231;310;21695.5547630332;21.6955547630332;-87.0399467263841;-12.9771369660346;-85.9013155098699;-13.7347355589374;104;2587.78;16;5;9;1.45796436915877;16.7771490018927;5.93591719117822;23.9765689616293
8;2018-09-05 17:40:00;"8S";382.3;357.9;10.2;16.31;1005;16.5;16.2;547.512027417748;549.763056963524;89;20860.2913696682;20.8602913696682;-91.2066939771296;-13.816269404013;-65.1071943659907;-15.5555583854677;104;2587.78;17;5;9;1.28628448290889;19.3234612549744;-47.4753729382041;59.3372727177509
8;2018-09-05 18:17:00;"8S";382.2;360.8;10.2;15.52;1005;15.7;15.5;547.512027417748;550.197852401461;71;19524.9003791469;19.5249003791469;-87.1076695681199;-13.2002578350654;-70.4135901995069;-16.0194023494948;104;2587.78;18;5;9;1.11997274125618;18.4943931124033;-56.7540658983658;57.7416285964515
8;2018-09-05 18:54:00;"8S";383.8;366.6;10.3;14.38;1006;13.7;13.1;547.512027417748;550.932259225057;44;18100.2080142857;18.1002080142857;-90.592464225186;-13.1913964285094;-86.5610177096641;-16.271319638183;104;2587.78;18;5;9;0.858072573769515;14.9387072028892;-57.4410897547041;43.6095393957999
8;2018-09-05 19:31:00;"8S";388.9;377.2;10.2;13.25;1006;12.8;12.6;547.512027417748;551.443249546726;13;16548.8228483412;16.5488228483412;-92.0132762237238;-13.3612361200913;-94.3553309883294;-14.6279157698463;104;2587.78;19;5;9;0.641451375419572;14.8766127370066;-11.1798137616921;22.667995170441
8;2018-09-06 06:16:00;"8S";441.7;429.2;8.5;9.02;1005;7.2;6.9;554.355927760469;558.795225606459;11;11581.8763601896;11.5818763601896;-133.904242903691;-16.7401084757285;-137.420365956147;-16.9976737972095;104;2587.78;6;6;9;0.110839595998723;0.0166249021370106;23.8100942966911;-1.438975578471
8;2018-09-06 06:53:00;"8S";438;421.7;8.7;9.44;1005;9.4;9.1;554.355927760469;558.784988470068;41;12187.7675023697;12.1877675023697;-133.618248691696;-16.5405746209601;-138.440586777174;-17.0586604340396;104;2587.78;6;6;9;0.157733239682029;-1.29365172401521;6.67333307777583;-1.9713033048572
8;2018-09-06 07:30:00;"8S";427.5;408.1;9.2;10.1;1005;9;8.6;561.199828103191;565.877432615399;77;12920.782;12.920782;-130.716297745626;-16.3539756260859;-133.555892223592;-16.65773488467;104;2587.78;7;6;9;0.194205993795906;0.115507263061204;4.30171589139177;-0.294013146232004
8;2018-09-06 08:39:00;"8S";417.7;388.4;9.82;10.77;1005;9.8;9.3;554.355927760469;559.296880230611;155;13840.4427285714;13.8404427285714;-126.180681390444;-16.351897502497;-120.519124164862;-16.1182866753629;104;2587.78;8;6;9;0.202495148470677;4.634498629532;-34.5697386078998;8.42716923804119
8;2018-09-06 09:16:00;"8S";412;370.7;10.1;11.59;1005;11.1;10.6;554.355927760469;559.153399403868;259;14608.0901611374;14.6080901611374;-123.187304363874;-16.0533045614665;-116.121357087657;-16.225650850383;104;2587.78;9;6;9;0.317597564988951;5.239132127858;-52.0035844051923;13.683849715407
8;2018-09-06 09:53:00;"8S";399.9;338.6;10.8;12.09;1005;13;12.6;554.355927760469;559.658608179904;390;15480.5381327014;15.4805381327014;-122.940629236815;-16.5837700507335;-118.157455168543;-16.487996195876;104;2587.78;9;6;9;0.274966826873992;9.72953116905299;-23.901026100443;13.746514398465
8;2018-09-06 10:30:00;"8S";387.9;324.1;11.1;13.02;1005;12.6;12.4;554.355927760469;559.476148523968;506;16174.4494739336;16.1744494739336;-119.96623461796;-17.2946829204187;-120.07905957848;-17.0322326286129;104;2587.78;10;6;9;0.409252828849195;18.3912287453896;31.1818240444142;16.1788014504232
8;2018-09-06 12:53:00;"8S";378.9;329.9;9.9;14.56;1004;15.3;14.9;547.512027417748;550.398017784581;364;18487.2932701422;18.4872932701422;-110.619002766789;-16.7533857672645;-100.719701694522;-17.1446562947442;104;2587.78;12;6;9;0.982006169437219;23.408083371327;-4.27254031790804;36.4375486634316
8;2018-09-06 13:30:00;"8S";377.1;303.3;9.8;14.75;1005;18.4;18.2;547.512027417748;550.180268306992;1198;19161.7088246445;19.1617088246445;-106.110456012941;-17.2628840680461;-105.727280181069;-17.2415773382845;104;2587.78;13;6;9;1.04208031706518;31.9926165314278;31.5714699578852;32.205338525207
8;2018-09-06 14:39:00;"8S";375.2;300.5;9.7;16.04;1004;18.4;18.1;547.512027417748;549.362213892779;1431;20027.3880236967;20.0273880236967;-102.77992544096;-17.1744304003715;-84.3248614122778;-17.3079946477565;104;2587.78;14;6;9;1.33603441189445;34.615517762012;4.74505929587737;54.1390957697742
8;2018-09-06 15:16:00;"8S";374.7;340.2;9.7;16.05;1004;16.1;15.8;547.512027417748;549.356707385413;211;20444.9105876777;20.4449105876777;-98.0300059063468;-16.1832336248154;-81.0029407628974;-16.7467299250237;104;2587.78;15;6;9;1.33814172169239;31.4358630921764;-1.4601754570556;52.9708986372922
8;2018-09-06 15:53:00;"8S";372.6;331.3;10.3;16.68;1004;16.7;16.2;547.512027417748;549.671881646869;309;21202.0811327014;21.2020811327014;-94.901739963263;-13.8176938700718;-88.8444579479429;-16.4604501044792;104;2587.78;15;6;9;1.34446284440019;15.6398109973114;-28.2713360987649;42.8391428878907
8;2018-09-06 16:30:00;"8S";371.4;330.2;10.6;16.32;1004;16.1;15.7;547.512027417748;550.201637538342;294;20548.7698151659;20.5487698151659;-88.1883587839035;-13.2759025511273;-89.9992129107752;-14.4825953471173;104;2587.78;16;6;9;1.20538011956851;18.0188616251149;3.48520859100444;25.8615498661632
